Txn Date,Value Date,Particulars,Instrument ID,Debit,Credit,Balance
16/10/2023,16/10/2023,UPI/559696443891/smitharao247@ybl/CNRB,559696443891,249.0,,959955.87
19/10/2023,19/10/2023,ATM WDL/4449/PUNE,953665250134,999.0,,958956.87
20/10/2023,20/10/2023,BIL/INFT/813807944334/AIRTEL/PAYMENT,813807944334,1250.0,,957706.87
20/10/2023,20/10/2023,ATM WDL/2795/PUNE,678299654596,310.0,,957396.87
20/10/2023,20/10/2023,POS/8354/PVR CINEMAS/SECUNDERABAD,213989465253,79.0,,957317.87
24/10/2023,24/10/2023,ATM WDL/2476/MANGALURU,745521540879,2380.0,,954937.87
24/10/2023,24/10/2023,BY TRANSFER/IMPS/359958613694/HARISH MENON/CNRB,359958613694,,4800.0,959737.87
24/10/2023,24/10/2023,POS/4260/BESCOM/MARATHAHALLI,276159880619,699.0,,959038.87
24/10/2023,24/10/2023,BY TRANSFER/IMPS/212484685428/GEETA DEVI/CNRB,212484685428,,7500.0,966538.87
25/10/2023,25/10/2023,BY TRANSFER/IMPS/161887967999/SUNITA DEVI/CNRB,161887967999,,2500.0,969038.87
25/10/2023,25/10/2023,UPI/501354564484/santoshiye94@oksbi/CNRB,501354564484,310.0,,968728.87
25/10/2023,25/10/2023,BY TRANSFER/IMPS/419375621070/FARHAN KHAN/CNRB,419375621070,,1200.0,969928.87
26/10/2023,26/10/2023,ATM WDL/2905/KUKATPALLY,450096675129,449.0,,969479.87
26/10/2023,26/10/2023,POS/0928/MEDPLUS/INDIRANAGAR,669306766041,449.0,,969030.87
26/10/2023,26/10/2023,BY TRANSFER/IMPS/316444550905/NADIA HUSSAIN/CNRB,316444550905,,11200.0,980230.87
28/10/2023,28/10/2023,BY TRANSFER/IMPS/210320697159/ADITYA KUMAR/CNRB,210320697159,,18500.0,998730.87
28/10/2023,28/10/2023,BY TRANSFER/IMPS/447900910840/SUNITA DEVI/CNRB,447900910840,,11200.0,1009930.87
28/10/2023,28/10/2023,ATM WDL/4562/INDIRANAGAR,251512536769,5200.0,,1004730.87
30/10/2023,30/10/2023,BIL/INFT/890164951296/BOOKMYSHOW/PAYMENT,890164951296,7800.0,,996930.87
01/11/2023,01/11/2023,NEFT CR-HDFC0661587-TECHNOVA SOLUTIONS-070100473454-SALARY KAVYA REDDY,150857189938,,62000.0,1058930.87
01/11/2023,01/11/2023,BY TRANSFER/IMPS/346687499533/PRADEEP SINGH/CNRB,346687499533,,11200.0,1070130.87
02/11/2023,02/11/2023,UPI/344755138851/lathadevi94@paytm/CNRB,344755138851,249.0,,1069881.87
03/11/2023,03/11/2023,NEFT DR-HDFC0825426-ARJUN MEHTA-058761107238-RENT,107256463875,31000.0,,1038881.87
05/11/2023,05/11/2023,UPI/430549617126/mohandas629@oksbi/CNRB,430549617126,249.0,,1038632.87
06/11/2023,06/11/2023,UPI/704082271393/tarageorge475@okaxis/CNRB,704082271393,79.0,,1038553.87
06/11/2023,06/11/2023,BY TRANSFER/IMPS/857526458086/PREETHI IYER/CNRB,857526458086,,2500.0,1041053.87
06/11/2023,06/11/2023,BIL/INFT/818290886810/IRCTC/PAYMENT,818290886810,79.0,,1040974.87
09/11/2023,09/11/2023,UPI/691599318678/meerapilla307@oksbi/CNRB,691599318678,249.0,,1040725.87
09/11/2023,09/11/2023,POS/4622/JIO/HYDERABAD,214874900306,449.0,,1040276.87
11/11/2023,11/11/2023,BY TRANSFER/IMPS/694303690460/VINAY PATIL/CNRB,694303690460,,1200.0,1041476.87
12/11/2023,12/11/2023,POS/4837/BOOKMYSHOW/MANGALURU,890672368582,1250.0,,1040226.87
12/11/2023,12/11/2023,ATM WDL/3970/MARATHAHALLI,818402265353,310.0,,1039916.87
13/11/2023,13/11/2023,BY TRANSFER/IMPS/933191658361/SUNITA DEVI/CNRB,933191658361,,18500.0,1058416.87
14/11/2023,14/11/2023,ATM WDL/4678/KORAMANGALA,792414444431,1250.0,,1057166.87
14/11/2023,14/11/2023,UPI/398636341613/mohandas249@okaxis/CNRB,398636341613,1680.0,,1055486.87
15/11/2023,15/11/2023,POS/5196/AIRTEL/WHITEFIELD,923927902429,5200.0,,1050286.87
15/11/2023,15/11/2023,BIL/INFT/760685208387/OLA/PAYMENT,760685208387,999.0,,1049287.87
16/11/2023,16/11/2023,POS/2758/BPCL/BTM LAYOUT,823777332821,1680.0,,1047607.87
17/11/2023,17/11/2023,BIL/INFT/685691734140/IOCL/PAYMENT,685691734140,3499.0,,1044108.87
17/11/2023,17/11/2023,BY TRANSFER/IMPS/291161599885/ARJUN MEHTA/CNRB,291161599885,,850.0,1044958.87
18/11/2023,18/11/2023,POS/1743/BOOKMYSHOW/INDIRANAGAR,758567053100,449.0,,1044509.87
19/11/2023,19/11/2023,BY TRANSFER/IMPS/758176760589/MOHAN DAS/CNRB,758176760589,,500.0,1045009.87
22/11/2023,22/11/2023,POS/3996/APOLLO PHARMACY/MUMBAI,722166305166,249.0,,1044760.87
23/11/2023,23/11/2023,UPI/929055598984/ayeshakhan42@ybl/CNRB,929055598984,120.0,,1044640.87
23/11/2023,23/11/2023,BY TRANSFER/IMPS/590612562385/NADIA HUSSAIN/CNRB,590612562385,,850.0,1045490.87
24/11/2023,24/11/2023,ATM WDL/5386/HSR LAYOUT,595314581949,1250.0,,1044240.87
24/11/2023,24/11/2023,UPI/158367350563/kavyareddy829@paytm/CNRB,158367350563,120.0,,1044120.87
25/11/2023,25/11/2023,ATM WDL/8079/JAYANAGAR,086961432674,120.0,,1044000.87
25/11/2023,25/11/2023,POS/4171/FLIPKART/MANGALURU,313773650174,5200.0,,1038800.87
27/11/2023,27/11/2023,UPI/476114282398/reshmakhan220@okhdfcbank/CNRB,476114282398,850.0,,1037950.87
01/12/2023,01/12/2023,BY TRANSFER/IMPS/254727448160/NILESH KULKARNI/CNRB,254727448160,,1200.0,1039150.87
01/12/2023,01/12/2023,NEFT CR-HDFC0734462-TECHNOVA SOLUTIONS-891561540678-SALARY KAVYA REDDY,278255294029,,62500.0,1101650.87
01/12/2023,01/12/2023,ATM WDL/5580/JAYANAGAR,264076364627,850.0,,1100800.87
02/12/2023,02/12/2023,ATM WDL/5032/SECUNDERABAD,242528394576,1250.0,,1099550.87
02/12/2023,02/12/2023,ATM WDL/4632/MUMBAI,025838366802,2380.0,,1097170.87
02/12/2023,02/12/2023,UPI/317062326066/anjalirao441@okhdfcbank/CNRB,317062326066,79.0,,1097091.87
04/12/2023,04/12/2023,UPI/403960543520/farhankhan879@paytm/CNRB,403960543520,79.0,,1097012.87
04/12/2023,04/12/2023,BIL/INFT/281230380233/SWIGGY/PAYMENT,281230380233,2380.0,,1094632.87
04/12/2023,04/12/2023,BY TRANSFER/IMPS/655817845136/VENKAT RAO/CNRB,655817845136,,2500.0,1097132.87
04/12/2023,04/12/2023,NEFT DR-HDFC0882092-KAVYA REDDY-940014140929-RENT,074556958787,26500.0,,1070632.87
04/12/2023,04/12/2023,BY TRANSFER/IMPS/755534385928/VENKAT RAO/CNRB,755534385928,,500.0,1071132.87
05/12/2023,05/12/2023,ATM WDL/2784/PUNE,845984121006,699.0,,1070433.87
06/12/2023,06/12/2023,ATM WDL/3423/HYDERABAD,063621124590,1680.0,,1068753.87
06/12/2023,06/12/2023,BIL/INFT/767314789214/JIO/PAYMENT,767314789214,120.0,,1068633.87
07/12/2023,07/12/2023,ATM WDL/6919/MANGALURU,858776764237,3499.0,,1065134.87
08/12/2023,08/12/2023,UPI/209051925228/gopalnaik942@okaxis/CNRB,209051925228,249.0,,1064885.87
08/12/2023,08/12/2023,BIL/INFT/378776745932/BOOKMYSHOW/PAYMENT,378776745932,1250.0,,1063635.87
11/12/2023,11/12/2023,BY TRANSFER/IMPS/186836717374/SANJANA HEGDE/CNRB,186836717374,,500.0,1064135.87
11/12/2023,11/12/2023,BY TRANSFER/IMPS/125245199575/MEENA IYER/CNRB,125245199575,,2500.0,1066635.87
11/12/2023,11/12/2023,POS/6798/OLA/MUMBAI,372618095893,3499.0,,1063136.87
11/12/2023,11/12/2023,ATM WDL/4440/INDIRANAGAR,183417246409,999.0,,1062137.87
12/12/2023,12/12/2023,BY TRANSFER/IMPS/653585325818/ARCHANA PILLAI/CNRB,653585325818,,1200.0,1063337.87
12/12/2023,12/12/2023,BY TRANSFER/IMPS/867549250860/REKHA PILLAI/CNRB,867549250860,,7500.0,1070837.87
13/12/2023,13/12/2023,ATM WDL/0328/HYDERABAD,527696782341,999.0,,1069838.87
15/12/2023,15/12/2023,BIL/INFT/006279191687/RELIANCE FRESH/PAYMENT,006279191687,3499.0,,1066339.87
16/12/2023,16/12/2023,UPI/434569352279/poojasharm953@paytm/CNRB,434569352279,3499.0,,1062840.87
18/12/2023,18/12/2023,POS/2968/FLIPKART/MANGALURU,338674501168,120.0,,1062720.87
18/12/2023,18/12/2023,POS/5402/JIO/MYSURU,001534521261,1680.0,,1061040.87
19/12/2023,19/12/2023,BY TRANSFER/IMPS/723859446058/SURESH NAIR/CNRB,723859446058,,18500.0,1079540.87
20/12/2023,20/12/2023,POS/3666/RELIANCE FRESH/INDIRANAGAR,034011696511,449.0,,1079091.87
21/12/2023,21/12/2023,UPI/194473114650/tarageorge370@okhdfcbank/CNRB,194473114650,3499.0,,1075592.87
21/12/2023,21/12/2023,ATM WDL/4984/BTM LAYOUT,781846896607,699.0,,1074893.87
21/12/2023,21/12/2023,BY TRANSFER/IMPS/867024343105/HARISH MENON/CNRB,867024343105,,1200.0,1076093.87
22/12/2023,22/12/2023,UPI/948947606403/mohandas649@oksbi/CNRB,948947606403,310.0,,1075783.87
22/12/2023,22/12/2023,NEFT-182259807846-TECHNOVA SOLUTIONS-REIMB-923959-HDFC0986349,563104388078,,18500.0,1094283.87
22/12/2023,22/12/2023,UPI/273057990485/tarageorge68@oksbi/CNRB,273057990485,310.0,,1093973.87
23/12/2023,23/12/2023,ATM WDL/3900/JAYANAGAR,944540448078,2380.0,,1091593.87
25/12/2023,25/12/2023,BIL/INFT/325692549946/RELIANCE FRESH/PAYMENT,325692549946,79.0,,1091514.87
25/12/2023,25/12/2023,ATM WDL/5823/PUNE,612222530612,120.0,,1091394.87
26/12/2023,26/12/2023,BIL/INFT/384570099064/BPCL/PAYMENT,384570099064,249.0,,1091145.87
27/12/2023,27/12/2023,UPI/876448443756/poojasharm729@ybl/CNRB,876448443756,310.0,,1090835.87
27/12/2023,27/12/2023,BY TRANSFER/IMPS/862102719781/GANESH KUMAR/CNRB,862102719781,,11200.0,1102035.87
27/12/2023,27/12/2023,UPI/898376668907/arjunmehta625@oksbi/CNRB,898376668907,79.0,,1101956.87
27/12/2023,27/12/2023,UPI/552339700248/smitharao393@okhdfcbank/CNRB,552339700248,449.0,,1101507.87
28/12/2023,28/12/2023,BY TRANSFER/IMPS/542169715508/AYESHA KHAN/CNRB,542169715508,,500.0,1102007.87
28/12/2023,28/12/2023,BIL/INFT/886534241972/SWIGGY/PAYMENT,886534241972,79.0,,1101928.87
29/12/2023,29/12/2023,BY TRANSFER/IMPS/226916570908/SUNITA DEVI/CNRB,226916570908,,7500.0,1109428.87
31/12/2023,31/12/2023,BIL/INFT/974877589306/BOOKMYSHOW/PAYMENT,974877589306,120.0,,1109308.87
31/12/2023,31/12/2023,POS/7482/AMAZON/KORAMANGALA,064217348800,5200.0,,1104108.87
01/01/2024,01/01/2024,NEFT CR-HDFC0653012-TECHNOVA SOLUTIONS-687597104561-SALARY KAVYA REDDY,419407836797,,62000.0,1166108.87
01/01/2024,01/01/2024,ATM WDL/4804/HSR LAYOUT,966311334243,699.0,,1165409.87
01/01/2024,01/01/2024,BY TRANSFER/IMPS/199903929938/KARTHIK MENON/CNRB,199903929938,,18500.0,1183909.87
02/01/2024,02/01/2024,POS/7191/JIO/INDIRANAGAR,123633010383,3499.0,,1180410.87
02/01/2024,02/01/2024,BY TRANSFER/IMPS/911041620163/SNEHA PATIL/CNRB,911041620163,,11200.0,1191610.87
03/01/2024,03/01/2024,UPI/364404753119/rahulsingh436@paytm/CNRB,364404753119,3499.0,,1188111.87
03/01/2024,03/01/2024,UPI/046652599141/vinaypatil625@ybl/CNRB,046652599141,49.0,,1188062.87
03/01/2024,03/01/2024,BY TRANSFER/IMPS/677146979131/IMRAN KHAN/CNRB,677146979131,,4800.0,1192862.87
04/01/2024,04/01/2024,ATM WDL/4804/MUMBAI,452585407106,3499.0,,1189363.87
04/01/2024,04/01/2024,ATM WDL/5940/MARATHAHALLI,698779870143,5200.0,,1184163.87
04/01/2024,04/01/2024,POS/8308/SWIGGY/HSR LAYOUT,512401818578,249.0,,1183914.87
05/01/2024,05/01/2024,POS/8145/PVR CINEMAS/MUMBAI,720371583247,249.0,,1183665.87
05/01/2024,05/01/2024,NEFT DR-HDFC0978959-ARJUN MEHTA-504842816539-RENT,390326034505,22000.0,,1161665.87
05/01/2024,05/01/2024,UPI/597463875234/vikramnair633@okaxis/CNRB,597463875234,79.0,,1161586.87
06/01/2024,06/01/2024,POS/3492/AIRTEL/KORAMANGALA,383265847407,699.0,,1160887.87
08/01/2024,08/01/2024,POS/8063/MEDPLUS/KUKATPALLY,761242007534,5200.0,,1155687.87
08/01/2024,08/01/2024,BIL/INFT/418164714929/HPCL/PAYMENT,418164714929,120.0,,1155567.87
08/01/2024,08/01/2024,POS/5200/BESCOM/BANJARA HILLS,347496318567,449.0,,1155118.87
08/01/2024,08/01/2024,BY TRANSFER/IMPS/907164492039/KARTHIK MENON/CNRB,907164492039,,500.0,1155618.87
10/01/2024,10/01/2024,ATM WDL/8302/SECUNDERABAD,483477725894,79.0,,1155539.87
10/01/2024,10/01/2024,BIL/INFT/309208223797/IOCL/PAYMENT,309208223797,120.0,,1155419.87
11/01/2024,11/01/2024,POS/1966/DMART/MARATHAHALLI,982582067551,3499.0,,1151920.87
12/01/2024,12/01/2024,ATM WDL/0971/PUNE,530659481463,850.0,,1151070.87
12/01/2024,12/01/2024,BY TRANSFER/IMPS/609676260686/NAVEEN KUMAR/CNRB,609676260686,,11200.0,1162270.87
13/01/2024,13/01/2024,BY TRANSFER/IMPS/358393473212/LAKSHMI VENKAT/CNRB,358393473212,,4800.0,1167070.87
13/01/2024,13/01/2024,BIL/INFT/367976764576/BPCL/PAYMENT,367976764576,2380.0,,1164690.87
14/01/2024,14/01/2024,UPI/930174953809/kavyareddy532@ybl/CNRB,930174953809,5200.0,,1159490.87
15/01/2024,15/01/2024,POS/2339/RELIANCE FRESH/MUMBAI,655520451679,310.0,,1159180.87
15/01/2024,15/01/2024,POS/6589/AMAZON/MYSURU,972185628258,310.0,,1158870.87
16/01/2024,16/01/2024,BY TRANSFER/IMPS/400528284332/ANAND KUMAR/CNRB,400528284332,,11200.0,1170070.87
16/01/2024,16/01/2024,ATM WDL/4958/KUKATPALLY,392883288666,449.0,,1169621.87
16/01/2024,16/01/2024,ATM WDL/3045/HYDERABAD,508088142664,5200.0,,1164421.87
17/01/2024,17/01/2024,ATM WDL/6866/HYDERABAD,588147859404,79.0,,1164342.87
17/01/2024,17/01/2024,ATM WDL/3225/MUMBAI,861322451867,449.0,,1163893.87
17/01/2024,17/01/2024,BY TRANSFER/IMPS/294429460313/TARA SINGH/CNRB,294429460313,,7500.0,1171393.87
18/01/2024,18/01/2024,BY TRANSFER/IMPS/189414378444/SHEELA DEVI/CNRB,189414378444,,500.0,1171893.87
19/01/2024,19/01/2024,BIL/INFT/478347998958/HPCL/PAYMENT,478347998958,249.0,,1171644.87
19/01/2024,19/01/2024,ATM WDL/1370/BANJARA HILLS,284051935494,1680.0,,1169964.87
20/01/2024,20/01/2024,BIL/INFT/285163167284/IRCTC/PAYMENT,285163167284,850.0,,1169114.87
21/01/2024,21/01/2024,BIL/INFT/577546404094/BPCL/PAYMENT,577546404094,120.0,,1168994.87
21/01/2024,21/01/2024,UPI/526121808490/harishmeno101@okaxis/CNRB,526121808490,310.0,,1168684.87
22/01/2024,22/01/2024,BY TRANSFER/IMPS/320930007934/POOJA SHARMA/CNRB,320930007934,,24000.0,1192684.87
22/01/2024,22/01/2024,BY TRANSFER/IMPS/503623997526/IMRAN KHAN/CNRB,503623997526,,850.0,1193534.87
22/01/2024,22/01/2024,BY TRANSFER/IMPS/015330988819/RESHMA KHAN/CNRB,015330988819,,7500.0,1201034.87
23/01/2024,23/01/2024,BIL/INFT/198361360704/APOLLO PHARMACY/PAYMENT,198361360704,5200.0,,1195834.87
23/01/2024,23/01/2024,BIL/INFT/838166055883/BPCL/PAYMENT,838166055883,999.0,,1194835.87
23/01/2024,23/01/2024,UPI/433463582090/anjalirao370@paytm/CNRB,433463582090,120.0,,1194715.87
24/01/2024,24/01/2024,ATM WDL/0198/BANJARA HILLS,973596787651,310.0,,1194405.87
24/01/2024,24/01/2024,ATM WDL/9801/BANJARA HILLS,940654076032,310.0,,1194095.87
24/01/2024,24/01/2024,BY TRANSFER/IMPS/342418144525/PRAKASH RAO/CNRB,342418144525,,7500.0,1201595.87
26/01/2024,26/01/2024,POS/1807/SWIGGY/PUNE,623936115122,79.0,,1201516.87
26/01/2024,26/01/2024,UPI/721308528465/gopalnaik712@okhdfcbank/CNRB,721308528465,249.0,,1201267.87
26/01/2024,26/01/2024,BIL/INFT/594900274544/JIO/PAYMENT,594900274544,999.0,,1200268.87
27/01/2024,27/01/2024,UPI/017092757170/kavyareddy342@okhdfcbank/CNRB,017092757170,999.0,,1199269.87
28/01/2024,28/01/2024,POS/6081/ZOMATO/MARATHAHALLI,153160317890,3499.0,,1195770.87
30/01/2024,30/01/2024,UPI/371282711372/naveenkuma381@okaxis/CNRB,371282711372,7800.0,,1187970.87
31/01/2024,31/01/2024,ATM WDL/7709/MUMBAI,056869065621,449.0,,1187521.87
02/02/2024,02/02/2024,BY TRANSFER/IMPS/870540662744/AYESHA KHAN/CNRB,870540662744,,500.0,1188021.87
02/02/2024,02/02/2024,NEFT-300412117231-TECHNOVA SOLUTIONS-REIMB-923959-HDFC0995130,125089417445,,18500.0,1206521.87
02/02/2024,02/02/2024,BIL/INFT/252253516776/OLA/PAYMENT,252253516776,1680.0,,1204841.87
02/02/2024,02/02/2024,BIL/INFT/769696523307/IRCTC/PAYMENT,769696523307,310.0,,1204531.87
03/02/2024,03/02/2024,NEFT CR-HDFC0352806-TECHNOVA SOLUTIONS-312608729967-SALARY KAVYA REDDY,658107989232,,62000.0,1266531.87
03/02/2024,03/02/2024,NEFT DR-HDFC0156124-TARA GEORGE-576200066323-RENT,205323843160,22000.0,,1244531.87
03/02/2024,03/02/2024,BIL/INFT/985732108040/BOOKMYSHOW/PAYMENT,985732108040,1680.0,,1242851.87
03/02/2024,03/02/2024,UPI/812958808927/ayeshakhan90@paytm/CNRB,812958808927,2380.0,,1240471.87
06/02/2024,06/02/2024,ATM WDL/3158/KUKATPALLY,209633509034,5200.0,,1235271.87
06/02/2024,06/02/2024,ATM WDL/1731/MYSURU,906086733240,3499.0,,1231772.87
06/02/2024,06/02/2024,BIL/INFT/969422911060/BESCOM/PAYMENT,969422911060,249.0,,1231523.87
06/02/2024,06/02/2024,POS/9393/APOLLO PHARMACY/MYSURU,577668130062,850.0,,1230673.87
07/02/2024,07/02/2024,BY TRANSFER/IMPS/558656036631/RAJENDRA PRASAD/CNRB,558656036631,,500.0,1231173.87
07/02/2024,07/02/2024,BIL/INFT/395681951436/PVR CINEMAS/PAYMENT,395681951436,1680.0,,1229493.87
09/02/2024,09/02/2024,ATM WDL/2993/PUNE,550288928515,249.0,,1229244.87
11/02/2024,11/02/2024,BIL/INFT/682947277639/JIO/PAYMENT,682947277639,699.0,,1228545.87
13/02/2024,13/02/2024,BY TRANSFER/IMPS/791718553316/IMRAN KHAN/CNRB,791718553316,,24000.0,1252545.87
14/02/2024,14/02/2024,UPI/970354506869/poojasharm436@okhdfcbank/CNRB,970354506869,850.0,,1251695.87
14/02/2024,14/02/2024,BY TRANSFER/IMPS/929619751079/ANITHA KRISHNAN/CNRB,929619751079,,850.0,1252545.87
14/02/2024,14/02/2024,ATM WDL/4534/WHITEFIELD,461599820511,1250.0,,1251295.87
14/02/2024,14/02/2024,BIL/INFT/241842442752/AMAZON/PAYMENT,241842442752,49.0,,1251246.87
16/02/2024,16/02/2024,POS/2779/PVR CINEMAS/MUMBAI,561144996881,120.0,,1251126.87
16/02/2024,16/02/2024,BIL/INFT/752376214505/HPCL/PAYMENT,752376214505,999.0,,1250127.87
17/02/2024,17/02/2024,BY TRANSFER/IMPS/903766404991/KARTHIK MENON/CNRB,903766404991,,500.0,1250627.87
17/02/2024,17/02/2024,BIL/INFT/232377251657/AMAZON/PAYMENT,232377251657,1250.0,,1249377.87
18/02/2024,18/02/2024,ATM WDL/0978/MARATHAHALLI,947100971947,49.0,,1249328.87
19/02/2024,19/02/2024,BIL/INFT/756160721640/BESCOM/PAYMENT,756160721640,850.0,,1248478.87
19/02/2024,19/02/2024,ATM WDL/2449/PUNE,371271016932,2380.0,,1246098.87
19/02/2024,19/02/2024,UPI/265210283284/rajeshverm205@okhdfcbank/CNRB,265210283284,2380.0,,1243718.87
22/02/2024,22/02/2024,BY TRANSFER/IMPS/554646200665/KARTHIK MENON/CNRB,554646200665,,18500.0,1262218.87
22/02/2024,22/02/2024,POS/8067/BOOKMYSHOW/HSR LAYOUT,255809794392,999.0,,1261219.87
23/02/2024,23/02/2024,ATM WDL/1335/MYSURU,962650417098,699.0,,1260520.87
23/02/2024,23/02/2024,BY TRANSFER/IMPS/362268377323/USHA RANI/CNRB,362268377323,,500.0,1261020.87
23/02/2024,23/02/2024,BY TRANSFER/IMPS/835491207426/RANJIT SINGH/CNRB,835491207426,,2500.0,1263520.87
23/02/2024,23/02/2024,UPI/068860575775/smitharao571@okaxis/CNRB,068860575775,79.0,,1263441.87
24/02/2024,24/02/2024,BIL/INFT/223138032471/MEDPLUS/PAYMENT,223138032471,3499.0,,1259942.87
25/02/2024,25/02/2024,UPI/979938344620/ayeshakhan26@paytm/CNRB,979938344620,120.0,,1259822.87
25/02/2024,25/02/2024,BY TRANSFER/IMPS/800811109813/MOHAN DAS/CNRB,800811109813,,7500.0,1267322.87
26/02/2024,26/02/2024,UPI/602176895081/meerapilla199@paytm/CNRB,602176895081,699.0,,1266623.87
26/02/2024,26/02/2024,BY TRANSFER/IMPS/478822408242/LAKSHMI VENKAT/CNRB,478822408242,,7500.0,1274123.87
28/02/2024,28/02/2024,BY TRANSFER/IMPS/107234329379/TARA SINGH/CNRB,107234329379,,850.0,1274973.87
28/02/2024,28/02/2024,POS/2792/BESCOM/MYSURU,224353576928,449.0,,1274524.87
02/03/2024,02/03/2024,UPI/575655068516/harishmeno704@okhdfcbank/CNRB,575655068516,49.0,,1274475.87
02/03/2024,02/03/2024,ATM WDL/6622/JAYANAGAR,768281722827,449.0,,1274026.87
03/03/2024,03/03/2024,NEFT CR-HDFC0912609-TECHNOVA SOLUTIONS-629628298337-SALARY KAVYA REDDY,532335713096,,62000.0,1336026.87
03/03/2024,03/03/2024,POS/0088/HPCL/WHITEFIELD,089069632450,3499.0,,1332527.87
05/03/2024,05/03/2024,BY TRANSFER/IMPS/509252775749/USHA RANI/CNRB,509252775749,,4800.0,1337327.87
05/03/2024,05/03/2024,NEFT DR-HDFC0014511-RAHUL SINGH-121336831883-RENT,251078813949,31000.0,,1306327.87
05/03/2024,05/03/2024,BY TRANSFER/IMPS/767733200496/GEETA DEVI/CNRB,767733200496,,1200.0,1307527.87
07/03/2024,07/03/2024,BY TRANSFER/IMPS/573476360330/ARJUN MEHTA/CNRB,573476360330,,24000.0,1331527.87
10/03/2024,10/03/2024,ATM WDL/8976/MUMBAI,637363479943,249.0,,1331278.87
11/03/2024,11/03/2024,BY TRANSFER/IMPS/170285237090/VINAY PATIL/CNRB,170285237090,,1200.0,1332478.87
12/03/2024,12/03/2024,POS/2928/BPCL/BTM LAYOUT,833410203742,249.0,,1332229.87
12/03/2024,12/03/2024,POS/5880/IOCL/WHITEFIELD,061907218929,1680.0,,1330549.87
12/03/2024,12/03/2024,ATM WDL/9624/JAYANAGAR,715076961855,3499.0,,1327050.87
12/03/2024,12/03/2024,ATM WDL/5879/PUNE,042099799697,850.0,,1326200.87
12/03/2024,12/03/2024,UPI/086404398061/reshmakhan109@okhdfcbank/CNRB,086404398061,699.0,,1325501.87
13/03/2024,13/03/2024,BY TRANSFER/IMPS/123067434797/RAVI KUMAR/CNRB,123067434797,,18500.0,1344001.87
13/03/2024,13/03/2024,BIL/INFT/646430587626/BOOKMYSHOW/PAYMENT,646430587626,1680.0,,1342321.87
13/03/2024,13/03/2024,ATM WDL/0993/MUMBAI,248624755099,2380.0,,1339941.87
13/03/2024,13/03/2024,BY TRANSFER/IMPS/609756341221/SHEELA DEVI/CNRB,609756341221,,500.0,1340441.87
13/03/2024,13/03/2024,ATM WDL/4848/MUMBAI,332256425653,1250.0,,1339191.87
14/03/2024,14/03/2024,ATM WDL/5872/WHITEFIELD,606367069298,449.0,,1338742.87
14/03/2024,14/03/2024,UPI/205871512064/santoshiye754@oksbi/CNRB,205871512064,449.0,,1338293.87
15/03/2024,15/03/2024,UPI/924591599095/divyamenon702@okaxis/CNRB,924591599095,5200.0,,1333093.87
15/03/2024,15/03/2024,UPI/126178481691/mohandas978@okhdfcbank/CNRB,126178481691,449.0,,1332644.87
16/03/2024,16/03/2024,POS/5060/RELIANCE FRESH/MUMBAI,779407468982,449.0,,1332195.87
17/03/2024,17/03/2024,BIL/INFT/495581259204/APOLLO PHARMACY/PAYMENT,495581259204,3499.0,,1328696.87
17/03/2024,17/03/2024,UPI/363501582771/tarageorge243@paytm/CNRB,363501582771,850.0,,1327846.87
18/03/2024,18/03/2024,ATM WDL/3412/BANJARA HILLS,498950305841,49.0,,1327797.87
18/03/2024,18/03/2024,POS/3320/IOCL/KORAMANGALA,001279740749,5200.0,,1322597.87
18/03/2024,18/03/2024,POS/7800/AIRTEL/BTM LAYOUT,783399276706,5200.0,,1317397.87
20/03/2024,20/03/2024,POS/6820/PVR CINEMAS/KUKATPALLY,352344462111,7800.0,,1309597.87
20/03/2024,20/03/2024,BY TRANSFER/IMPS/120473319840/KIRAN REDDY/CNRB,120473319840,,7500.0,1317097.87
20/03/2024,20/03/2024,POS/3718/RELIANCE FRESH/MANGALURU,232970126753,699.0,,1316398.87
20/03/2024,20/03/2024,BY TRANSFER/IMPS/082138892038/POOJA SHARMA/CNRB,082138892038,,4800.0,1321198.87
20/03/2024,20/03/2024,BIL/INFT/513196141902/FLIPKART/PAYMENT,513196141902,249.0,,1320949.87
23/03/2024,23/03/2024,BIL/INFT/482132090824/SWIGGY/PAYMENT,482132090824,999.0,,1319950.87
23/03/2024,23/03/2024,ATM WDL/8188/KUKATPALLY,947772344853,79.0,,1319871.87
23/03/2024,23/03/2024,POS/0508/BPCL/KUKATPALLY,946795317101,449.0,,1319422.87
24/03/2024,24/03/2024,POS/8575/IOCL/HSR LAYOUT,748013376431,2380.0,,1317042.87
25/03/2024,25/03/2024,POS/7965/AIRTEL/BANJARA HILLS,027546557645,1250.0,,1315792.87
25/03/2024,25/03/2024,CREDIT INTEREST CAPITALISED,388238832595,,133.96,1315926.83
25/03/2024,25/03/2024,GST ON BANK CHARGES,564033207270,17.7,,1315909.13
26/03/2024,26/03/2024,UPI/256103884434/anjalirao541@okaxis/CNRB,256103884434,49.0,,1315860.13
26/03/2024,26/03/2024,BY TRANSFER/IMPS/843170089428/SANTOSH KUMAR/CNRB,843170089428,,850.0,1316710.13
26/03/2024,26/03/2024,ATM WDL/2371/HSR LAYOUT,009579221534,249.0,,1316461.13
26/03/2024,26/03/2024,BIL/INFT/415439209102/RELIANCE FRESH/PAYMENT,415439209102,310.0,,1316151.13
