Tran Date,Value Date,Transaction Particulars,Chq No,Debit,Credit,Balance
25-01-2024,25-01-2024,POS/8491/FLIPKART/MUMBAI,329687904080,850.0,,910316.24
26-01-2024,26-01-2024,UPI/P2A/135701435976/vinaypatil401@paytm/PAY,135701435976,310.0,,910006.24
26-01-2024,26-01-2024,POS/9473/FLIPKART/MYSURU,364707335784,2380.0,,907626.24
27-01-2024,27-01-2024,UPI/P2A/596678096920/rohitsharm779@okhdfcbank/PAY,596678096920,249.0,,907377.24
27-01-2024,27-01-2024,IMPS/P2A/377916484950/SNEHAPATIL/AXIS,377916484950,,24000.0,931377.24
27-01-2024,27-01-2024,UPI/P2A/061290552779/vinaypatil696@paytm/PAY,061290552779,249.0,,931128.24
27-01-2024,27-01-2024,IMPS/P2A/710821152535/VENKATRAO/AXIS,710821152535,,1200.0,932328.24
27-01-2024,27-01-2024,UPI/P2A/943882414271/kavyareddy430@paytm/PAY,943882414271,1680.0,,930648.24
28-01-2024,28-01-2024,BIL/INFT/636950874185/PVR CINEMAS/PAYMENT,636950874185,79.0,,930569.24
28-01-2024,28-01-2024,UPI/P2A/198906328936/poojasharm331@okaxis/PAY,198906328936,1250.0,,929319.24
30-01-2024,30-01-2024,BIL/INFT/475699357646/BESCOM/PAYMENT,475699357646,79.0,,929240.24
01-02-2024,01-02-2024,POS/9679/HPCL/MARATHAHALLI,196771846709,1680.0,,927560.24
02-02-2024,02-02-2024,NEFT/CR/521963377758/PAYROLL,273231238276,,62500.0,990060.24
05-02-2024,05-02-2024,NEFT DR-HDFC0197293-MOHAN DAS-949937391714-RENT,530620600241,26500.0,,963560.24
05-02-2024,05-02-2024,UPI/P2A/688649077963/anjalirao13@paytm/PAY,688649077963,850.0,,962710.24
07-02-2024,07-02-2024,ATM WDL/4200/MARATHAHALLI,233861591959,1680.0,,961030.24
07-02-2024,07-02-2024,UPI/P2A/486540471477/kiranreddy890@paytm/PAY,486540471477,120.0,,960910.24
08-02-2024,08-02-2024,ATM WDL/2216/MARATHAHALLI,039934380251,850.0,,960060.24
08-02-2024,08-02-2024,IMPS/P2A/716987923189/KAVITHARAO/AXIS,716987923189,,4800.0,964860.24
08-02-2024,08-02-2024,BIL/INFT/282546715589/ZOMATO/PAYMENT,282546715589,3499.0,,961361.24
09-02-2024,09-02-2024,BIL/INFT/516567250380/DMART/PAYMENT,516567250380,120.0,,961241.24
09-02-2024,09-02-2024,BIL/INFT/110356392135/ZOMATO/PAYMENT,110356392135,850.0,,960391.24
10-02-2024,10-02-2024,UPI/P2A/541417648452/meerapilla945@okaxis/PAY,541417648452,79.0,,960312.24
12-02-2024,12-02-2024,IMPS/P2A/908343025311/PADMARAO/AXIS,908343025311,,11200.0,971512.24
14-02-2024,14-02-2024,BIL/INFT/141502878571/BESCOM/PAYMENT,141502878571,79.0,,971433.24
14-02-2024,14-02-2024,IMPS/P2A/769854197786/RAJENDRAPRASAD/AXIS,769854197786,,4800.0,976233.24
14-02-2024,14-02-2024,ATM WDL/5330/MUMBAI,610295852044,1680.0,,974553.24
15-02-2024,15-02-2024,BIL/INFT/361727733042/OLA/PAYMENT,361727733042,310.0,,974243.24
15-02-2024,15-02-2024,UPI/P2A/830776581205/meerapilla900@okaxis/PAY,830776581205,3499.0,,970744.24
15-02-2024,15-02-2024,ATM WDL/6301/JAYANAGAR,923813152427,2380.0,,968364.24
16-02-2024,16-02-2024,POS/4547/ZOMATO/BANJARA HILLS,459938577695,79.0,,968285.24
18-02-2024,18-02-2024,POS/2654/SWIGGY/MUMBAI,524788592657,310.0,,967975.24
18-02-2024,18-02-2024,IMPS/P2A/731069709537/KIRANREDDY/AXIS,731069709537,,18500.0,986475.24
18-02-2024,18-02-2024,IMPS/P2A/231443962745/ANANDKUMAR/AXIS,231443962745,,7500.0,993975.24
19-02-2024,19-02-2024,ATM WDL/9356/BTM LAYOUT,862584118303,249.0,,993726.24
19-02-2024,19-02-2024,IMPS/P2A/212169375920/PRADEEPSINGH/AXIS,212169375920,,1200.0,994926.24
22-02-2024,22-02-2024,POS/4056/ZOMATO/MANGALURU,329712515838,249.0,,994677.24
23-02-2024,23-02-2024,UPI/P2A/580298762079/reshmakhan940@ybl/PAY,580298762079,1250.0,,993427.24
24-02-2024,24-02-2024,UPI/P2A/418779829002/arjunmehta326@okhdfcbank/PAY,418779829002,1680.0,,991747.24
24-02-2024,24-02-2024,BIL/INFT/827063082520/APOLLO PHARMACY/PAYMENT,827063082520,1680.0,,990067.24
25-02-2024,25-02-2024,POS/4762/OLA/INDIRANAGAR,817900257139,699.0,,989368.24
26-02-2024,26-02-2024,UPI/P2A/991014166826/rajeshverm388@oksbi/PAY,991014166826,7800.0,,981568.24
26-02-2024,26-02-2024,UPI/P2A/302207150651/kavyareddy219@ybl/PAY,302207150651,850.0,,980718.24
26-02-2024,26-02-2024,POS/6409/UBER/SECUNDERABAD,400364963709,49.0,,980669.24
26-02-2024,26-02-2024,ATM WDL/3802/HYDERABAD,555943385578,249.0,,980420.24
01-03-2024,01-03-2024,NEFT/CR/013894150914/PAYROLL,813969944438,,62500.0,1042920.24
02-03-2024,02-03-2024,ATM WDL/3244/MANGALURU,572033331892,999.0,,1041921.24
03-03-2024,03-03-2024,UPI/P2A/442294044363/tarageorge584@paytm/PAY,442294044363,5200.0,,1036721.24
03-03-2024,03-03-2024,ATM WDL/3671/KORAMANGALA,195668678243,2380.0,,1034341.24
03-03-2024,03-03-2024,BIL/INFT/680165833912/FLIPKART/PAYMENT,680165833912,5200.0,,1029141.24
04-03-2024,04-03-2024,BIL/INFT/420520661160/HPCL/PAYMENT,420520661160,999.0,,1028142.24
05-03-2024,05-03-2024,UPI/P2A/621842798846/mohandas405@paytm/PAY,621842798846,310.0,,1027832.24
05-03-2024,05-03-2024,NEFT DR-HDFC0194399-RAJESH VERMA-826563116240-RENT,598768045290,31000.0,,996832.24
06-03-2024,06-03-2024,ATM WDL/5430/MYSURU,468409227576,3499.0,,993333.24
07-03-2024,07-03-2024,IMPS/P2A/542984194429/SUNITADEVI/AXIS,542984194429,,7500.0,1000833.24
07-03-2024,07-03-2024,IMPS/P2A/093706272069/RAVIKUMAR/AXIS,093706272069,,24000.0,1024833.24
08-03-2024,08-03-2024,UPI/P2A/718124648691/ayeshakhan913@paytm/PAY,718124648691,5200.0,,1019633.24
09-03-2024,09-03-2024,POS/7091/APOLLO PHARMACY/KORAMANGALA,658765231074,449.0,,1019184.24
09-03-2024,09-03-2024,BIL/INFT/189247943935/HPCL/PAYMENT,189247943935,5200.0,,1013984.24
10-03-2024,10-03-2024,BIL/INFT/016625732897/FLIPKART/PAYMENT,016625732897,449.0,,1013535.24
11-03-2024,11-03-2024,UPI/P2A/463797587984/lathadevi946@paytm/PAY,463797587984,7800.0,,1005735.24
11-03-2024,11-03-2024,UPI/P2A/468792340671/smitharao821@okaxis/PAY,468792340671,249.0,,1005486.24
11-03-2024,11-03-2024,POS/3269/ZOMATO/KUKATPALLY,188218777297,850.0,,1004636.24
13-03-2024,13-03-2024,BIL/INFT/046122643024/AIRTEL/PAYMENT,046122643024,79.0,,1004557.24
13-03-2024,13-03-2024,BIL/INFT/916377723773/FLIPKART/PAYMENT,916377723773,1680.0,,1002877.24
14-03-2024,14-03-2024,IMPS/P2A/155266091767/ANANDKUMAR/AXIS,155266091767,,24000.0,1026877.24
14-03-2024,14-03-2024,BIL/INFT/856917371414/AMAZON/PAYMENT,856917371414,249.0,,1026628.24
16-03-2024,16-03-2024,UPI/P2A/810337780425/rahulsingh601@paytm/PAY,810337780425,120.0,,1026508.24
16-03-2024,16-03-2024,IMPS/P2A/578431790047/AYESHAKHAN/AXIS,578431790047,,500.0,1027008.24
16-03-2024,16-03-2024,IMPS/P2A/519552968960/IMRANKHAN/AXIS,519552968960,,11200.0,1038208.24
17-03-2024,17-03-2024,POS/4462/DMART/WHITEFIELD,001347137365,1250.0,,1036958.24
17-03-2024,17-03-2024,IMPS/P2A/208944196517/TARASINGH/AXIS,208944196517,,850.0,1037808.24
18-03-2024,18-03-2024,UPI/P2A/087398746907/rahulsingh887@okhdfcbank/PAY,087398746907,449.0,,1037359.24
19-03-2024,19-03-2024,IMPS/P2A/917756648621/RAJESHVERMA/AXIS,917756648621,,2500.0,1039859.24
19-03-2024,19-03-2024,BIL/INFT/212420345721/UBER/PAYMENT,212420345721,449.0,,1039410.24
20-03-2024,20-03-2024,IMPS/P2A/368870908270/SHEELADEVI/AXIS,368870908270,,1200.0,1040610.24
21-03-2024,21-03-2024,POS/3353/RELIANCE FRESH/MANGALURU,996521082012,449.0,,1040161.24
21-03-2024,21-03-2024,POS/7581/IOCL/KORAMANGALA,431009403499,1250.0,,1038911.24
24-03-2024,24-03-2024,ATM WDL/3998/WHITEFIELD,443060857027,249.0,,1038662.24
24-03-2024,24-03-2024,UPI/P2A/977829808167/harishmeno12@oksbi/PAY,977829808167,699.0,,1037963.24
25-03-2024,25-03-2024,IMPS/P2A/030489014805/RESHMAKHAN/AXIS,030489014805,,4800.0,1042763.24
25-03-2024,25-03-2024,CREDIT INTEREST CAPITALISED,373224118226,,173.82,1042937.06
25-03-2024,25-03-2024,GST ON BANK CHARGES,659485121860,17.7,,1042919.36
25-03-2024,25-03-2024,UPI/P2A/522350761175/poojasharm915@okhdfcbank/PAY,522350761175,699.0,,1042220.36
26-03-2024,26-03-2024,IMPS/P2A/931541040493/RAMESHGOWDA/AXIS,931541040493,,24000.0,1066220.36
26-03-2024,26-03-2024,ATM WDL/8573/MARATHAHALLI,723444861922,3499.0,,1062721.36
27-03-2024,27-03-2024,ATM WDL/3654/JAYANAGAR,217969842326,1680.0,,1061041.36
28-03-2024,28-03-2024,BIL/INFT/762596658336/BESCOM/PAYMENT,762596658336,1680.0,,1059361.36
28-03-2024,28-03-2024,BIL/INFT/254515805280/DMART/PAYMENT,254515805280,120.0,,1059241.36
28-03-2024,28-03-2024,POS/7061/OLA/INDIRANAGAR,594726764696,449.0,,1058792.36
29-03-2024,29-03-2024,ATM WDL/7902/KUKATPALLY,145596705525,2380.0,,1056412.36
29-03-2024,29-03-2024,ATM WDL/1357/KUKATPALLY,976945634036,449.0,,1055963.36
01-04-2024,01-04-2024,BIL/INFT/095221233148/MEDPLUS/PAYMENT,095221233148,449.0,,1055514.36
02-04-2024,02-04-2024,NEFT/CR/929728591907/PAYROLL,451999283506,,62500.0,1118014.36
02-04-2024,02-04-2024,IMPS/P2A/022276791324/VINAYPATIL/AXIS,022276791324,,24000.0,1142014.36
03-04-2024,03-04-2024,IMPS/P2A/415057472093/ARCHANAPILLAI/AXIS,415057472093,,2500.0,1144514.36
03-04-2024,03-04-2024,ATM WDL/7640/KORAMANGALA,033295550298,120.0,,1144394.36
03-04-2024,03-04-2024,NEFT DR-HDFC0541974-ROHIT SHARMA-729766117191-RENT,690505294111,26500.0,,1117894.36
03-04-2024,03-04-2024,UPI/P2A/611843462454/tarageorge442@paytm/PAY,611843462454,999.0,,1116895.36
05-04-2024,05-04-2024,IMPS/P2A/209395755181/PADMARAO/AXIS,209395755181,,18500.0,1135395.36
05-04-2024,05-04-2024,IMPS/P2A/967813516691/SMITHAPILLAI/AXIS,967813516691,,11200.0,1146595.36
05-04-2024,05-04-2024,ATM WDL/2957/MARATHAHALLI,818820013828,120.0,,1146475.36
05-04-2024,05-04-2024,POS/0846/AMAZON/HYDERABAD,859723513596,79.0,,1146396.36
06-04-2024,06-04-2024,BIL/INFT/877941557321/MEDPLUS/PAYMENT,877941557321,699.0,,1145697.36
06-04-2024,06-04-2024,UPI/P2A/232366685024/harishmeno117@okaxis/PAY,232366685024,999.0,,1144698.36
06-04-2024,06-04-2024,UPI/P2A/426075067537/smitharao340@okaxis/PAY,426075067537,1680.0,,1143018.36
08-04-2024,08-04-2024,UPI/P2A/128380119803/vikramnair301@oksbi/PAY,128380119803,5200.0,,1137818.36
08-04-2024,08-04-2024,UPI/P2A/232216855146/rajeshverm67@paytm/PAY,232216855146,79.0,,1137739.36
10-04-2024,10-04-2024,ATM WDL/4572/BANJARA HILLS,464959235807,5200.0,,1132539.36
10-04-2024,10-04-2024,ATM WDL/6662/HYDERABAD,823969219533,999.0,,1131540.36
11-04-2024,11-04-2024,BIL/INFT/140893828753/ZOMATO/PAYMENT,140893828753,850.0,,1130690.36
11-04-2024,11-04-2024,POS/0996/BESCOM/MARATHAHALLI,614182622515,2380.0,,1128310.36
12-04-2024,12-04-2024,ATM WDL/0911/BTM LAYOUT,918241086846,1680.0,,1126630.36
13-04-2024,13-04-2024,IMPS/P2A/228246522566/SMITHARAO/AXIS,228246522566,,1200.0,1127830.36
14-04-2024,14-04-2024,IMPS/P2A/791066270877/KAVITHARAO/AXIS,791066270877,,1200.0,1129030.36
14-04-2024,14-04-2024,BIL/INFT/352162709522/IOCL/PAYMENT,352162709522,310.0,,1128720.36
15-04-2024,15-04-2024,POS/2851/AIRTEL/INDIRANAGAR,403450040589,249.0,,1128471.36
16-04-2024,16-04-2024,UPI/P2A/036247368810/arjunmehta487@okhdfcbank/PAY,036247368810,120.0,,1128351.36
16-04-2024,16-04-2024,IMPS/P2A/549330884398/BABULAL/AXIS,549330884398,,7500.0,1135851.36
18-04-2024,18-04-2024,IMPS/P2A/895702295439/RAMESHGOWDA/AXIS,895702295439,,11200.0,1147051.36
18-04-2024,18-04-2024,BIL/INFT/258796577787/APOLLO PHARMACY/PAYMENT,258796577787,850.0,,1146201.36
20-04-2024,20-04-2024,BIL/INFT/425745814835/OLA/PAYMENT,425745814835,1680.0,,1144521.36
22-04-2024,22-04-2024,UPI/P2A/391102261734/rajeshverm891@ybl/PAY,391102261734,5200.0,,1139321.36
23-04-2024,23-04-2024,IMPS/P2A/447846111582/GANESHKUMAR/AXIS,447846111582,,11200.0,1150521.36
25-04-2024,25-04-2024,IMPS/P2A/863882147138/SHEELADEVI/AXIS,863882147138,,7500.0,1158021.36
25-04-2024,25-04-2024,POS/3976/OLA/MARATHAHALLI,443858262593,1250.0,,1156771.36
25-04-2024,25-04-2024,ATM WDL/1906/MANGALURU,933804396491,3499.0,,1153272.36
29-04-2024,29-04-2024,POS/5012/BPCL/MARATHAHALLI,156157420968,5200.0,,1148072.36
01-05-2024,01-05-2024,BIL/INFT/080571195345/BPCL/PAYMENT,080571195345,850.0,,1147222.36
01-05-2024,01-05-2024,IMPS/P2A/700772219209/GEETADEVI/AXIS,700772219209,,4800.0,1152022.36
01-05-2024,01-05-2024,ATM WDL/5564/JAYANAGAR,480238618855,999.0,,1151023.36
02-05-2024,02-05-2024,BIL/INFT/560977974861/AMAZON/PAYMENT,560977974861,449.0,,1150574.36
03-05-2024,03-05-2024,NEFT/CR/789846181461/PAYROLL,350207646738,,61250.0,1211824.36
03-05-2024,03-05-2024,NEFT DR-HDFC0204823-SANTOSH IYER-042241384580-RENT,215588186528,18000.0,,1193824.36
04-05-2024,04-05-2024,UPI/P2A/921610702790/meerapilla505@paytm/PAY,921610702790,120.0,,1193704.36
05-05-2024,05-05-2024,IMPS/P2A/822351915736/RAJENDRAPRASAD/AXIS,822351915736,,24000.0,1217704.36
05-05-2024,05-05-2024,BIL/INFT/092546259189/APOLLO PHARMACY/PAYMENT,092546259189,79.0,,1217625.36
06-05-2024,06-05-2024,BIL/INFT/176735299665/DMART/PAYMENT,176735299665,249.0,,1217376.36
08-05-2024,08-05-2024,BIL/INFT/426623095288/MEDPLUS/PAYMENT,426623095288,699.0,,1216677.36
08-05-2024,08-05-2024,NEFT-197703762561-BENGALURU METRO SERVICES-REIMB-117231-HDFC0658002,592436608276,,12000.0,1228677.36
10-05-2024,10-05-2024,IMPS/P2A/538633390708/VINAYPATIL/AXIS,538633390708,,24000.0,1252677.36
11-05-2024,11-05-2024,POS/2195/ZOMATO/MANGALURU,537721117890,310.0,,1252367.36
14-05-2024,14-05-2024,UPI/P2A/916502356379/vikramnair855@oksbi/PAY,916502356379,1680.0,,1250687.36
15-05-2024,15-05-2024,POS/8547/JIO/BANJARA HILLS,325600114866,1250.0,,1249437.36
16-05-2024,16-05-2024,IMPS/P2A/104929380493/SUNILYADAV/AXIS,104929380493,,4800.0,1254237.36
17-05-2024,17-05-2024,POS/7989/BPCL/SECUNDERABAD,820415979100,999.0,,1253238.36
18-05-2024,18-05-2024,IMPS/P2A/349734757776/MOHANDAS/AXIS,349734757776,,500.0,1253738.36
20-05-2024,20-05-2024,POS/4984/SWIGGY/INDIRANAGAR,522278704728,120.0,,1253618.36
20-05-2024,20-05-2024,UPI/P2A/181071221482/naveenkuma44@oksbi/PAY,181071221482,2380.0,,1251238.36
21-05-2024,21-05-2024,IMPS/P2A/974065137891/SANTOSHIYER/AXIS,974065137891,,4800.0,1256038.36
23-05-2024,23-05-2024,ATM WDL/9828/MYSURU,860693684224,699.0,,1255339.36
23-05-2024,23-05-2024,BIL/INFT/789757556797/OLA/PAYMENT,789757556797,1250.0,,1254089.36
24-05-2024,24-05-2024,BIL/INFT/192548331349/HPCL/PAYMENT,192548331349,850.0,,1253239.36
24-05-2024,24-05-2024,POS/1695/HPCL/KORAMANGALA,396213495626,1250.0,,1251989.36
25-05-2024,25-05-2024,UPI/P2A/818206340481/divyamenon655@oksbi/PAY,818206340481,1250.0,,1250739.36
25-05-2024,25-05-2024,ATM WDL/6416/MARATHAHALLI,306790062712,2380.0,,1248359.36
25-05-2024,25-05-2024,IMPS/P2A/973074094603/KIRANREDDY/AXIS,973074094603,,2500.0,1250859.36
26-05-2024,26-05-2024,IMPS/P2A/430357059131/REKHAPILLAI/AXIS,430357059131,,7500.0,1258359.36
26-05-2024,26-05-2024,BIL/INFT/089270585779/RELIANCE FRESH/PAYMENT,089270585779,79.0,,1258280.36
26-05-2024,26-05-2024,IMPS/P2A/724817506389/SNEHAPATIL/AXIS,724817506389,,2500.0,1260780.36
27-05-2024,27-05-2024,ATM WDL/0141/JAYANAGAR,719997572676,1250.0,,1259530.36
28-05-2024,28-05-2024,ATM WDL/7875/BTM LAYOUT,058652821431,5200.0,,1254330.36
28-05-2024,28-05-2024,BIL/INFT/495531628792/DMART/PAYMENT,495531628792,999.0,,1253331.36
30-05-2024,30-05-2024,IMPS/P2A/302988751822/RAJESHVERMA/AXIS,302988751822,,850.0,1254181.36
01-06-2024,01-06-2024,NEFT/CR/770688008698/PAYROLL,044584032449,,62000.0,1316181.36
02-06-2024,02-06-2024,POS/8274/OLA/INDIRANAGAR,196006835664,5200.0,,1310981.36
03-06-2024,03-06-2024,BIL/INFT/779701958488/BPCL/PAYMENT,779701958488,1250.0,,1309731.36
04-06-2024,04-06-2024,BIL/INFT/447004813701/UBER/PAYMENT,447004813701,5200.0,,1304531.36
05-06-2024,05-06-2024,UPI/P2A/778200582684/mohandas863@okaxis/PAY,778200582684,850.0,,1303681.36
06-06-2024,06-06-2024,UPI/P2A/479527397240/tarageorge140@okhdfcbank/PAY,479527397240,2380.0,,1301301.36
06-06-2024,06-06-2024,UPI/P2A/267188936345/tarageorge186@ybl/PAY,267188936345,79.0,,1301222.36
06-06-2024,06-06-2024,BIL/INFT/473642408138/IRCTC/PAYMENT,473642408138,2380.0,,1298842.36
07-06-2024,07-06-2024,NEFT DR-HDFC0135875-GOPAL NAIK-163928552250-RENT,378248276950,22000.0,,1276842.36
07-06-2024,07-06-2024,POS/5890/IOCL/MARATHAHALLI,205634835831,699.0,,1276143.36
07-06-2024,07-06-2024,UPI/P2A/086341183479/rohitsharm64@oksbi/PAY,086341183479,3499.0,,1272644.36
09-06-2024,09-06-2024,UPI/P2A/319547216005/farhankhan929@ybl/PAY,319547216005,449.0,,1272195.36
10-06-2024,10-06-2024,UPI/P2A/297945560659/rahulsingh447@okhdfcbank/PAY,297945560659,7800.0,,1264395.36
10-06-2024,10-06-2024,POS/9130/HPCL/BANJARA HILLS,540720321873,79.0,,1264316.36
11-06-2024,11-06-2024,POS/5286/FLIPKART/KUKATPALLY,691337763683,249.0,,1264067.36
12-06-2024,12-06-2024,BIL/INFT/668823538426/OLA/PAYMENT,668823538426,449.0,,1263618.36
12-06-2024,12-06-2024,ATM WDL/2946/SECUNDERABAD,449520511565,850.0,,1262768.36
12-06-2024,12-06-2024,IMPS/P2A/496195423167/DIVYAMENON/AXIS,496195423167,,11200.0,1273968.36
12-06-2024,12-06-2024,ATM WDL/8664/HYDERABAD,445734953859,999.0,,1272969.36
13-06-2024,13-06-2024,BIL/INFT/133920238083/IRCTC/PAYMENT,133920238083,79.0,,1272890.36
14-06-2024,14-06-2024,IMPS/P2A/948294089390/VINAYPATIL/AXIS,948294089390,,11200.0,1284090.36
14-06-2024,14-06-2024,POS/6472/DMART/MANGALURU,229435657420,449.0,,1283641.36
15-06-2024,15-06-2024,POS/8255/APOLLO PHARMACY/BANJARA HILLS,036525290957,79.0,,1283562.36
16-06-2024,16-06-2024,BIL/INFT/259426415919/AMAZON/PAYMENT,259426415919,2380.0,,1281182.36
17-06-2024,17-06-2024,BIL/INFT/881761665401/FLIPKART/PAYMENT,881761665401,3499.0,,1277683.36
17-06-2024,17-06-2024,BIL/INFT/095058997229/AMAZON/PAYMENT,095058997229,120.0,,1277563.36
17-06-2024,17-06-2024,ATM WDL/3301/HSR LAYOUT,661168448673,310.0,,1277253.36
18-06-2024,18-06-2024,POS/3468/AIRTEL/PUNE,199791344462,249.0,,1277004.36
19-06-2024,19-06-2024,POS/4421/PVR CINEMAS/JAYANAGAR,730738654046,699.0,,1276305.36
19-06-2024,19-06-2024,IMPS/P2A/951497831721/MEENAIYER/AXIS,951497831721,,4800.0,1281105.36
20-06-2024,20-06-2024,ATM WDL/1956/MARATHAHALLI,956693086002,310.0,,1280795.36
20-06-2024,20-06-2024,POS/0059/IRCTC/KUKATPALLY,789320169046,449.0,,1280346.36
21-06-2024,21-06-2024,ATM WDL/3762/HYDERABAD,223231332078,2380.0,,1277966.36
23-06-2024,23-06-2024,IMPS/P2A/907281249158/SANJANAHEGDE/AXIS,907281249158,,2500.0,1280466.36
24-06-2024,24-06-2024,UPI/P2A/928069927596/farhankhan945@paytm/PAY,928069927596,3499.0,,1276967.36
24-06-2024,24-06-2024,ATM WDL/0986/HYDERABAD,603036674829,1680.0,,1275287.36
24-06-2024,24-06-2024,POS/9188/HPCL/HSR LAYOUT,673063936665,1250.0,,1274037.36
25-06-2024,25-06-2024,POS/5903/OLA/KUKATPALLY,763811283792,449.0,,1273588.36
25-06-2024,25-06-2024,IMPS/P2A/371967061511/RAJENDRAPRASAD/AXIS,371967061511,,4800.0,1278388.36
25-06-2024,25-06-2024,CREDIT INTEREST CAPITALISED,894876329277,,51.27,1278439.63
25-06-2024,25-06-2024,GST ON BANK CHARGES,067321428329,17.7,,1278421.93
26-06-2024,26-06-2024,BIL/INFT/053473687329/ZOMATO/PAYMENT,053473687329,1680.0,,1276741.93
26-06-2024,26-06-2024,POS/7177/MEDPLUS/HYDERABAD,597247649074,2380.0,,1274361.93
26-06-2024,26-06-2024,POS/6595/PVR CINEMAS/HYDERABAD,032135265897,1250.0,,1273111.93
27-06-2024,27-06-2024,POS/2699/SWIGGY/BANJARA HILLS,661890954182,249.0,,1272862.93
30-06-2024,30-06-2024,POS/0449/BESCOM/BTM LAYOUT,112074460010,449.0,,1272413.93
01-07-2024,01-07-2024,NEFT/CR/383334591733/PAYROLL,631251612605,,61250.0,1333663.93
05-07-2024,05-07-2024,UPI/P2A/743939400209/rohitsharm709@paytm/PAY,743939400209,1680.0,,1331983.93
06-07-2024,06-07-2024,POS/6753/AIRTEL/KUKATPALLY,957146585315,449.0,,1331534.93
07-07-2024,07-07-2024,NEFT DR-HDFC0140161-RAJESH VERMA-629534014449-RENT,439616524156,18000.0,,1313534.93
07-07-2024,07-07-2024,BIL/INFT/587855095819/FLIPKART/PAYMENT,587855095819,249.0,,1313285.93
07-07-2024,07-07-2024,ATM WDL/5715/JAYANAGAR,623973266852,120.0,,1313165.93
08-07-2024,08-07-2024,BIL/INFT/180238930377/DMART/PAYMENT,180238930377,3499.0,,1309666.93
09-07-2024,09-07-2024,ATM WDL/0491/MYSURU,782216749569,7800.0,,1301866.93
09-07-2024,09-07-2024,IMPS/P2A/992246297949/RAJENDRAPRASAD/AXIS,992246297949,,18500.0,1320366.93
10-07-2024,10-07-2024,IMPS/P2A/902326652568/NADIAHUSSAIN/AXIS,902326652568,,11200.0,1331566.93
10-07-2024,10-07-2024,BIL/INFT/910490158202/IOCL/PAYMENT,910490158202,79.0,,1331487.93
11-07-2024,11-07-2024,ATM WDL/5842/SECUNDERABAD,323612852431,120.0,,1331367.93
11-07-2024,11-07-2024,BIL/INFT/825282958197/IRCTC/PAYMENT,825282958197,310.0,,1331057.93
12-07-2024,12-07-2024,IMPS/P2A/868113298237/GEETADEVI/AXIS,868113298237,,1200.0,1332257.93
13-07-2024,13-07-2024,UPI/P2A/843673195232/rahulsingh224@ybl/PAY,843673195232,999.0,,1331258.93
14-07-2024,14-07-2024,BIL/INFT/583004754071/SWIGGY/PAYMENT,583004754071,1250.0,,1330008.93
16-07-2024,16-07-2024,UPI/P2A/672992354906/reshmakhan387@okhdfcbank/PAY,672992354906,49.0,,1329959.93
17-07-2024,17-07-2024,ATM WDL/5510/MYSURU,144587562687,79.0,,1329880.93
17-07-2024,17-07-2024,BIL/INFT/889138387936/RELIANCE FRESH/PAYMENT,889138387936,699.0,,1329181.93
19-07-2024,19-07-2024,BIL/INFT/184592630404/UBER/PAYMENT,184592630404,449.0,,1328732.93
20-07-2024,20-07-2024,POS/3444/AMAZON/BANJARA HILLS,895154443271,79.0,,1328653.93
20-07-2024,20-07-2024,ATM WDL/4389/MYSURU,576630675472,999.0,,1327654.93
21-07-2024,21-07-2024,IMPS/P2A/321255756852/KIRANREDDY/AXIS,321255756852,,18500.0,1346154.93
22-07-2024,22-07-2024,IMPS/P2A/852102757353/AYESHAKHAN/AXIS,852102757353,,1200.0,1347354.93
22-07-2024,22-07-2024,BIL/INFT/476326328979/RELIANCE FRESH/PAYMENT,476326328979,999.0,,1346355.93
25-07-2024,25-07-2024,BIL/INFT/451640703896/PVR CINEMAS/PAYMENT,451640703896,79.0,,1346276.93
26-07-2024,26-07-2024,BIL/INFT/763367174706/RELIANCE FRESH/PAYMENT,763367174706,449.0,,1345827.93
27-07-2024,27-07-2024,ATM WDL/0717/MYSURU,067648478896,120.0,,1345707.93
27-07-2024,27-07-2024,ATM WDL/3306/HSR LAYOUT,164245496930,2380.0,,1343327.93
31-07-2024,31-07-2024,POS/0168/PVR CINEMAS/INDIRANAGAR,066100066455,2380.0,,1340947.93
01-08-2024,01-08-2024,BIL/INFT/106154482216/SWIGGY/PAYMENT,106154482216,120.0,,1340827.93
02-08-2024,02-08-2024,POS/7533/IOCL/HYDERABAD,230375712099,1680.0,,1339147.93
02-08-2024,02-08-2024,IMPS/P2A/157007143078/PRAKASHRAO/AXIS,157007143078,,850.0,1339997.93
02-08-2024,02-08-2024,POS/3053/JIO/SECUNDERABAD,262629294107,1680.0,,1338317.93
03-08-2024,03-08-2024,UPI/P2A/515029587641/farhankhan847@paytm/PAY,515029587641,2380.0,,1335937.93
03-08-2024,03-08-2024,NEFT/CR/601476197048/PAYROLL,092683749960,,62000.0,1397937.93
04-08-2024,04-08-2024,UPI/P2A/991959918020/rohitsharm125@okhdfcbank/PAY,991959918020,1680.0,,1396257.93
05-08-2024,05-08-2024,IMPS/P2A/305371000507/MOHANDAS/AXIS,305371000507,,7500.0,1403757.93
05-08-2024,05-08-2024,POS/5065/APOLLO PHARMACY/INDIRANAGAR,699150516225,1250.0,,1402507.93
06-08-2024,06-08-2024,IMPS/P2A/637498022588/ARUNSHARMA/AXIS,637498022588,,18500.0,1421007.93
