Date,Narration,Chq./Ref.No.,Value Dt,Withdrawal Amt.,Deposit Amt.,Closing Balance
04/10/23,NWD-416021XXXXXX9364-S17293-KORAMANGALA,246588189194,04/10/23,3499.0,,932693.41
04/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX7783 IB323168302295,323168302295,04/10/23,7800.0,,924893.41
05/10/23,POS 416021XXXXXX4067 MEDPLUS POS DEBIT,757645222737,05/10/23,120.0,,924773.41
05/10/23,IMPS-396481382338-SUNILYADAV-HDFC-XXXXXXXXXX2450-PERSONAL,0000396481382338,05/10/23,,2500.0,927273.41
05/10/23,NEFT DR-HDFC0942262-ARJUN MEHTA-957804751567-RENT,060990277146,05/10/23,26500.0,,900773.41
05/10/23,UPI-160647077736-arjunmehta428@okaxis-OK,160647077736,05/10/23,79.0,,900694.41
06/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX4463 IB816491139347,816491139347,06/10/23,999.0,,899695.41
06/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX1000 IB111112380670,111112380670,06/10/23,2380.0,,897315.41
07/10/23,NWD-416021XXXXXX6882-S15795-SECUNDERABAD,983610897170,07/10/23,3499.0,,893816.41
07/10/23,IMPS-970733565782-KAVITHARAO-HDFC-XXXXXXXXXX7907-PERSONAL,0000970733565782,07/10/23,,2500.0,896316.41
08/10/23,NWD-416021XXXXXX1814-S13997-BANJARA HILLS,863531053847,08/10/23,5200.0,,891116.41
08/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX1590 IB095342546132,095342546132,08/10/23,449.0,,890667.41
09/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX8175 IB711420708401,711420708401,09/10/23,1250.0,,889417.41
09/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX6955 IB537039403310,537039403310,09/10/23,449.0,,888968.41
10/10/23,UPI-435635217072-meerapilla674@oksbi-OK,435635217072,10/10/23,850.0,,888118.41
10/10/23,IMPS-613863858113-KARTHIKMENON-HDFC-XXXXXXXXXX0794-PERSONAL,0000613863858113,10/10/23,,2500.0,890618.41
11/10/23,IMPS-257246550997-GOPALVERMA-HDFC-XXXXXXXXXX6088-PERSONAL,0000257246550997,11/10/23,,2500.0,893118.41
13/10/23,POS 416021XXXXXX3510 FLIPKART POS DEBIT,429764525024,13/10/23,999.0,,892119.41
14/10/23,IMPS-290485571023-VENKATRAO-HDFC-XXXXXXXXXX9738-PERSONAL,0000290485571023,14/10/23,,500.0,892619.41
14/10/23,POS 416021XXXXXX9564 OLA POS DEBIT,556873429969,14/10/23,7800.0,,884819.41
15/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX1599 IB362201417145,362201417145,15/10/23,850.0,,883969.41
16/10/23,POS 416021XXXXXX5826 JIO POS DEBIT,750653577972,16/10/23,79.0,,883890.41
16/10/23,IMPS-574835024827-SURESHBABU-HDFC-XXXXXXXXXX2070-PERSONAL,0000574835024827,16/10/23,,1200.0,885090.41
16/10/23,POS 416021XXXXXX7226 BOOKMYSHOW POS DEBIT,456747494277,16/10/23,120.0,,884970.41
16/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX2913 IB819115797179,819115797179,16/10/23,850.0,,884120.41
17/10/23,POS 416021XXXXXX2226 ZOMATO POS DEBIT,174428707064,17/10/23,2380.0,,881740.41
17/10/23,UPI-443931138321-mohandas227@oksbi-OK,443931138321,17/10/23,850.0,,880890.41
21/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX5761 IB723094809123,723094809123,21/10/23,1250.0,,879640.41
21/10/23,POS 416021XXXXXX3068 DMART POS DEBIT,049034711354,21/10/23,999.0,,878641.41
22/10/23,UPI-292527144677-naveenkuma737@paytm-OK,292527144677,22/10/23,850.0,,877791.41
22/10/23,POS 416021XXXXXX9326 JIO POS DEBIT,031394668961,22/10/23,999.0,,876792.41
23/10/23,UPI-457121639465-priyanair370@okhdfcbank-OK,457121639465,23/10/23,5200.0,,871592.41
24/10/23,IMPS-180604762658-LATHAMURTHY-HDFC-XXXXXXXXXX0396-PERSONAL,0000180604762658,24/10/23,,11200.0,882792.41
24/10/23,IMPS-683274918086-FARHANKHAN-HDFC-XXXXXXXXXX6722-PERSONAL,0000683274918086,24/10/23,,500.0,883292.41
24/10/23,POS 416021XXXXXX6950 AMAZON POS DEBIT,410694303109,24/10/23,79.0,,883213.41
24/10/23,NWD-416021XXXXXX3587-S19241-KORAMANGALA,532304665961,24/10/23,3499.0,,879714.41
25/10/23,POS 416021XXXXXX3156 IOCL POS DEBIT,490834027532,25/10/23,79.0,,879635.41
25/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX3453 IB591144425325,591144425325,25/10/23,2380.0,,877255.41
25/10/23,POS 416021XXXXXX5878 AMAZON POS DEBIT,892805968809,25/10/23,249.0,,877006.41
26/10/23,POS 416021XXXXXX8374 ZOMATO POS DEBIT,207111955392,26/10/23,699.0,,876307.41
26/10/23,IMPS-869251411624-MOHANDAS-HDFC-XXXXXXXXXX1291-PERSONAL,0000869251411624,26/10/23,,1200.0,877507.41
26/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX0990 IB339255570533,339255570533,26/10/23,310.0,,877197.41
26/10/23,IMPS-773429500972-SANJANAHEGDE-HDFC-XXXXXXXXXX6353-PERSONAL,0000773429500972,26/10/23,,2500.0,879697.41
27/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX3418 IB083468716124,083468716124,27/10/23,310.0,,879387.41
27/10/23,UPI-608112812864-rajeshverm958@okhdfcbank-OK,608112812864,27/10/23,449.0,,878938.41
27/10/23,NEFT-496795674934-SOUTHERN RETAILS-REIMB-448934-HDFC0935512,340542846139,27/10/23,,12000.0,890938.41
27/10/23,IMPS-142628287218-LATHAMURTHY-HDFC-XXXXXXXXXX8311-PERSONAL,0000142628287218,27/10/23,,500.0,891438.41
28/10/23,IMPS-255534870881-TANVIRAO-HDFC-XXXXXXXXXX9271-PERSONAL,0000255534870881,28/10/23,,7500.0,898938.41
28/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX2582 IB300047383219,300047383219,28/10/23,850.0,,898088.41
31/10/23,IB BILLPAY DR-HDFCPE-545964XXXXXX0221 IB741346302328,741346302328,31/10/23,1250.0,,896838.41
31/10/23,NWD-416021XXXXXX8347-S11669-HSR LAYOUT,293433327117,31/10/23,3499.0,,893339.41
31/10/23,POS 416021XXXXXX5926 FLIPKART POS DEBIT,211096023381,31/10/23,49.0,,893290.41
01/11/23,POS 416021XXXXXX4833 APOLLO PHARMACY POS DEBIT,368835892107,01/11/23,699.0,,892591.41
01/11/23,UPI-427347003107-rahulsingh366@oksbi-OK,427347003107,01/11/23,999.0,,891592.41
02/11/23,FT - CR - 175899192128 - SALARY CREDIT,375900823742,02/11/23,,77250.0,968842.41
03/11/23,NEFT DR-HDFC0107086-NAVEEN KUMAR-820672803313-RENT,590572598717,03/11/23,18000.0,,950842.41
04/11/23,NWD-416021XXXXXX1245-S16945-HYDERABAD,429350533320,04/11/23,850.0,,949992.41
04/11/23,UPI-495356029784-vikramnair438@okaxis-OK,495356029784,04/11/23,49.0,,949943.41
04/11/23,IB BILLPAY DR-HDFCPE-545964XXXXXX4850 IB050149418632,050149418632,04/11/23,699.0,,949244.41
06/11/23,UPI-423810251044-priyanair358@ybl-OK,423810251044,06/11/23,79.0,,949165.41
06/11/23,IB BILLPAY DR-HDFCPE-545964XXXXXX6176 IB442436569220,442436569220,06/11/23,449.0,,948716.41
08/11/23,IMPS-271328515043-VIKRAMNAIR-HDFC-XXXXXXXXXX1763-PERSONAL,0000271328515043,08/11/23,,500.0,949216.41
08/11/23,POS 416021XXXXXX9501 DMART POS DEBIT,586529301394,08/11/23,120.0,,949096.41
09/11/23,POS 416021XXXXXX4128 JIO POS DEBIT,562228709661,09/11/23,699.0,,948397.41
10/11/23,UPI-237143183258-reshmakhan48@ybl-OK,237143183258,10/11/23,1250.0,,947147.41
11/11/23,UPI-563212947775-reshmakhan463@okhdfcbank-OK,563212947775,11/11/23,1680.0,,945467.41
11/11/23,IMPS-384419678190-VENKATRAO-HDFC-XXXXXXXXXX6521-PERSONAL,0000384419678190,11/11/23,,11200.0,956667.41
12/11/23,UPI-717460167557-gopalnaik862@okhdfcbank-OK,717460167557,12/11/23,999.0,,955668.41
12/11/23,IB BILLPAY DR-HDFCPE-545964XXXXXX6253 IB843921373316,843921373316,12/11/23,699.0,,954969.41
12/11/23,NWD-416021XXXXXX7836-S13592-HYDERABAD,766971146431,12/11/23,1250.0,,953719.41
13/11/23,IB BILLPAY DR-HDFCPE-545964XXXXXX3705 IB507835287169,507835287169,13/11/23,79.0,,953640.41
13/11/23,POS 416021XXXXXX5902 IRCTC POS DEBIT,576085783258,13/11/23,7800.0,,945840.41
13/11/23,IB BILLPAY DR-HDFCPE-545964XXXXXX7664 IB914908166259,914908166259,13/11/23,1680.0,,944160.41
13/11/23,NWD-416021XXXXXX0691-S16547-MUMBAI,939214037813,13/11/23,249.0,,943911.41
13/11/23,IMPS-604641840254-MALLIKADAS-HDFC-XXXXXXXXXX9733-PERSONAL,0000604641840254,13/11/23,,4800.0,948711.41
14/11/23,POS 416021XXXXXX2604 AIRTEL POS DEBIT,244587642311,14/11/23,249.0,,948462.41
14/11/23,IB BILLPAY DR-HDFCPE-545964XXXXXX7970 IB706830841969,706830841969,14/11/23,2380.0,,946082.41
15/11/23,UPI-398104249137-harishmeno439@okhdfcbank-OK,398104249137,15/11/23,5200.0,,940882.41
16/11/23,POS 416021XXXXXX7131 FLIPKART POS DEBIT,626581794809,16/11/23,2380.0,,938502.41
18/11/23,POS 416021XXXXXX7420 AIRTEL POS DEBIT,007798567292,18/11/23,249.0,,938253.41
18/11/23,IB BILLPAY DR-HDFCPE-545964XXXXXX1018 IB994276057947,994276057947,18/11/23,120.0,,938133.41
19/11/23,NWD-416021XXXXXX5766-S17725-MUMBAI,339004522757,19/11/23,79.0,,938054.41
19/11/23,IMPS-783934723709-VENKATRAO-HDFC-XXXXXXXXXX8762-PERSONAL,0000783934723709,19/11/23,,18500.0,956554.41
22/11/23,NWD-416021XXXXXX4306-S18094-MANGALURU,612021263618,22/11/23,7800.0,,948754.41
23/11/23,IB BILLPAY DR-HDFCPE-545964XXXXXX4708 IB674504177277,674504177277,23/11/23,3499.0,,945255.41
23/11/23,UPI-248222087263-rohitsharm913@oksbi-OK,248222087263,23/11/23,310.0,,944945.41
24/11/23,IMPS-393969870597-TARASINGH-HDFC-XXXXXXXXXX0510-PERSONAL,0000393969870597,24/11/23,,2500.0,947445.41
27/11/23,POS 416021XXXXXX8360 BPCL POS DEBIT,406334906257,27/11/23,1250.0,,946195.41
27/11/23,NWD-416021XXXXXX8400-S19082-SECUNDERABAD,904822270529,27/11/23,79.0,,946116.41
28/11/23,POS 416021XXXXXX1450 ZOMATO POS DEBIT,641703346720,28/11/23,120.0,,945996.41
01/12/23,NWD-416021XXXXXX0027-S17423-HYDERABAD,277513047624,01/12/23,49.0,,945947.41
02/12/23,IMPS-111220554811-DEEPANAIR-HDFC-XXXXXXXXXX3999-PERSONAL,0000111220554811,02/12/23,,2500.0,948447.41
02/12/23,FT - CR - 058282179731 - SALARY CREDIT,670723098784,02/12/23,,78000.0,1026447.41
02/12/23,IB BILLPAY DR-HDFCPE-545964XXXXXX8187 IB043885418161,043885418161,02/12/23,850.0,,1025597.41
04/12/23,NEFT DR-HDFC0526173-AYESHA KHAN-996644630476-RENT,396914451016,04/12/23,18000.0,,1007597.41
06/12/23,IMPS-202952449023-ANITHAKRISHNAN-HDFC-XXXXXXXXXX9291-PERSONAL,0000202952449023,06/12/23,,500.0,1008097.41
06/12/23,IB BILLPAY DR-HDFCPE-545964XXXXXX8218 IB896099432342,896099432342,06/12/23,79.0,,1008018.41
06/12/23,IMPS-801226360635-SURESHBABU-HDFC-XXXXXXXXXX4653-PERSONAL,0000801226360635,06/12/23,,850.0,1008868.41
07/12/23,IMPS-574210913353-KAVERIMENON-HDFC-XXXXXXXXXX9115-PERSONAL,0000574210913353,07/12/23,,2500.0,1011368.41
07/12/23,NWD-416021XXXXXX5632-S14813-MYSURU,478372831290,07/12/23,1250.0,,1010118.41
07/12/23,UPI-974136622631-anjalirao788@ybl-OK,974136622631,07/12/23,49.0,,1010069.41
08/12/23,POS 416021XXXXXX5302 IRCTC POS DEBIT,351812763913,08/12/23,120.0,,1009949.41
08/12/23,POS 416021XXXXXX5037 ZOMATO POS DEBIT,606471650503,08/12/23,2380.0,,1007569.41
09/12/23,POS 416021XXXXXX6183 DMART POS DEBIT,580615512950,09/12/23,5200.0,,1002369.41
09/12/23,POS 416021XXXXXX7452 HPCL POS DEBIT,314079801667,09/12/23,1680.0,,1000689.41
09/12/23,POS 416021XXXXXX5227 APOLLO PHARMACY POS DEBIT,457600441589,09/12/23,5200.0,,995489.41
10/12/23,UPI-299243593682-sunilshett173@paytm-OK,299243593682,10/12/23,5200.0,,990289.41
11/12/23,IMPS-189072227708-ADITYAKUMAR-HDFC-XXXXXXXXXX8017-PERSONAL,0000189072227708,11/12/23,,850.0,991139.41
11/12/23,IB BILLPAY DR-HDFCPE-545964XXXXXX9967 IB133292799433,133292799433,11/12/23,79.0,,991060.41
14/12/23,IMPS-391844374103-RAJESHVERMA-HDFC-XXXXXXXXXX9257-PERSONAL,0000391844374103,14/12/23,,1200.0,992260.41
14/12/23,NEFT-180381013755-SOUTHERN RETAILS-REIMB-448934-HDFC0553470,765766470631,14/12/23,,18500.0,1010760.41
15/12/23,UPI-620611093582-reshmakhan431@ybl-OK,620611093582,15/12/23,999.0,,1009761.41
15/12/23,IMPS-091425376020-NAVEENKUMAR-HDFC-XXXXXXXXXX5643-PERSONAL,0000091425376020,15/12/23,,24000.0,1033761.41
17/12/23,IB BILLPAY DR-HDFCPE-545964XXXXXX8576 IB787080111702,787080111702,17/12/23,999.0,,1032762.41
19/12/23,POS 416021XXXXXX2715 HPCL POS DEBIT,185677721784,19/12/23,120.0,,1032642.41
19/12/23,IB BILLPAY DR-HDFCPE-545964XXXXXX0550 IB841839506037,841839506037,19/12/23,5200.0,,1027442.41
20/12/23,NWD-416021XXXXXX4013-S17943-BANJARA HILLS,528892890712,20/12/23,699.0,,1026743.41
20/12/23,UPI-194739831885-kavyareddy446@ybl-OK,194739831885,20/12/23,79.0,,1026664.41
21/12/23,POS 416021XXXXXX9306 AMAZON POS DEBIT,141748975659,21/12/23,249.0,,1026415.41
22/12/23,IMPS-653561069735-NADIAHUSSAIN-HDFC-XXXXXXXXXX1380-PERSONAL,0000653561069735,22/12/23,,850.0,1027265.41
22/12/23,NEFT-350422881067-SOUTHERN RETAILS-REIMB-448934-HDFC0463208,286802562553,22/12/23,,24000.0,1051265.41
23/12/23,IB BILLPAY DR-HDFCPE-545964XXXXXX6487 IB299970098306,299970098306,23/12/23,49.0,,1051216.41
24/12/23,IB BILLPAY DR-HDFCPE-545964XXXXXX8804 IB147754514806,147754514806,24/12/23,3499.0,,1047717.41
24/12/23,NWD-416021XXXXXX3318-S11206-MANGALURU,619701709973,24/12/23,120.0,,1047597.41
25/12/23,NWD-416021XXXXXX9659-S11513-KUKATPALLY,881497821121,25/12/23,2380.0,,1045217.41
26/12/23,NWD-416021XXXXXX7589-S16668-HSR LAYOUT,015200161174,26/12/23,120.0,,1045097.41
27/12/23,UPI-485149425781-ayeshakhan370@okhdfcbank-OK,485149425781,27/12/23,310.0,,1044787.41
28/12/23,POS 416021XXXXXX3530 BPCL POS DEBIT,316850095303,28/12/23,3499.0,,1041288.41
28/12/23,IMPS-108014593858-KAVYAREDDY-HDFC-XXXXXXXXXX1332-PERSONAL,0000108014593858,28/12/23,,500.0,1041788.41
28/12/23,UPI-245280636785-reshmakhan212@paytm-OK,245280636785,28/12/23,850.0,,1040938.41
30/12/23,POS 416021XXXXXX1527 AIRTEL POS DEBIT,206898447122,30/12/23,3499.0,,1037439.41
01/01/24,FT - CR - 654172066295 - SALARY CREDIT,079230414305,01/01/24,,78500.0,1115939.41
01/01/24,UPI-835113765512-arjunmehta441@paytm-OK,835113765512,01/01/24,5200.0,,1110739.41
01/01/24,IMPS-476164645272-PADMARAO-HDFC-XXXXXXXXXX9822-PERSONAL,0000476164645272,01/01/24,,11200.0,1121939.41
02/01/24,UPI-494867286994-anjalirao579@okaxis-OK,494867286994,02/01/24,999.0,,1120940.41
02/01/24,IMPS-309635495261-ROHITSHARMA-HDFC-XXXXXXXXXX2177-PERSONAL,0000309635495261,02/01/24,,850.0,1121790.41
03/01/24,POS 416021XXXXXX9458 BESCOM POS DEBIT,820180556029,03/01/24,310.0,,1121480.41
03/01/24,NWD-416021XXXXXX4346-S10022-HSR LAYOUT,918681074601,03/01/24,699.0,,1120781.41
04/01/24,NWD-416021XXXXXX7871-S12235-INDIRANAGAR,981223180439,04/01/24,3499.0,,1117282.41
05/01/24,IMPS-640238963022-GEETADEVI-HDFC-XXXXXXXXXX3607-PERSONAL,0000640238963022,05/01/24,,7500.0,1124782.41
06/01/24,NEFT DR-HDFC0957681-MEERA PILLAI-877090340208-RENT,159499594346,06/01/24,26500.0,,1098282.41
06/01/24,UPI-945746393872-vinaypatil92@ybl-OK,945746393872,06/01/24,449.0,,1097833.41
08/01/24,UPI-507695991797-harishmeno313@paytm-OK,507695991797,08/01/24,5200.0,,1092633.41
08/01/24,UPI-672221165015-kavyareddy471@oksbi-OK,672221165015,08/01/24,120.0,,1092513.41
09/01/24,NWD-416021XXXXXX4358-S18402-INDIRANAGAR,165848115023,09/01/24,79.0,,1092434.41
09/01/24,IMPS-722475194555-DEEPAKJOSHI-HDFC-XXXXXXXXXX1762-PERSONAL,0000722475194555,09/01/24,,4800.0,1097234.41
10/01/24,IMPS-771094953916-RAMESHGOWDA-HDFC-XXXXXXXXXX1349-PERSONAL,0000771094953916,10/01/24,,24000.0,1121234.41
10/01/24,NWD-416021XXXXXX7142-S19283-HYDERABAD,627953610422,10/01/24,850.0,,1120384.41
11/01/24,POS 416021XXXXXX0926 HPCL POS DEBIT,315890739088,11/01/24,1250.0,,1119134.41
13/01/24,NWD-416021XXXXXX0795-S19876-PUNE,850818160816,13/01/24,310.0,,1118824.41
13/01/24,NWD-416021XXXXXX8138-S13959-KUKATPALLY,138097873126,13/01/24,7800.0,,1111024.41
14/01/24,IMPS-892317437453-RAHULSINGH-HDFC-XXXXXXXXXX2747-PERSONAL,0000892317437453,14/01/24,,2500.0,1113524.41
14/01/24,IMPS-839975638236-KARTHIKMENON-HDFC-XXXXXXXXXX3451-PERSONAL,0000839975638236,14/01/24,,24000.0,1137524.41
15/01/24,NWD-416021XXXXXX3599-S11061-HYDERABAD,351874338900,15/01/24,249.0,,1137275.41
15/01/24,POS 416021XXXXXX9393 DMART POS DEBIT,094655354701,15/01/24,699.0,,1136576.41
16/01/24,NWD-416021XXXXXX0183-S19984-KUKATPALLY,431902283716,16/01/24,120.0,,1136456.41
17/01/24,UPI-426040874898-naveenkuma585@oksbi-OK,426040874898,17/01/24,5200.0,,1131256.41
17/01/24,POS 416021XXXXXX5588 BESCOM POS DEBIT,175465599021,17/01/24,5200.0,,1126056.41
18/01/24,UPI-479703978447-reshmakhan239@okhdfcbank-OK,479703978447,18/01/24,1680.0,,1124376.41
19/01/24,NWD-416021XXXXXX7862-S18023-MUMBAI,951922030157,19/01/24,449.0,,1123927.41
19/01/24,POS 416021XXXXXX8706 FLIPKART POS DEBIT,397858921659,19/01/24,5200.0,,1118727.41
23/01/24,IMPS-437290797509-PRIYANAIR-HDFC-XXXXXXXXXX5989-PERSONAL,0000437290797509,23/01/24,,500.0,1119227.41
24/01/24,IMPS-745351936670-SHAHIDKHAN-HDFC-XXXXXXXXXX9053-PERSONAL,0000745351936670,24/01/24,,11200.0,1130427.41
24/01/24,IMPS-433721552849-ROHITSHARMA-HDFC-XXXXXXXXXX1599-PERSONAL,0000433721552849,24/01/24,,850.0,1131277.41
25/01/24,POS 416021XXXXXX5747 FLIPKART POS DEBIT,397655853506,25/01/24,1680.0,,1129597.41
26/01/24,UPI-656503335062-arjunmehta459@paytm-OK,656503335062,26/01/24,2380.0,,1127217.41
27/01/24,IB BILLPAY DR-HDFCPE-545964XXXXXX5511 IB112755159329,112755159329,27/01/24,999.0,,1126218.41
27/01/24,IMPS-069337980759-SANTOSHKUMAR-HDFC-XXXXXXXXXX5417-PERSONAL,0000069337980759,27/01/24,,2500.0,1128718.41
29/01/24,POS 416021XXXXXX9931 IOCL POS DEBIT,899554967281,29/01/24,999.0,,1127719.41
29/01/24,IB BILLPAY DR-HDFCPE-545964XXXXXX7148 IB772198536064,772198536064,29/01/24,850.0,,1126869.41
30/01/24,NWD-416021XXXXXX4997-S19519-HSR LAYOUT,159512353924,30/01/24,7800.0,,1119069.41
30/01/24,UPI-713713318600-rajeshverm204@oksbi-OK,713713318600,30/01/24,7800.0,,1111269.41
31/01/24,NWD-416021XXXXXX7277-S10245-KUKATPALLY,121279491207,31/01/24,249.0,,1111020.41
01/02/24,FT - CR - 468159405545 - SALARY CREDIT,367844854567,01/02/24,,78500.0,1189520.41
01/02/24,IMPS-521945110953-ARUNSHARMA-HDFC-XXXXXXXXXX4763-PERSONAL,0000521945110953,01/02/24,,24000.0,1213520.41
01/02/24,POS 416021XXXXXX0237 RELIANCE FRESH POS DEBIT,167346085524,01/02/24,79.0,,1213441.41
02/02/24,IMPS-532627102755-ARCHANAPILLAI-HDFC-XXXXXXXXXX1357-PERSONAL,0000532627102755,02/02/24,,500.0,1213941.41
02/02/24,NWD-416021XXXXXX5731-S11375-KORAMANGALA,534541562128,02/02/24,999.0,,1212942.41
04/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX5435 IB378360820096,378360820096,04/02/24,79.0,,1212863.41
04/02/24,UPI-712366002674-vikramnair184@okhdfcbank-OK,712366002674,04/02/24,1680.0,,1211183.41
04/02/24,NWD-416021XXXXXX6038-S10561-HYDERABAD,454388858734,04/02/24,120.0,,1211063.41
04/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX0810 IB597222706379,597222706379,04/02/24,850.0,,1210213.41
05/02/24,NWD-416021XXXXXX4720-S15405-MUMBAI,890385503249,05/02/24,449.0,,1209764.41
05/02/24,NEFT DR-HDFC0082518-SANTOSH IYER-898289740644-RENT,040060135538,05/02/24,26500.0,,1183264.41
05/02/24,POS 416021XXXXXX2335 IRCTC POS DEBIT,386180788643,05/02/24,999.0,,1182265.41
05/02/24,NWD-416021XXXXXX4790-S19879-MARATHAHALLI,421426067727,05/02/24,1250.0,,1181015.41
07/02/24,NWD-416021XXXXXX0496-S11052-KORAMANGALA,089366539444,07/02/24,5200.0,,1175815.41
07/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX0768 IB733579157931,733579157931,07/02/24,699.0,,1175116.41
08/02/24,NWD-416021XXXXXX0061-S17286-MUMBAI,145176219152,08/02/24,3499.0,,1171617.41
08/02/24,POS 416021XXXXXX6817 FLIPKART POS DEBIT,105573894427,08/02/24,120.0,,1171497.41
09/02/24,IMPS-653868043573-ANITHAKRISHNAN-HDFC-XXXXXXXXXX7091-PERSONAL,0000653868043573,09/02/24,,4800.0,1176297.41
09/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX2531 IB694221394729,694221394729,09/02/24,7800.0,,1168497.41
09/02/24,NWD-416021XXXXXX1679-S11037-BTM LAYOUT,772331552695,09/02/24,449.0,,1168048.41
10/02/24,NWD-416021XXXXXX7122-S13831-WHITEFIELD,728976558545,10/02/24,310.0,,1167738.41
11/02/24,IMPS-329938447242-SUSHMARAO-HDFC-XXXXXXXXXX0232-PERSONAL,0000329938447242,11/02/24,,500.0,1168238.41
12/02/24,UPI-391717271453-ayeshakhan192@ybl-OK,391717271453,12/02/24,850.0,,1167388.41
12/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX7670 IB611390950136,611390950136,12/02/24,449.0,,1166939.41
13/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX2603 IB001068504937,001068504937,13/02/24,1680.0,,1165259.41
14/02/24,IMPS-948986730102-POOJASHARMA-HDFC-XXXXXXXXXX0468-PERSONAL,0000948986730102,14/02/24,,2500.0,1167759.41
14/02/24,UPI-162889806638-santoshiye650@paytm-OK,162889806638,14/02/24,79.0,,1167680.41
14/02/24,IMPS-674502438956-KAVYAREDDY-HDFC-XXXXXXXXXX6341-PERSONAL,0000674502438956,14/02/24,,850.0,1168530.41
15/02/24,POS 416021XXXXXX6785 MEDPLUS POS DEBIT,285021438934,15/02/24,249.0,,1168281.41
15/02/24,NWD-416021XXXXXX2810-S10158-WHITEFIELD,671778194897,15/02/24,699.0,,1167582.41
16/02/24,IMPS-804463888916-DIVYAMENON-HDFC-XXXXXXXXXX8415-PERSONAL,0000804463888916,16/02/24,,18500.0,1186082.41
16/02/24,POS 416021XXXXXX1268 PVR CINEMAS POS DEBIT,297306578695,16/02/24,5200.0,,1180882.41
16/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX1974 IB361441985825,361441985825,16/02/24,449.0,,1180433.41
17/02/24,UPI-167545932170-vinaypatil932@okaxis-OK,167545932170,17/02/24,5200.0,,1175233.41
17/02/24,UPI-400865126023-reshmakhan346@okhdfcbank-OK,400865126023,17/02/24,7800.0,,1167433.41
17/02/24,UPI-753449547360-rohitsharm636@okaxis-OK,753449547360,17/02/24,1680.0,,1165753.41
18/02/24,IMPS-625785646822-GEETADEVI-HDFC-XXXXXXXXXX3304-PERSONAL,0000625785646822,18/02/24,,11200.0,1176953.41
18/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX8553 IB174227943872,174227943872,18/02/24,3499.0,,1173454.41
19/02/24,IMPS-061156782658-SUNILYADAV-HDFC-XXXXXXXXXX7052-PERSONAL,0000061156782658,19/02/24,,18500.0,1191954.41
20/02/24,UPI-103906166965-rohitsharm871@oksbi-OK,103906166965,20/02/24,79.0,,1191875.41
22/02/24,UPI-017151514700-rahulsingh893@ybl-OK,017151514700,22/02/24,79.0,,1191796.41
23/02/24,POS 416021XXXXXX6157 RELIANCE FRESH POS DEBIT,810466419474,23/02/24,310.0,,1191486.41
24/02/24,IMPS-142321594983-FATIMASHEIKH-HDFC-XXXXXXXXXX9608-PERSONAL,0000142321594983,24/02/24,,1200.0,1192686.41
24/02/24,NWD-416021XXXXXX4967-S16448-MARATHAHALLI,698458807735,24/02/24,79.0,,1192607.41
25/02/24,POS 416021XXXXXX3296 IRCTC POS DEBIT,489718098673,25/02/24,1250.0,,1191357.41
25/02/24,IMPS-890935175223-NILESHKULKARNI-HDFC-XXXXXXXXXX1612-PERSONAL,0000890935175223,25/02/24,,11200.0,1202557.41
26/02/24,NWD-416021XXXXXX9153-S17829-KUKATPALLY,928213697524,26/02/24,699.0,,1201858.41
26/02/24,POS 416021XXXXXX3900 APOLLO PHARMACY POS DEBIT,970929383805,26/02/24,449.0,,1201409.41
27/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX6420 IB051214868514,051214868514,27/02/24,79.0,,1201330.41
27/02/24,POS 416021XXXXXX6195 HPCL POS DEBIT,552141651572,27/02/24,850.0,,1200480.41
27/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX9752 IB644370842858,644370842858,27/02/24,449.0,,1200031.41
27/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX1781 IB970097085456,970097085456,27/02/24,7800.0,,1192231.41
28/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX0128 IB718084350993,718084350993,28/02/24,79.0,,1192152.41
29/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX0737 IB651102218328,651102218328,29/02/24,5200.0,,1186952.41
29/02/24,IB BILLPAY DR-HDFCPE-545964XXXXXX4776 IB712273235049,712273235049,29/02/24,120.0,,1186832.41
