DATE,MODE**,PARTICULARS,DEPOSITS,WITHDRAWALS,BALANCE
19-04-2024,NEFT,NEFT-218453617842-SOUTHERN RETAILS-REIMB-652740-HDFC0004122,24000.0,,817891.15
21-04-2024,BILL,BIL/INFT/163886573933/FLIPKART/PAYMENT,,120.0,817771.15
21-04-2024,OTHER ATMS,NFS/32537855/CASH WDL/21-04-24,,49.0,817722.15
21-04-2024,BILL,BIL/INFT/166368461167/RELIANCE FRESH/PAYMENT,,249.0,817473.15
24-04-2024,UPI,UPI/443961953764/UPI/mohandas654@paytm/State Bank Of I/,,120.0,817353.15
24-04-2024,NEFT,NEFT-879983329599-SOUTHERN RETAILS-REIMB-652740-HDFC0476650,12000.0,,829353.15
24-04-2024,DEBIT CARD,VPS/BOOKMYSHOW/170701015768/HYDERABAD,,1250.0,828103.15
27-04-2024,BILL,BIL/INFT/446368319638/IRCTC/PAYMENT,,5200.0,822903.15
28-04-2024,DEBIT CARD,VPS/HPCL/078402991743/HYDERABAD,,310.0,822593.15
01-05-2024,SALARY,NEFT-890241006768-TECHNOVA SOLUTIONS-SALARY-652740-HDFC0524328,62500.0,,885093.15
01-05-2024,UPI,UPI/999791136597/UPI/divyamenon175@okaxis/State Bank Of I/,,79.0,885014.15
04-05-2024,OTHER ATMS,NFS/02743385/CASH WDL/04-05-24,,3499.0,881515.15
05-05-2024,BILL,BIL/INFT/902590303321/AIRTEL/PAYMENT,,850.0,880665.15
05-05-2024,BILL,BIL/INFT/038058106818/OLA/PAYMENT,,2380.0,878285.15
06-05-2024,OTHER ATMS,NFS/54235459/CASH WDL/06-05-24,,1250.0,877035.15
06-05-2024,NEFT,NEFT-546623842410-SOUTHERN RETAILS-REIMB-652740-HDFC0521391,18500.0,,895535.15
07-05-2024,NEFT,NEFT DR-HDFC0745327-ANJALI RAO-005899524154-RENT,,26500.0,869035.15
08-05-2024,UPI,UPI/430897517029/UPI/smitharao424@okhdfcbank/State Bank Of I/,,2380.0,866655.15
10-05-2024,MOBILE BANKING,MMT/IMPS/909826040604/RAJESH VERMA/HDFC BANK LTD,7500.0,,874155.15
10-05-2024,BILL,BIL/INFT/082016191645/FLIPKART/PAYMENT,,79.0,874076.15
12-05-2024,UPI,UPI/902603688575/UPI/lathadevi72@ybl/State Bank Of I/,,120.0,873956.15
12-05-2024,BILL,BIL/INFT/886772970801/IRCTC/PAYMENT,,249.0,873707.15
12-05-2024,UPI,UPI/632071508504/UPI/divyamenon549@okhdfcbank/State Bank Of I/,,120.0,873587.15
12-05-2024,BILL,BIL/INFT/547871855944/HPCL/PAYMENT,,1680.0,871907.15
13-05-2024,UPI,UPI/876082298166/UPI/vikramnair141@okhdfcbank/State Bank Of I/,,2380.0,869527.15
14-05-2024,DEBIT CARD,VPS/BPCL/902044090243/KORAMANGALA,,49.0,869478.15
14-05-2024,DEBIT CARD,VPS/UBER/188444694741/KORAMANGALA,,249.0,869229.15
15-05-2024,DEBIT CARD,VPS/BOOKMYSHOW/211327223587/SECUNDERABAD,,2380.0,866849.15
16-05-2024,UPI,UPI/223835978011/UPI/harishmeno964@ybl/State Bank Of I/,,449.0,866400.15
16-05-2024,OTHER ATMS,NFS/66577351/CASH WDL/16-05-24,,1680.0,864720.15
18-05-2024,BILL,BIL/INFT/035820630823/HPCL/PAYMENT,,699.0,864021.15
18-05-2024,BILL,BIL/INFT/272635748958/AIRTEL/PAYMENT,,1250.0,862771.15
18-05-2024,DEBIT CARD,VPS/AIRTEL/960154776136/SECUNDERABAD,,2380.0,860391.15
21-05-2024,OTHER ATMS,NFS/82184566/CASH WDL/21-05-24,,79.0,860312.15
21-05-2024,DEBIT CARD,VPS/BESCOM/919001240444/KORAMANGALA,,850.0,859462.15
22-05-2024,DEBIT CARD,VPS/PVR CINEMA/384432379678/KORAMANGALA,,449.0,859013.15
22-05-2024,MOBILE BANKING,MMT/IMPS/372031392403/RAMESH PILLAI/HDFC BANK LTD,2500.0,,861513.15
22-05-2024,UPI,UPI/469361886090/UPI/kavyareddy580@ybl/State Bank Of I/,,3499.0,858014.15
23-05-2024,DEBIT CARD,VPS/BESCOM/800353923175/BANJARA HILLS,,699.0,857315.15
23-05-2024,UPI,UPI/658447334751/UPI/divyamenon497@okaxis/State Bank Of I/,,310.0,857005.15
26-05-2024,UPI,UPI/616970416614/UPI/rajeshverm604@ybl/State Bank Of I/,,79.0,856926.15
27-05-2024,UPI,UPI/619212434131/UPI/harishmeno152@ybl/State Bank Of I/,,999.0,855927.15
27-05-2024,MOBILE BANKING,MMT/IMPS/784378973038/RANJIT SINGH/HDFC BANK LTD,500.0,,856427.15
28-05-2024,UPI,UPI/325921500930/UPI/priyanair63@okhdfcbank/State Bank Of I/,,3499.0,852928.15
02-06-2024,SALARY,NEFT-261381340707-TECHNOVA SOLUTIONS-SALARY-652740-HDFC0986146,62000.0,,914928.15
02-06-2024,UPI,UPI/785843790104/UPI/mohandas432@okhdfcbank/State Bank Of I/,,120.0,914808.15
03-06-2024,BILL,BIL/INFT/365581868590/MEDPLUS/PAYMENT,,249.0,914559.15
04-06-2024,UPI,UPI/426684746068/UPI/sunilshett182@okaxis/State Bank Of I/,,449.0,914110.15
05-06-2024,NEFT,NEFT DR-HDFC0346100-FARHAN KHAN-677450311969-RENT,,26500.0,887610.15
06-06-2024,DEBIT CARD,VPS/OLA/424158744978/SECUNDERABAD,,3499.0,884111.15
06-06-2024,BILL,BIL/INFT/331912017898/FLIPKART/PAYMENT,,3499.0,880612.15
07-06-2024,BILL,BIL/INFT/353226866263/IOCL/PAYMENT,,850.0,879762.15
07-06-2024,OTHER ATMS,NFS/68876863/CASH WDL/07-06-24,,999.0,878763.15
12-06-2024,MOBILE BANKING,MMT/IMPS/572498654335/RESHMA KHAN/HDFC BANK LTD,2500.0,,881263.15
13-06-2024,DEBIT CARD,VPS/OLA/487261615233/MANGALURU,,5200.0,876063.15
14-06-2024,MOBILE BANKING,MMT/IMPS/285938488131/GOPAL VERMA/HDFC BANK LTD,500.0,,876563.15
15-06-2024,DEBIT CARD,VPS/BPCL/344274569562/JAYANAGAR,,79.0,876484.15
16-06-2024,DEBIT CARD,VPS/FLIPKART/103812102347/INDIRANAGAR,,5200.0,871284.15
17-06-2024,MOBILE BANKING,MMT/IMPS/559718068284/PRIYA NAIR/HDFC BANK LTD,500.0,,871784.15
18-06-2024,BILL,BIL/INFT/926102935192/RELIANCE FRESH/PAYMENT,,449.0,871335.15
18-06-2024,BILL,BIL/INFT/393338709404/AIRTEL/PAYMENT,,3499.0,867836.15
19-06-2024,UPI,UPI/402085122670/UPI/santoshiye236@okhdfcbank/State Bank Of I/,,2380.0,865456.15
19-06-2024,UPI,UPI/849030697317/UPI/rajeshverm459@paytm/State Bank Of I/,,79.0,865377.15
20-06-2024,MOBILE BANKING,MMT/IMPS/833889951724/SHAHID KHAN/HDFC BANK LTD,4800.0,,870177.15
21-06-2024,BILL,BIL/INFT/335970105687/PVR CINEMAS/PAYMENT,,2380.0,867797.15
21-06-2024,BILL,BIL/INFT/135392760204/BESCOM/PAYMENT,,999.0,866798.15
22-06-2024,UPI,UPI/632317626469/UPI/harishmeno796@okaxis/State Bank Of I/,,120.0,866678.15
23-06-2024,DEBIT CARD,VPS/ZOMATO/019141866151/INDIRANAGAR,,2380.0,864298.15
25-06-2024,INTEREST,CREDIT INTEREST CAPITALISED,69.77,,864367.92
25-06-2024,CHARGES,GST ON BANK CHARGES,,17.7,864350.22
25-06-2024,UPI,UPI/318900219042/UPI/kiranreddy225@okhdfcbank/State Bank Of I/,,2380.0,861970.22
26-06-2024,BILL,BIL/INFT/350706231206/SWIGGY/PAYMENT,,5200.0,856770.22
26-06-2024,BILL,BIL/INFT/443751565929/AIRTEL/PAYMENT,,1250.0,855520.22
29-06-2024,DEBIT CARD,VPS/APOLLO PHA/631562871849/MARATHAHALLI,,79.0,855441.22
01-07-2024,MOBILE BANKING,MMT/IMPS/877673336635/GEETA DEVI/HDFC BANK LTD,500.0,,855941.22
02-07-2024,SALARY,NEFT-482486716668-TECHNOVA SOLUTIONS-SALARY-652740-HDFC0494957,61250.0,,917191.22
03-07-2024,BILL,BIL/INFT/777891911021/PVR CINEMAS/PAYMENT,,79.0,917112.22
06-07-2024,BILL,BIL/INFT/711905987485/AIRTEL/PAYMENT,,3499.0,913613.22
06-07-2024,UPI,UPI/245720267417/UPI/ayeshakhan183@paytm/State Bank Of I/,,1250.0,912363.22
07-07-2024,OTHER ATMS,NFS/61681755/CASH WDL/07-07-24,,249.0,912114.22
07-07-2024,UPI,UPI/003939361188/UPI/meerapilla552@okaxis/State Bank Of I/,,310.0,911804.22
07-07-2024,NEFT,NEFT DR-HDFC0685917-KAVYA REDDY-851428216779-RENT,,31000.0,880804.22
07-07-2024,MOBILE BANKING,MMT/IMPS/388171672144/LALITHA DEVI/HDFC BANK LTD,4800.0,,885604.22
08-07-2024,OTHER ATMS,NFS/15798170/CASH WDL/08-07-24,,79.0,885525.22
08-07-2024,UPI,UPI/253589912124/UPI/mohandas486@ybl/State Bank Of I/,,1680.0,883845.22
10-07-2024,MOBILE BANKING,MMT/IMPS/233032448641/GANESH KUMAR/HDFC BANK LTD,7500.0,,891345.22
10-07-2024,DEBIT CARD,VPS/MEDPLUS/486030568683/MYSURU,,310.0,891035.22
11-07-2024,UPI,UPI/319052880018/UPI/poojasharm368@okaxis/State Bank Of I/,,699.0,890336.22
11-07-2024,UPI,UPI/080175184394/UPI/harishmeno611@ybl/State Bank Of I/,,79.0,890257.22
12-07-2024,OTHER ATMS,NFS/58525965/CASH WDL/12-07-24,,850.0,889407.22
12-07-2024,NEFT,NEFT-179429083858-SOUTHERN RETAILS-REIMB-652740-HDFC0004726,12000.0,,901407.22
13-07-2024,UPI,UPI/212938663836/UPI/rohitsharm182@ybl/State Bank Of I/,,449.0,900958.22
14-07-2024,MOBILE BANKING,MMT/IMPS/810517596601/RAVI KUMAR/HDFC BANK LTD,500.0,,901458.22
14-07-2024,OTHER ATMS,NFS/93948769/CASH WDL/14-07-24,,310.0,901148.22
14-07-2024,UPI,UPI/283803400432/UPI/anjalirao652@paytm/State Bank Of I/,,850.0,900298.22
15-07-2024,DEBIT CARD,VPS/RELIANCE F/409413944262/MARATHAHALLI,,1250.0,899048.22
17-07-2024,DEBIT CARD,VPS/IOCL/402659128302/HYDERABAD,,1250.0,897798.22
17-07-2024,OTHER ATMS,NFS/45576582/CASH WDL/17-07-24,,249.0,897549.22
18-07-2024,OTHER ATMS,NFS/64538126/CASH WDL/18-07-24,,120.0,897429.22
19-07-2024,DEBIT CARD,VPS/UBER/634786699088/PUNE,,1250.0,896179.22
19-07-2024,OTHER ATMS,NFS/02283031/CASH WDL/19-07-24,,3499.0,892680.22
21-07-2024,MOBILE BANKING,MMT/IMPS/437248322118/GOPAL VERMA/HDFC BANK LTD,4800.0,,897480.22
21-07-2024,OTHER ATMS,NFS/05413568/CASH WDL/21-07-24,,850.0,896630.22
23-07-2024,BILL,BIL/INFT/380254162055/ZOMATO/PAYMENT,,5200.0,891430.22
28-07-2024,UPI,UPI/859285346262/UPI/naveenkuma48@okaxis/State Bank Of I/,,5200.0,886230.22
28-07-2024,BILL,BIL/INFT/568727779805/AMAZON/PAYMENT,,5200.0,881030.22
31-07-2024,MOBILE BANKING,MMT/IMPS/320464059124/NAVEEN KUMAR/HDFC BANK LTD,4800.0,,885830.22
01-08-2024,SALARY,NEFT-620899828752-TECHNOVA SOLUTIONS-SALARY-652740-HDFC0231430,62000.0,,947830.22
01-08-2024,DEBIT CARD,VPS/OLA/285243560883/HYDERABAD,,79.0,947751.22
02-08-2024,UPI,UPI/104017227047/UPI/ayeshakhan433@okhdfcbank/State Bank Of I/,,999.0,946752.22
03-08-2024,OTHER ATMS,NFS/43425316/CASH WDL/03-08-24,,3499.0,943253.22
04-08-2024,DEBIT CARD,VPS/OLA/176819550933/BANJARA HILLS,,5200.0,938053.22
04-08-2024,OTHER ATMS,NFS/77499969/CASH WDL/04-08-24,,79.0,937974.22
05-08-2024,NEFT,NEFT DR-HDFC0629152-MOHAN DAS-302425891172-RENT,,22000.0,915974.22
09-08-2024,OTHER ATMS,NFS/24736038/CASH WDL/09-08-24,,3499.0,912475.22
09-08-2024,DEBIT CARD,VPS/APOLLO PHA/317100214478/MUMBAI,,1250.0,911225.22
10-08-2024,MOBILE BANKING,MMT/IMPS/478924673940/MOHAN DAS/HDFC BANK LTD,500.0,,911725.22
10-08-2024,UPI,UPI/169845650582/UPI/sunilshett922@ybl/State Bank Of I/,,999.0,910726.22
11-08-2024,DEBIT CARD,VPS/IRCTC/254894624076/WHITEFIELD,,310.0,910416.22
12-08-2024,MOBILE BANKING,MMT/IMPS/153954061433/SANJANA HEGDE/HDFC BANK LTD,1200.0,,911616.22
14-08-2024,OTHER ATMS,NFS/47891458/CASH WDL/14-08-24,,310.0,911306.22
20-08-2024,OTHER ATMS,NFS/87266394/CASH WDL/20-08-24,,449.0,910857.22
20-08-2024,UPI,UPI/995593133354/UPI/rajeshverm501@oksbi/State Bank Of I/,,79.0,910778.22
20-08-2024,BILL,BIL/INFT/447589177094/IOCL/PAYMENT,,310.0,910468.22
20-08-2024,OTHER ATMS,NFS/63029550/CASH WDL/20-08-24,,249.0,910219.22
20-08-2024,DEBIT CARD,VPS/DMART/297576973860/KORAMANGALA,,1680.0,908539.22
21-08-2024,MOBILE BANKING,MMT/IMPS/314656613006/RAHUL SINGH/HDFC BANK LTD,7500.0,,916039.22
22-08-2024,OTHER ATMS,NFS/83270181/CASH WDL/22-08-24,,999.0,915040.22
22-08-2024,DEBIT CARD,VPS/RELIANCE F/790009557489/MYSURU,,1680.0,913360.22
24-08-2024,DEBIT CARD,VPS/MEDPLUS/133248118501/KUKATPALLY,,310.0,913050.22
27-08-2024,OTHER ATMS,NFS/92407713/CASH WDL/27-08-24,,999.0,912051.22
28-08-2024,UPI,UPI/313134021291/UPI/poojasharm133@ybl/State Bank Of I/,,1680.0,910371.22
28-08-2024,BILL,BIL/INFT/461562001440/AMAZON/PAYMENT,,449.0,909922.22
01-09-2024,SALARY,NEFT-913016766031-TECHNOVA SOLUTIONS-SALARY-652740-HDFC0546777,62000.0,,971922.22
02-09-2024,OTHER ATMS,NFS/57933166/CASH WDL/02-09-24,,1250.0,970672.22
02-09-2024,BILL,BIL/INFT/560844072201/AIRTEL/PAYMENT,,1250.0,969422.22
05-09-2024,NEFT,NEFT DR-HDFC0600714-ARJUN MEHTA-528983490211-RENT,,31000.0,938422.22
05-09-2024,UPI,UPI/873338371749/UPI/vikramnair951@okaxis/State Bank Of I/,,310.0,938112.22
07-09-2024,OTHER ATMS,NFS/10761004/CASH WDL/07-09-24,,120.0,937992.22
09-09-2024,UPI,UPI/019229747317/UPI/smitharao861@okaxis/State Bank Of I/,,850.0,937142.22
10-09-2024,UPI,UPI/672058288203/UPI/mohandas209@okhdfcbank/State Bank Of I/,,3499.0,933643.22
10-09-2024,UPI,UPI/107647996594/UPI/reshmakhan808@okaxis/State Bank Of I/,,7800.0,925843.22
12-09-2024,MOBILE BANKING,MMT/IMPS/890164310994/SURESH NAIR/HDFC BANK LTD,4800.0,,930643.22
14-09-2024,DEBIT CARD,VPS/BPCL/282621437763/HYDERABAD,,3499.0,927144.22
14-09-2024,MOBILE BANKING,MMT/IMPS/247186197213/RANJIT SINGH/HDFC BANK LTD,850.0,,927994.22
15-09-2024,BILL,BIL/INFT/325963075886/ZOMATO/PAYMENT,,310.0,927684.22
16-09-2024,UPI,UPI/505344094023/UPI/rohitsharm382@ybl/State Bank Of I/,,2380.0,925304.22
21-09-2024,OTHER ATMS,NFS/27534852/CASH WDL/21-09-24,,1250.0,924054.22
22-09-2024,BILL,BIL/INFT/207111567070/RELIANCE FRESH/PAYMENT,,3499.0,920555.22
23-09-2024,UPI,UPI/364373599128/UPI/harishmeno814@oksbi/State Bank Of I/,,7800.0,912755.22
23-09-2024,DEBIT CARD,VPS/DMART/052091498979/BTM LAYOUT,,1250.0,911505.22
25-09-2024,INTEREST,CREDIT INTEREST CAPITALISED,215.24,,911720.46
25-09-2024,CHARGES,GST ON BANK CHARGES,,17.7,911702.76
25-09-2024,DEBIT CARD,VPS/AMAZON/425815114068/INDIRANAGAR,,1680.0,910022.76
26-09-2024,UPI,UPI/456248177048/UPI/mohandas364@oksbi/State Bank Of I/,,249.0,909773.76
27-09-2024,DEBIT CARD,VPS/IOCL/975321047466/JAYANAGAR,,449.0,909324.76
28-09-2024,UPI,UPI/184601507208/UPI/naveenkuma940@paytm/State Bank Of I/,,79.0,909245.76
28-09-2024,OTHER ATMS,NFS/65854994/CASH WDL/28-09-24,,699.0,908546.76
30-09-2024,MOBILE BANKING,MMT/IMPS/769502011527/POOJA SHARMA/HDFC BANK LTD,1200.0,,909746.76
30-09-2024,OTHER ATMS,NFS/33017443/CASH WDL/30-09-24,,249.0,909497.76
01-10-2024,MOBILE BANKING,MMT/IMPS/559462330587/NIKHIL GUPTA/HDFC BANK LTD,11200.0,,920697.76
02-10-2024,SALARY,NEFT-937633972679-TECHNOVA SOLUTIONS-SALARY-652740-HDFC0638562,61250.0,,981947.76
03-10-2024,DEBIT CARD,VPS/IOCL/892821738017/PUNE,,699.0,981248.76
04-10-2024,NEFT,NEFT DR-HDFC0891693-KAVYA REDDY-509304824402-RENT,,18000.0,963248.76
05-10-2024,MOBILE BANKING,MMT/IMPS/249289161188/CHANDAN SHARMA/HDFC BANK LTD,18500.0,,981748.76
06-10-2024,DEBIT CARD,VPS/FLIPKART/696378678098/WHITEFIELD,,1680.0,980068.76
09-10-2024,DEBIT CARD,VPS/HPCL/898319838338/INDIRANAGAR,,699.0,979369.76
11-10-2024,UPI,UPI/051205466207/UPI/kavyareddy282@ybl/State Bank Of I/,,120.0,979249.76
11-10-2024,UPI,UPI/060605727785/UPI/farhankhan534@okaxis/State Bank Of I/,,5200.0,974049.76
11-10-2024,UPI,UPI/665956984661/UPI/meerapilla92@oksbi/State Bank Of I/,,49.0,974000.76
12-10-2024,BILL,BIL/INFT/622216852453/ZOMATO/PAYMENT,,850.0,973150.76
13-10-2024,DEBIT CARD,VPS/BPCL/714743846157/PUNE,,120.0,973030.76
13-10-2024,DEBIT CARD,VPS/IOCL/043093686948/MANGALURU,,850.0,972180.76
15-10-2024,DEBIT CARD,VPS/AIRTEL/197495431671/INDIRANAGAR,,5200.0,966980.76
19-10-2024,BILL,BIL/INFT/750195555586/PVR CINEMAS/PAYMENT,,120.0,966860.76
20-10-2024,UPI,UPI/647673946632/UPI/rohitsharm300@okaxis/State Bank Of I/,,999.0,965861.76
21-10-2024,OTHER ATMS,NFS/78486888/CASH WDL/21-10-24,,699.0,965162.76
21-10-2024,DEBIT CARD,VPS/ZOMATO/326533961989/HYDERABAD,,120.0,965042.76
22-10-2024,DEBIT CARD,VPS/BOOKMYSHOW/722711394484/MARATHAHALLI,,120.0,964922.76
24-10-2024,DEBIT CARD,VPS/OLA/722584220452/HYDERABAD,,120.0,964802.76
26-10-2024,OTHER ATMS,NFS/33304830/CASH WDL/26-10-24,,249.0,964553.76
26-10-2024,MOBILE BANKING,MMT/IMPS/113275133093/AYESHA KHAN/HDFC BANK LTD,1200.0,,965753.76
27-10-2024,MOBILE BANKING,MMT/IMPS/096236872060/NAVEEN KUMAR/HDFC BANK LTD,2500.0,,968253.76
27-10-2024,UPI,UPI/540180142627/UPI/smitharao386@okhdfcbank/State Bank Of I/,,249.0,968004.76
27-10-2024,UPI,UPI/826212105096/UPI/meerapilla765@oksbi/State Bank Of I/,,1250.0,966754.76
28-10-2024,OTHER ATMS,NFS/55062653/CASH WDL/28-10-24,,2380.0,964374.76
28-10-2024,BILL,BIL/INFT/473896891449/PVR CINEMAS/PAYMENT,,310.0,964064.76
28-10-2024,BILL,BIL/INFT/486747824445/DMART/PAYMENT,,49.0,964015.76
29-10-2024,MOBILE BANKING,MMT/IMPS/915747939300/NIKHIL GUPTA/HDFC BANK LTD,4800.0,,968815.76
01-11-2024,DEBIT CARD,VPS/RELIANCE F/153486947879/SECUNDERABAD,,3499.0,965316.76
01-11-2024,UPI,UPI/165440548284/UPI/ayeshakhan542@paytm/State Bank Of I/,,1250.0,964066.76
02-11-2024,SALARY,NEFT-516751752465-TECHNOVA SOLUTIONS-SALARY-652740-HDFC0933837,61250.0,,1025316.76
03-11-2024,DEBIT CARD,VPS/FLIPKART/816300393841/INDIRANAGAR,,699.0,1024617.76
04-11-2024,BILL,BIL/INFT/422463007931/RELIANCE FRESH/PAYMENT,,49.0,1024568.76
05-11-2024,OTHER ATMS,NFS/83148725/CASH WDL/05-11-24,,1680.0,1022888.76
07-11-2024,OTHER ATMS,NFS/41362070/CASH WDL/07-11-24,,999.0,1021889.76
07-11-2024,NEFT,NEFT DR-HDFC0515752-POOJA SHARMA-258998835138-RENT,,18000.0,1003889.76
08-11-2024,BILL,BIL/INFT/294118365931/PVR CINEMAS/PAYMENT,,7800.0,996089.76
09-11-2024,DEBIT CARD,VPS/PVR CINEMA/961299024438/WHITEFIELD,,120.0,995969.76
09-11-2024,DEBIT CARD,VPS/APOLLO PHA/765187734342/HSR LAYOUT,,1680.0,994289.76
09-11-2024,DEBIT CARD,VPS/IOCL/458380874538/MYSURU,,79.0,994210.76
10-11-2024,MOBILE BANKING,MMT/IMPS/685105508886/SURESH BABU/HDFC BANK LTD,7500.0,,1001710.76
10-11-2024,BILL,BIL/INFT/218956252186/BESCOM/PAYMENT,,249.0,1001461.76
10-11-2024,BILL,BIL/INFT/530353306927/JIO/PAYMENT,,699.0,1000762.76
11-11-2024,MOBILE BANKING,MMT/IMPS/054740665223/PRIYA NAIR/HDFC BANK LTD,2500.0,,1003262.76
12-11-2024,BILL,BIL/INFT/681740915885/SWIGGY/PAYMENT,,1680.0,1001582.76
14-11-2024,DEBIT CARD,VPS/JIO/378668909010/MUMBAI,,249.0,1001333.76
15-11-2024,UPI,UPI/490750492848/UPI/meerapilla48@okhdfcbank/State Bank Of I/,,699.0,1000634.76
15-11-2024,UPI,UPI/519460802401/UPI/ayeshakhan269@paytm/State Bank Of I/,,3499.0,997135.76
16-11-2024,UPI,UPI/032349022974/UPI/priyanair787@ybl/State Bank Of I/,,1250.0,995885.76
17-11-2024,BILL,BIL/INFT/916695777466/UBER/PAYMENT,,5200.0,990685.76
17-11-2024,DEBIT CARD,VPS/BESCOM/798875140402/INDIRANAGAR,,449.0,990236.76
18-11-2024,OTHER ATMS,NFS/93421861/CASH WDL/18-11-24,,999.0,989237.76
20-11-2024,MOBILE BANKING,MMT/IMPS/038633532804/GOPAL NAIK/HDFC BANK LTD,1200.0,,990437.76
21-11-2024,DEBIT CARD,VPS/DMART/144216174080/SECUNDERABAD,,699.0,989738.76
21-11-2024,UPI,UPI/463213115552/UPI/mohandas28@oksbi/State Bank Of I/,,79.0,989659.76
22-11-2024,DEBIT CARD,VPS/MEDPLUS/302467076427/INDIRANAGAR,,49.0,989610.76
22-11-2024,OTHER ATMS,NFS/20283396/CASH WDL/22-11-24,,1680.0,987930.76
23-11-2024,DEBIT CARD,VPS/OLA/007079447735/KORAMANGALA,,850.0,987080.76
25-11-2024,UPI,UPI/327675538781/UPI/santoshiye784@okhdfcbank/State Bank Of I/,,3499.0,983581.76
25-11-2024,BILL,BIL/INFT/905318669168/BESCOM/PAYMENT,,3499.0,980082.76
26-11-2024,OTHER ATMS,NFS/24718336/CASH WDL/26-11-24,,310.0,979772.76
27-11-2024,DEBIT CARD,VPS/BOOKMYSHOW/422113569512/HYDERABAD,,120.0,979652.76
27-11-2024,OTHER ATMS,NFS/50370418/CASH WDL/27-11-24,,120.0,979532.76
27-11-2024,NEFT,NEFT-075034957686-SOUTHERN RETAILS-REIMB-652740-HDFC0123949,24000.0,,1003532.76
30-11-2024,DEBIT CARD,VPS/SWIGGY/979528944055/JAYANAGAR,,120.0,1003412.76
