Tran Date,Value Date,Transaction Particulars,Chq No,Debit,Credit,Balance
31-10-2023,31-10-2023,IMPS/P2A/252534567896/BABULAL/AXIS,252534567896,,11200.0,670541.19
01-11-2023,01-11-2023,IMPS/P2A/019679759781/VIKRAMNAIR/AXIS,019679759781,,1200.0,671741.19
01-11-2023,01-11-2023,BIL/INFT/220098709932/OLA/PAYMENT,220098709932,5200.0,,666541.19
02-11-2023,02-11-2023,BIL/INFT/194688234682/IRCTC/PAYMENT,194688234682,449.0,,666092.19
02-11-2023,02-11-2023,NEFT/CR/595680100558/PAYROLL,662343327271,,32000.0,698092.19
02-11-2023,02-11-2023,UPI/P2A/050081530197/smitharao666@oksbi/PAY,050081530197,5200.0,,692892.19
02-11-2023,02-11-2023,POS/7849/PVR CINEMAS/JAYANAGAR,137104222339,850.0,,692042.19
03-11-2023,03-11-2023,ATM WDL/3907/KORAMANGALA,580738232032,249.0,,691793.19
03-11-2023,03-11-2023,IMPS/P2A/489798566712/NIKHILGUPTA/AXIS,489798566712,,2500.0,694293.19
04-11-2023,04-11-2023,UPI/P2A/855807825892/lathadevi235@paytm/PAY,855807825892,5200.0,,689093.19
04-11-2023,04-11-2023,NEFT DR-HDFC0985941-POOJA SHARMA-949116008498-RENT,267431839950,26500.0,,662593.19
04-11-2023,04-11-2023,BIL/INFT/302621886594/JIO/PAYMENT,302621886594,5200.0,,657393.19
05-11-2023,05-11-2023,POS/8598/JIO/KORAMANGALA,536909911302,699.0,,656694.19
06-11-2023,06-11-2023,IMPS/P2A/098475607078/POOJASHARMA/AXIS,098475607078,,11200.0,667894.19
06-11-2023,06-11-2023,BIL/INFT/076093110173/FLIPKART/PAYMENT,076093110173,3499.0,,664395.19
06-11-2023,06-11-2023,NEFT-563769949529-BENGALURU METRO SERVICES-REIMB-462046-HDFC0975418,616021500134,,24000.0,688395.19
06-11-2023,06-11-2023,UPI/P2A/678982845768/anjalirao441@ybl/PAY,678982845768,249.0,,688146.19
06-11-2023,06-11-2023,BIL/INFT/051329362231/BOOKMYSHOW/PAYMENT,051329362231,5200.0,,682946.19
07-11-2023,07-11-2023,IMPS/P2A/591971346730/RAMESHPILLAI/AXIS,591971346730,,4800.0,687746.19
07-11-2023,07-11-2023,UPI/P2A/246403107094/smitharao510@okaxis/PAY,246403107094,49.0,,687697.19
07-11-2023,07-11-2023,POS/9038/AMAZON/SECUNDERABAD,995964427998,1680.0,,686017.19
08-11-2023,08-11-2023,BIL/INFT/075666819326/BPCL/PAYMENT,075666819326,249.0,,685768.19
08-11-2023,08-11-2023,IMPS/P2A/694712758906/SMITHAPILLAI/AXIS,694712758906,,7500.0,693268.19
10-11-2023,10-11-2023,BIL/INFT/136924554833/FLIPKART/PAYMENT,136924554833,999.0,,692269.19
13-11-2023,13-11-2023,BIL/INFT/258843965674/BESCOM/PAYMENT,258843965674,449.0,,691820.19
13-11-2023,13-11-2023,IMPS/P2A/083911552757/SURESHNAIR/AXIS,083911552757,,4800.0,696620.19
13-11-2023,13-11-2023,UPI/P2A/493508670635/anjalirao942@okhdfcbank/PAY,493508670635,699.0,,695921.19
13-11-2023,13-11-2023,UPI/P2A/465229286669/priyanair793@okhdfcbank/PAY,465229286669,850.0,,695071.19
14-11-2023,14-11-2023,BIL/INFT/144639313919/DMART/PAYMENT,144639313919,1680.0,,693391.19
15-11-2023,15-11-2023,IMPS/P2A/764792785137/ARJUNMEHTA/AXIS,764792785137,,24000.0,717391.19
15-11-2023,15-11-2023,BIL/INFT/890899092791/SWIGGY/PAYMENT,890899092791,120.0,,717271.19
15-11-2023,15-11-2023,POS/6077/FLIPKART/HSR LAYOUT,554730965971,3499.0,,713772.19
15-11-2023,15-11-2023,POS/1793/DMART/BANJARA HILLS,871433617044,5200.0,,708572.19
16-11-2023,16-11-2023,UPI/P2A/458077828575/ayeshakhan754@oksbi/PAY,458077828575,1680.0,,706892.19
16-11-2023,16-11-2023,IMPS/P2A/958854171150/ROHITSHARMA/AXIS,958854171150,,11200.0,718092.19
16-11-2023,16-11-2023,ATM WDL/6928/MUMBAI,354346591755,1680.0,,716412.19
17-11-2023,17-11-2023,IMPS/P2A/103640684170/SUSHMARAO/AXIS,103640684170,,2500.0,718912.19
18-11-2023,18-11-2023,POS/4006/DMART/MYSURU,206841101974,850.0,,718062.19
19-11-2023,19-11-2023,UPI/P2A/371769346707/sunilshett113@paytm/PAY,371769346707,1250.0,,716812.19
19-11-2023,19-11-2023,BIL/INFT/684673248235/IOCL/PAYMENT,684673248235,249.0,,716563.19
19-11-2023,19-11-2023,BIL/INFT/387196769042/HPCL/PAYMENT,387196769042,310.0,,716253.19
19-11-2023,19-11-2023,IMPS/P2A/615042487288/IMRANKHAN/AXIS,615042487288,,18500.0,734753.19
20-11-2023,20-11-2023,BIL/INFT/724720178763/RELIANCE FRESH/PAYMENT,724720178763,449.0,,734304.19
21-11-2023,21-11-2023,POS/8380/AIRTEL/MUMBAI,817905082985,49.0,,734255.19
22-11-2023,22-11-2023,UPI/P2A/950703675912/sunilshett658@okaxis/PAY,950703675912,999.0,,733256.19
23-11-2023,23-11-2023,POS/8249/IOCL/HSR LAYOUT,786741079355,1680.0,,731576.19
23-11-2023,23-11-2023,UPI/P2A/441358830863/ayeshakhan509@paytm/PAY,441358830863,999.0,,730577.19
23-11-2023,23-11-2023,UPI/P2A/266913174418/farhankhan117@paytm/PAY,266913174418,310.0,,730267.19
23-11-2023,23-11-2023,BIL/INFT/975827200593/JIO/PAYMENT,975827200593,1250.0,,729017.19
24-11-2023,24-11-2023,UPI/P2A/592867493560/kiranreddy524@oksbi/PAY,592867493560,999.0,,728018.19
27-11-2023,27-11-2023,POS/3875/PVR CINEMAS/MANGALURU,563118310998,1680.0,,726338.19
27-11-2023,27-11-2023,UPI/P2A/903623029184/arjunmehta720@ybl/PAY,903623029184,449.0,,725889.19
28-11-2023,28-11-2023,UPI/P2A/705090264199/smitharao337@okhdfcbank/PAY,705090264199,850.0,,725039.19
28-11-2023,28-11-2023,UPI/P2A/276249502086/vinaypatil768@okaxis/PAY,276249502086,2380.0,,722659.19
29-11-2023,29-11-2023,IMPS/P2A/742394192875/ROHITSHARMA/AXIS,742394192875,,850.0,723509.19
29-11-2023,29-11-2023,IMPS/P2A/087487338858/DEEPANAIR/AXIS,087487338858,,4800.0,728309.19
29-11-2023,29-11-2023,IMPS/P2A/269582145344/SUNITADEVI/AXIS,269582145344,,1200.0,729509.19
29-11-2023,29-11-2023,UPI/P2A/313640834730/rajeshverm753@oksbi/PAY,313640834730,79.0,,729430.19
30-11-2023,30-11-2023,IMPS/P2A/447864814041/VINAYPATIL/AXIS,447864814041,,4800.0,734230.19
30-11-2023,30-11-2023,IMPS/P2A/376745429248/SANTOSHKUMAR/AXIS,376745429248,,24000.0,758230.19
01-12-2023,01-12-2023,NEFT/CR/865715563580/PAYROLL,844167467555,,32000.0,790230.19
01-12-2023,01-12-2023,BIL/INFT/861838769481/OLA/PAYMENT,861838769481,699.0,,789531.19
02-12-2023,02-12-2023,POS/3226/AIRTEL/MANGALURU,183856865552,249.0,,789282.19
02-12-2023,02-12-2023,BIL/INFT/587244024892/OLA/PAYMENT,587244024892,1250.0,,788032.19
04-12-2023,04-12-2023,NEFT DR-HDFC0674512-PRIYA NAIR-063463713858-RENT,445115460687,31000.0,,757032.19
04-12-2023,04-12-2023,POS/6421/ZOMATO/INDIRANAGAR,443891618621,850.0,,756182.19
05-12-2023,05-12-2023,IMPS/P2A/043714969762/RAMESHGOWDA/AXIS,043714969762,,24000.0,780182.19
05-12-2023,05-12-2023,UPI/P2A/608319240577/naveenkuma521@paytm/PAY,608319240577,2380.0,,777802.19
06-12-2023,06-12-2023,ATM WDL/3936/MARATHAHALLI,555325922072,120.0,,777682.19
07-12-2023,07-12-2023,UPI/P2A/986829298938/harishmeno878@paytm/PAY,986829298938,449.0,,777233.19
07-12-2023,07-12-2023,UPI/P2A/796953323191/arjunmehta663@okhdfcbank/PAY,796953323191,999.0,,776234.19
09-12-2023,09-12-2023,POS/8239/MEDPLUS/MYSURU,235313584361,249.0,,775985.19
10-12-2023,10-12-2023,ATM WDL/0834/HSR LAYOUT,616459339847,7800.0,,768185.19
11-12-2023,11-12-2023,IMPS/P2A/614513696978/RESHMAKHAN/AXIS,614513696978,,1200.0,769385.19
12-12-2023,12-12-2023,ATM WDL/3159/HSR LAYOUT,700797756895,249.0,,769136.19
12-12-2023,12-12-2023,IMPS/P2A/019576761965/ROHITSHARMA/AXIS,019576761965,,2500.0,771636.19
13-12-2023,13-12-2023,UPI/P2A/017804323324/smitharao166@okhdfcbank/PAY,017804323324,2380.0,,769256.19
14-12-2023,14-12-2023,UPI/P2A/087739656357/mohandas142@paytm/PAY,087739656357,999.0,,768257.19
14-12-2023,14-12-2023,UPI/P2A/778278622214/smitharao693@oksbi/PAY,778278622214,249.0,,768008.19
15-12-2023,15-12-2023,IMPS/P2A/020167141190/SUNITADEVI/AXIS,020167141190,,18500.0,786508.19
16-12-2023,16-12-2023,IMPS/P2A/830042206119/HARISHMENON/AXIS,830042206119,,2500.0,789008.19
16-12-2023,16-12-2023,BIL/INFT/734282829119/HPCL/PAYMENT,734282829119,999.0,,788009.19
16-12-2023,16-12-2023,POS/4040/IRCTC/KORAMANGALA,633182458176,120.0,,787889.19
18-12-2023,18-12-2023,IMPS/P2A/280633693234/GEETADEVI/AXIS,280633693234,,500.0,788389.19
18-12-2023,18-12-2023,NEFT-969420650493-BENGALURU METRO SERVICES-REIMB-462046-HDFC0186817,869235325277,,18500.0,806889.19
18-12-2023,18-12-2023,ATM WDL/4257/PUNE,886665962244,120.0,,806769.19
18-12-2023,18-12-2023,NEFT-673004734562-BENGALURU METRO SERVICES-REIMB-462046-HDFC0825613,472610681667,,24000.0,830769.19
19-12-2023,19-12-2023,ATM WDL/2238/SECUNDERABAD,602134934160,850.0,,829919.19
19-12-2023,19-12-2023,BIL/INFT/455634523117/BOOKMYSHOW/PAYMENT,455634523117,449.0,,829470.19
20-12-2023,20-12-2023,POS/8395/ZOMATO/HYDERABAD,677289913280,850.0,,828620.19
20-12-2023,20-12-2023,POS/6790/SWIGGY/BTM LAYOUT,030918760495,850.0,,827770.19
21-12-2023,21-12-2023,POS/8606/AIRTEL/BANJARA HILLS,105169329473,120.0,,827650.19
22-12-2023,22-12-2023,BIL/INFT/200537794669/UBER/PAYMENT,200537794669,1250.0,,826400.19
22-12-2023,22-12-2023,POS/0148/IRCTC/MANGALURU,300540810411,699.0,,825701.19
22-12-2023,22-12-2023,POS/4694/IOCL/BTM LAYOUT,919864128653,850.0,,824851.19
22-12-2023,22-12-2023,IMPS/P2A/316804438712/DIVYAMENON/AXIS,316804438712,,18500.0,843351.19
24-12-2023,24-12-2023,IMPS/P2A/456299736356/DIVYAMENON/AXIS,456299736356,,1200.0,844551.19
24-12-2023,24-12-2023,POS/2924/UBER/HSR LAYOUT,421944788283,79.0,,844472.19
25-12-2023,25-12-2023,IMPS/P2A/123944306261/PRIYANAIR/AXIS,123944306261,,2500.0,846972.19
25-12-2023,25-12-2023,POS/0132/FLIPKART/MUMBAI,764223301529,3499.0,,843473.19
26-12-2023,26-12-2023,UPI/P2A/469750566208/rohitsharm126@ybl/PAY,469750566208,49.0,,843424.19
26-12-2023,26-12-2023,BIL/INFT/857558651270/AMAZON/PAYMENT,857558651270,699.0,,842725.19
27-12-2023,27-12-2023,ATM WDL/2529/HYDERABAD,177546377572,699.0,,842026.19
27-12-2023,27-12-2023,ATM WDL/1743/SECUNDERABAD,068803666488,3499.0,,838527.19
28-12-2023,28-12-2023,POS/4737/JIO/HSR LAYOUT,748836231098,850.0,,837677.19
28-12-2023,28-12-2023,UPI/P2A/412703585155/sunilshett817@okaxis/PAY,412703585155,120.0,,837557.19
29-12-2023,29-12-2023,IMPS/P2A/250616590298/PREETHIIYER/AXIS,250616590298,,850.0,838407.19
29-12-2023,29-12-2023,IMPS/P2A/611070159518/TARASINGH/AXIS,611070159518,,24000.0,862407.19
30-12-2023,30-12-2023,ATM WDL/7231/MYSURU,160280580458,120.0,,862287.19
31-12-2023,31-12-2023,IMPS/P2A/937030973539/ARCHANAPILLAI/AXIS,937030973539,,7500.0,869787.19
01-01-2024,01-01-2024,NEFT/CR/023547090532/PAYROLL,813010574688,,32500.0,902287.19
01-01-2024,01-01-2024,UPI/P2A/211307295175/santoshiye17@paytm/PAY,211307295175,3499.0,,898788.19
01-01-2024,01-01-2024,ATM WDL/3582/BTM LAYOUT,457937421385,850.0,,897938.19
01-01-2024,01-01-2024,IMPS/P2A/035090480375/DIVYAMENON/AXIS,035090480375,,24000.0,921938.19
02-01-2024,02-01-2024,BIL/INFT/693123678589/BESCOM/PAYMENT,693123678589,49.0,,921889.19
03-01-2024,03-01-2024,UPI/P2A/146471859603/naveenkuma412@okaxis/PAY,146471859603,120.0,,921769.19
04-01-2024,04-01-2024,POS/0339/MEDPLUS/MANGALURU,744176441956,850.0,,920919.19
05-01-2024,05-01-2024,NEFT DR-HDFC0187735-VINAY PATIL-054252836356-RENT,533868455477,26500.0,,894419.19
05-01-2024,05-01-2024,POS/9625/FLIPKART/MUMBAI,293853700772,1680.0,,892739.19
05-01-2024,05-01-2024,UPI/P2A/426091615380/poojasharm766@oksbi/PAY,426091615380,449.0,,892290.19
06-01-2024,06-01-2024,UPI/P2A/005378560795/mohandas658@okhdfcbank/PAY,005378560795,310.0,,891980.19
06-01-2024,06-01-2024,UPI/P2A/374698062485/kiranreddy190@okaxis/PAY,374698062485,999.0,,890981.19
07-01-2024,07-01-2024,BIL/INFT/601423481434/JIO/PAYMENT,601423481434,5200.0,,885781.19
09-01-2024,09-01-2024,IMPS/P2A/226960298047/TANVIRAO/AXIS,226960298047,,850.0,886631.19
10-01-2024,10-01-2024,UPI/P2A/536922582137/anjalirao976@okaxis/PAY,536922582137,850.0,,885781.19
10-01-2024,10-01-2024,IMPS/P2A/867711356403/ANANDKUMAR/AXIS,867711356403,,4800.0,890581.19
10-01-2024,10-01-2024,ATM WDL/0538/SECUNDERABAD,185187761887,310.0,,890271.19
11-01-2024,11-01-2024,UPI/P2A/979118689450/kiranreddy350@okhdfcbank/PAY,979118689450,3499.0,,886772.19
11-01-2024,11-01-2024,NEFT-795801403903-BENGALURU METRO SERVICES-REIMB-462046-HDFC0579792,290687088495,,18500.0,905272.19
11-01-2024,11-01-2024,BIL/INFT/040734766487/JIO/PAYMENT,040734766487,3499.0,,901773.19
13-01-2024,13-01-2024,BIL/INFT/681359893275/SWIGGY/PAYMENT,681359893275,2380.0,,899393.19
13-01-2024,13-01-2024,POS/7125/SWIGGY/INDIRANAGAR,854462654605,449.0,,898944.19
15-01-2024,15-01-2024,IMPS/P2A/419863127513/KARTHIKMENON/AXIS,419863127513,,1200.0,900144.19
15-01-2024,15-01-2024,UPI/P2A/088842153455/poojasharm989@okaxis/PAY,088842153455,850.0,,899294.19
17-01-2024,17-01-2024,BIL/INFT/021517524734/AMAZON/PAYMENT,021517524734,850.0,,898444.19
18-01-2024,18-01-2024,POS/4675/AIRTEL/JAYANAGAR,468436072705,7800.0,,890644.19
19-01-2024,19-01-2024,IMPS/P2A/360240283077/MEERAPILLAI/AXIS,360240283077,,2500.0,893144.19
19-01-2024,19-01-2024,UPI/P2A/143482689813/priyanair83@paytm/PAY,143482689813,699.0,,892445.19
19-01-2024,19-01-2024,ATM WDL/5210/INDIRANAGAR,756001314641,5200.0,,887245.19
21-01-2024,21-01-2024,UPI/P2A/876424917406/ayeshakhan922@okhdfcbank/PAY,876424917406,79.0,,887166.19
22-01-2024,22-01-2024,BIL/INFT/730985416755/FLIPKART/PAYMENT,730985416755,2380.0,,884786.19
24-01-2024,24-01-2024,POS/2698/SWIGGY/INDIRANAGAR,171930842944,249.0,,884537.19
25-01-2024,25-01-2024,ATM WDL/8843/BANJARA HILLS,516612508576,1250.0,,883287.19
26-01-2024,26-01-2024,BIL/INFT/247904487473/APOLLO PHARMACY/PAYMENT,247904487473,5200.0,,878087.19
26-01-2024,26-01-2024,UPI/P2A/690432473692/vinaypatil435@okhdfcbank/PAY,690432473692,310.0,,877777.19
26-01-2024,26-01-2024,UPI/P2A/682844955241/naveenkuma191@okhdfcbank/PAY,682844955241,699.0,,877078.19
26-01-2024,26-01-2024,BIL/INFT/713970164989/MEDPLUS/PAYMENT,713970164989,850.0,,876228.19
28-01-2024,28-01-2024,ATM WDL/2743/MARATHAHALLI,367293032133,249.0,,875979.19
28-01-2024,28-01-2024,IMPS/P2A/206829675864/NIKHILGUPTA/AXIS,206829675864,,1200.0,877179.19
29-01-2024,29-01-2024,POS/7204/IRCTC/WHITEFIELD,184382286249,449.0,,876730.19
30-01-2024,30-01-2024,ATM WDL/0876/INDIRANAGAR,461291006688,310.0,,876420.19
31-01-2024,31-01-2024,POS/0623/APOLLO PHARMACY/MANGALURU,115105271205,5200.0,,871220.19
31-01-2024,31-01-2024,POS/3618/BPCL/MANGALURU,827170234800,3499.0,,867721.19
31-01-2024,31-01-2024,IMPS/P2A/342401626455/NAVEENKUMAR/AXIS,342401626455,,11200.0,878921.19
01-02-2024,01-02-2024,ATM WDL/2480/BANJARA HILLS,364668534685,5200.0,,873721.19
01-02-2024,01-02-2024,IMPS/P2A/914701665064/LATHAMURTHY/AXIS,914701665064,,1200.0,874921.19
02-02-2024,02-02-2024,UPI/P2A/709504920830/lathadevi888@okaxis/PAY,709504920830,120.0,,874801.19
02-02-2024,02-02-2024,UPI/P2A/515418709145/reshmakhan947@ybl/PAY,515418709145,850.0,,873951.19
02-02-2024,02-02-2024,NEFT/CR/548366902468/PAYROLL,597688099801,,32000.0,905951.19
02-02-2024,02-02-2024,IMPS/P2A/033247573370/HARISHMENON/AXIS,033247573370,,7500.0,913451.19
03-02-2024,03-02-2024,POS/4362/UBER/PUNE,152259825385,120.0,,913331.19
03-02-2024,03-02-2024,IMPS/P2A/944866684262/POOJASHARMA/AXIS,944866684262,,7500.0,920831.19
03-02-2024,03-02-2024,UPI/P2A/537831510422/arjunmehta503@okhdfcbank/PAY,537831510422,249.0,,920582.19
04-02-2024,04-02-2024,UPI/P2A/017320532197/smitharao89@okaxis/PAY,017320532197,1250.0,,919332.19
05-02-2024,05-02-2024,IMPS/P2A/801836099612/TANVIRAO/AXIS,801836099612,,24000.0,943332.19
05-02-2024,05-02-2024,POS/0000/IRCTC/WHITEFIELD,181575715684,310.0,,943022.19
06-02-2024,06-02-2024,NEFT DR-HDFC0456573-MOHAN DAS-592101514982-RENT,719781661076,18000.0,,925022.19
07-02-2024,07-02-2024,UPI/P2A/898359792005/arjunmehta560@paytm/PAY,898359792005,449.0,,924573.19
07-02-2024,07-02-2024,BIL/INFT/336256819632/BOOKMYSHOW/PAYMENT,336256819632,310.0,,924263.19
08-02-2024,08-02-2024,IMPS/P2A/126257722070/SANJANAHEGDE/AXIS,126257722070,,4800.0,929063.19
09-02-2024,09-02-2024,IMPS/P2A/549363638015/PRADEEPSINGH/AXIS,549363638015,,850.0,929913.19
10-02-2024,10-02-2024,IMPS/P2A/126443393239/PRADEEPSINGH/AXIS,126443393239,,1200.0,931113.19
10-02-2024,10-02-2024,UPI/P2A/510036136251/farhankhan856@paytm/PAY,510036136251,449.0,,930664.19
10-02-2024,10-02-2024,POS/7647/PVR CINEMAS/KUKATPALLY,756862877170,120.0,,930544.19
12-02-2024,12-02-2024,UPI/P2A/406287831242/smitharao82@oksbi/PAY,406287831242,449.0,,930095.19
12-02-2024,12-02-2024,IMPS/P2A/517510693536/MALLIKADAS/AXIS,517510693536,,500.0,930595.19
13-02-2024,13-02-2024,IMPS/P2A/093704786664/RAHULSINGH/AXIS,093704786664,,18500.0,949095.19
13-02-2024,13-02-2024,IMPS/P2A/143201436944/DIVYAMENON/AXIS,143201436944,,7500.0,956595.19
14-02-2024,14-02-2024,BIL/INFT/553803786475/ZOMATO/PAYMENT,553803786475,310.0,,956285.19
14-02-2024,14-02-2024,ATM WDL/1838/SECUNDERABAD,112799762118,850.0,,955435.19
15-02-2024,15-02-2024,BIL/INFT/325673960537/SWIGGY/PAYMENT,325673960537,5200.0,,950235.19
17-02-2024,17-02-2024,ATM WDL/7856/PUNE,673240885294,3499.0,,946736.19
17-02-2024,17-02-2024,POS/9819/PVR CINEMAS/HYDERABAD,369469116452,2380.0,,944356.19
17-02-2024,17-02-2024,BIL/INFT/938650062253/BOOKMYSHOW/PAYMENT,938650062253,249.0,,944107.19
19-02-2024,19-02-2024,IMPS/P2A/807987380607/IMRANKHAN/AXIS,807987380607,,24000.0,968107.19
20-02-2024,20-02-2024,ATM WDL/4780/MARATHAHALLI,154492873303,79.0,,968028.19
20-02-2024,20-02-2024,POS/6602/AMAZON/PUNE,119642291367,3499.0,,964529.19
22-02-2024,22-02-2024,IMPS/P2A/349670494275/SUNILSHETTY/AXIS,349670494275,,500.0,965029.19
23-02-2024,23-02-2024,ATM WDL/5532/MARATHAHALLI,764649361691,2380.0,,962649.19
23-02-2024,23-02-2024,ATM WDL/1012/MARATHAHALLI,463384504574,79.0,,962570.19
24-02-2024,24-02-2024,POS/1786/AIRTEL/PUNE,805855328410,5200.0,,957370.19
24-02-2024,24-02-2024,ATM WDL/3856/PUNE,856595749118,2380.0,,954990.19
24-02-2024,24-02-2024,POS/2029/BPCL/BTM LAYOUT,487785015851,699.0,,954291.19
25-02-2024,25-02-2024,BIL/INFT/701572065498/RELIANCE FRESH/PAYMENT,701572065498,5200.0,,949091.19
26-02-2024,26-02-2024,BIL/INFT/437861738511/ZOMATO/PAYMENT,437861738511,120.0,,948971.19
26-02-2024,26-02-2024,BIL/INFT/028532442061/JIO/PAYMENT,028532442061,1680.0,,947291.19
28-02-2024,28-02-2024,IMPS/P2A/825996919835/ARJUNMEHTA/AXIS,825996919835,,11200.0,958491.19
28-02-2024,28-02-2024,BIL/INFT/721560271611/MEDPLUS/PAYMENT,721560271611,249.0,,958242.19
28-02-2024,28-02-2024,UPI/P2A/721810663626/naveenkuma617@ybl/PAY,721810663626,3499.0,,954743.19
29-02-2024,29-02-2024,IMPS/P2A/594265348862/FARHANKHAN/AXIS,594265348862,,2500.0,957243.19
29-02-2024,29-02-2024,IMPS/P2A/332079892773/FARHANKHAN/AXIS,332079892773,,18500.0,975743.19
01-03-2024,01-03-2024,BIL/INFT/344281017411/SWIGGY/PAYMENT,344281017411,120.0,,975623.19
01-03-2024,01-03-2024,UPI/P2A/520967506458/meerapilla638@okaxis/PAY,520967506458,699.0,,974924.19
02-03-2024,02-03-2024,NEFT/CR/698057775987/PAYROLL,790884321424,,31250.0,1006174.19
02-03-2024,02-03-2024,UPI/P2A/461955491770/vinaypatil191@oksbi/PAY,461955491770,1250.0,,1004924.19
02-03-2024,02-03-2024,BIL/INFT/140037305505/OLA/PAYMENT,140037305505,7800.0,,997124.19
03-03-2024,03-03-2024,IMPS/P2A/457096113739/FARHANKHAN/AXIS,457096113739,,11200.0,1008324.19
04-03-2024,04-03-2024,POS/3195/ZOMATO/MYSURU,731319560117,449.0,,1007875.19
05-03-2024,05-03-2024,BIL/INFT/976994244125/AMAZON/PAYMENT,976994244125,2380.0,,1005495.19
05-03-2024,05-03-2024,IMPS/P2A/223792532034/GEETADEVI/AXIS,223792532034,,1200.0,1006695.19
06-03-2024,06-03-2024,NEFT DR-HDFC0342781-RAHUL SINGH-708041454702-RENT,333920668633,22000.0,,984695.19
07-03-2024,07-03-2024,BIL/INFT/814522920375/AIRTEL/PAYMENT,814522920375,449.0,,984246.19
07-03-2024,07-03-2024,BIL/INFT/268725247467/IOCL/PAYMENT,268725247467,999.0,,983247.19
07-03-2024,07-03-2024,UPI/P2A/479730246873/rohitsharm327@okhdfcbank/PAY,479730246873,79.0,,983168.19
08-03-2024,08-03-2024,IMPS/P2A/956322166703/RAHULSINGH/AXIS,956322166703,,4800.0,987968.19
08-03-2024,08-03-2024,ATM WDL/9110/MARATHAHALLI,656183193411,249.0,,987719.19
09-03-2024,09-03-2024,IMPS/P2A/863688572301/DEEPANAIR/AXIS,863688572301,,500.0,988219.19
09-03-2024,09-03-2024,BIL/INFT/128062200068/IRCTC/PAYMENT,128062200068,449.0,,987770.19
10-03-2024,10-03-2024,IMPS/P2A/384635415352/HARISHMENON/AXIS,384635415352,,1200.0,988970.19
10-03-2024,10-03-2024,POS/7592/BESCOM/JAYANAGAR,550529697247,1680.0,,987290.19
10-03-2024,10-03-2024,BIL/INFT/659734082834/BESCOM/PAYMENT,659734082834,79.0,,987211.19
11-03-2024,11-03-2024,ATM WDL/2119/HYDERABAD,570351793217,249.0,,986962.19
12-03-2024,12-03-2024,IMPS/P2A/750447036933/CHANDANSHARMA/AXIS,750447036933,,500.0,987462.19
13-03-2024,13-03-2024,BIL/INFT/540883201209/DMART/PAYMENT,540883201209,3499.0,,983963.19
13-03-2024,13-03-2024,BIL/INFT/568835077095/HPCL/PAYMENT,568835077095,249.0,,983714.19
17-03-2024,17-03-2024,POS/1492/UBER/BTM LAYOUT,697348198090,310.0,,983404.19
18-03-2024,18-03-2024,ATM WDL/1566/MYSURU,275148816019,449.0,,982955.19
20-03-2024,20-03-2024,POS/4425/HPCL/BANJARA HILLS,614338144859,7800.0,,975155.19
21-03-2024,21-03-2024,ATM WDL/4576/HSR LAYOUT,297256249224,699.0,,974456.19
22-03-2024,22-03-2024,IMPS/P2A/999937023022/FARHANKHAN/AXIS,999937023022,,7500.0,981956.19
24-03-2024,24-03-2024,BIL/INFT/848742152295/JIO/PAYMENT,848742152295,249.0,,981707.19
24-03-2024,24-03-2024,IMPS/P2A/449616035077/SURESHBABU/AXIS,449616035077,,24000.0,1005707.19
25-03-2024,25-03-2024,CREDIT INTEREST CAPITALISED,518263793744,,216.54,1005923.73
25-03-2024,25-03-2024,GST ON BANK CHARGES,743110726447,17.7,,1005906.03
25-03-2024,25-03-2024,IMPS/P2A/660959847813/SANTOSHIYER/AXIS,660959847813,,500.0,1006406.03
25-03-2024,25-03-2024,UPI/P2A/874766723916/rajeshverm123@okhdfcbank/PAY,874766723916,120.0,,1006286.03
26-03-2024,26-03-2024,BIL/INFT/579165391591/BPCL/PAYMENT,579165391591,120.0,,1006166.03
28-03-2024,28-03-2024,ATM WDL/5708/BTM LAYOUT,529280739974,449.0,,1005717.03
28-03-2024,28-03-2024,ATM WDL/1397/PUNE,769920759667,449.0,,1005268.03
29-03-2024,29-03-2024,POS/2179/RELIANCE FRESH/HSR LAYOUT,742585340227,1680.0,,1003588.03
29-03-2024,29-03-2024,POS/9668/MEDPLUS/WHITEFIELD,016333283142,449.0,,1003139.03
29-03-2024,29-03-2024,UPI/P2A/320540383573/vinaypatil94@okaxis/PAY,320540383573,1680.0,,1001459.03
30-03-2024,30-03-2024,IMPS/P2A/969541759748/VIKRAMNAIR/AXIS,969541759748,,11200.0,1012659.03
31-03-2024,31-03-2024,IMPS/P2A/539354145297/PRADEEPSINGH/AXIS,539354145297,,500.0,1013159.03
31-03-2024,31-03-2024,POS/8734/OLA/KUKATPALLY,118313653835,449.0,,1012710.03
01-04-2024,01-04-2024,UPI/P2A/569952944953/reshmakhan207@ybl/PAY,569952944953,3499.0,,1009211.03
01-04-2024,01-04-2024,NEFT/CR/960727200827/PAYROLL,266351706033,,32500.0,1041711.03
01-04-2024,01-04-2024,ATM WDL/3217/KORAMANGALA,521075877893,1680.0,,1040031.03
02-04-2024,02-04-2024,ATM WDL/2153/MYSURU,295014713023,120.0,,1039911.03
04-04-2024,04-04-2024,POS/9240/JIO/MUMBAI,313356802853,449.0,,1039462.03
04-04-2024,04-04-2024,POS/2120/PVR CINEMAS/SECUNDERABAD,392638420133,1680.0,,1037782.03
