Txn Date,Value Date,Description,Ref No./Cheque No.,Debit,Credit,Balance
27 Jan 2024,27 Jan 2024,ATM WDL/9742/KUKATPALLY,950853474066,249.0,,1053179.79
28 Jan 2024,28 Jan 2024,POS/9914/DMART/BTM LAYOUT,006501798913,1680.0,,1051499.79
28 Jan 2024,28 Jan 2024,BY TRANSFER-INB IMPS483597054374/8287323687/XX6416/Remitly Tr-,MAC0194345815,,24000.0,1075499.79
2 Feb 2024,2 Feb 2024,TO TRANSFER-UPI/225218135431/farhankhan973@paytm,225218135431,449.0,,1075050.79
2 Feb 2024,2 Feb 2024,BY TRANSFER-7794332822040 SALARY RAJENDRA PRA,596669346713,,77250.0,1152300.79
3 Feb 2024,3 Feb 2024,BY TRANSFER-INB IMPS987216332403/8942578747/XX8032/Remitly Tr-,MAC3439032993,,18500.0,1170800.79
5 Feb 2024,5 Feb 2024,BY TRANSFER-INB IMPS884838568523/8780809371/XX8630/Remitly Tr-,MAC0375634397,,850.0,1171650.79
6 Feb 2024,6 Feb 2024,NEFT DR-HDFC0902627-HARISH MENON-111864606486-RENT,423176012968,22000.0,,1149650.79
6 Feb 2024,6 Feb 2024,TO CLEARING-CIT PVR CINEMAS 248217,913515389308,120.0,,1149530.79
7 Feb 2024,7 Feb 2024,BY TRANSFER-INB IMPS224542265425/0873402649/XX7085/Remitly Tr-,MAC4110676150,,1200.0,1150730.79
7 Feb 2024,7 Feb 2024,TO TRANSFER-UPI/065678595502/harishmeno83@okaxis,065678595502,310.0,,1150420.79
7 Feb 2024,7 Feb 2024,TO CLEARING-CIT PVR CINEMAS 372086,759625475386,5200.0,,1145220.79
8 Feb 2024,8 Feb 2024,TO CLEARING-CIT BPCL 590057,263207780920,699.0,,1144521.79
9 Feb 2024,9 Feb 2024,POS/7568/OLA/KORAMANGALA,976910736411,850.0,,1143671.79
9 Feb 2024,9 Feb 2024,TO CLEARING-CIT FLIPKART 873312,296208018395,449.0,,1143222.79
10 Feb 2024,10 Feb 2024,TO TRANSFER-UPI/864847494687/vikramnair107@okhdfcbank,864847494687,699.0,,1142523.79
10 Feb 2024,10 Feb 2024,POS/5457/APOLLO PHARMACY/INDIRANAGAR,884049848704,5200.0,,1137323.79
11 Feb 2024,11 Feb 2024,POS/9729/PVR CINEMAS/HSR LAYOUT,541191891340,1680.0,,1135643.79
11 Feb 2024,11 Feb 2024,TO TRANSFER-UPI/096084058634/kavyareddy624@okaxis,096084058634,999.0,,1134644.79
11 Feb 2024,11 Feb 2024,TO CLEARING-CIT PVR CINEMAS 790085,036371359462,120.0,,1134524.79
11 Feb 2024,11 Feb 2024,TO CLEARING-CIT APOLLO PHARMACY 279605,513395843805,3499.0,,1131025.79
14 Feb 2024,14 Feb 2024,POS/0614/IRCTC/HSR LAYOUT,521932779600,449.0,,1130576.79
15 Feb 2024,15 Feb 2024,BY TRANSFER-INB IMPS261703845697/3503381293/XX0665/Remitly Tr-,MAC2758747209,,500.0,1131076.79
15 Feb 2024,15 Feb 2024,BY TRANSFER-INB IMPS288227960471/0974943087/XX2482/Remitly Tr-,MAC1912351047,,1200.0,1132276.79
16 Feb 2024,16 Feb 2024,ATM WDL/5638/BTM LAYOUT,696722476911,5200.0,,1127076.79
16 Feb 2024,16 Feb 2024,TO TRANSFER-UPI/277026626150/rahulsingh51@ybl,277026626150,699.0,,1126377.79
17 Feb 2024,17 Feb 2024,TO CLEARING-CIT BPCL 190773,417296111948,120.0,,1126257.79
17 Feb 2024,17 Feb 2024,BY TRANSFER-INB IMPS100005679105/8742625624/XX1999/Remitly Tr-,MAC9746665132,,4800.0,1131057.79
17 Feb 2024,17 Feb 2024,TO TRANSFER-UPI/496426361307/santoshiye730@oksbi,496426361307,999.0,,1130058.79
17 Feb 2024,17 Feb 2024,BY TRANSFER-INB IMPS643185819593/5561511654/XX4552/Remitly Tr-,MAC9151839103,,2500.0,1132558.79
20 Feb 2024,20 Feb 2024,POS/1049/FLIPKART/WHITEFIELD,427573678020,999.0,,1131559.79
21 Feb 2024,21 Feb 2024,TO TRANSFER-UPI/540794395627/reshmakhan278@paytm,540794395627,5200.0,,1126359.79
24 Feb 2024,24 Feb 2024,TO CLEARING-CIT MEDPLUS 780452,134738536555,699.0,,1125660.79
25 Feb 2024,25 Feb 2024,ATM WDL/6063/BANJARA HILLS,098363824744,7800.0,,1117860.79
26 Feb 2024,26 Feb 2024,TO CLEARING-CIT PVR CINEMAS 652040,882644227937,999.0,,1116861.79
26 Feb 2024,26 Feb 2024,TO TRANSFER-UPI/090881785070/sunilshett82@paytm,090881785070,3499.0,,1113362.79
26 Feb 2024,26 Feb 2024,POS/9031/APOLLO PHARMACY/HYDERABAD,098031292104,449.0,,1112913.79
27 Feb 2024,27 Feb 2024,TO TRANSFER-UPI/301731441412/harishmeno517@okhdfcbank,301731441412,699.0,,1112214.79
27 Feb 2024,27 Feb 2024,ATM WDL/3953/KORAMANGALA,465680255052,850.0,,1111364.79
27 Feb 2024,27 Feb 2024,ATM WDL/3335/BTM LAYOUT,820960630646,2380.0,,1108984.79
27 Feb 2024,27 Feb 2024,ATM WDL/2798/MYSURU,418635645412,1250.0,,1107734.79
1 Mar 2024,1 Mar 2024,BY TRANSFER-INB IMPS575187889208/9448189033/XX9890/Remitly Tr-,MAC6623151111,,7500.0,1115234.79
1 Mar 2024,1 Mar 2024,BY TRANSFER-INB IMPS974825623490/8411017644/XX3499/Remitly Tr-,MAC6257801631,,2500.0,1117734.79
3 Mar 2024,3 Mar 2024,BY TRANSFER-8220114022978 SALARY RAJENDRA PRA,302292310964,,78500.0,1196234.79
3 Mar 2024,3 Mar 2024,NEFT DR-HDFC0324742-ROHIT SHARMA-730876636234-RENT,875851349161,31000.0,,1165234.79
3 Mar 2024,3 Mar 2024,ATM WDL/9940/KORAMANGALA,506970013023,699.0,,1164535.79
4 Mar 2024,4 Mar 2024,POS/9574/HPCL/PUNE,341241985720,999.0,,1163536.79
5 Mar 2024,5 Mar 2024,ATM WDL/6295/INDIRANAGAR,691640636506,1250.0,,1162286.79
7 Mar 2024,7 Mar 2024,ATM WDL/2005/KORAMANGALA,999463051347,310.0,,1161976.79
8 Mar 2024,8 Mar 2024,TO CLEARING-CIT SWIGGY 732273,015077862113,449.0,,1161527.79
8 Mar 2024,8 Mar 2024,TO CLEARING-CIT ZOMATO 306564,779494710074,249.0,,1161278.79
8 Mar 2024,8 Mar 2024,BY TRANSFER-INB IMPS796027946708/6323267766/XX0174/Remitly Tr-,MAC4579918027,,1200.0,1162478.79
9 Mar 2024,9 Mar 2024,TO TRANSFER-UPI/708497933543/smitharao591@ybl,708497933543,2380.0,,1160098.79
11 Mar 2024,11 Mar 2024,TO CLEARING-CIT HPCL 091251,507157427969,999.0,,1159099.79
12 Mar 2024,12 Mar 2024,BY TRANSFER-INB IMPS233289055189/9890938227/XX6755/Remitly Tr-,MAC1213400376,,24000.0,1183099.79
12 Mar 2024,12 Mar 2024,NEFT-078965018588-SOUTHERN RETAILS-REIMB-051322-HDFC0468297,716363945311,,12000.0,1195099.79
12 Mar 2024,12 Mar 2024,TO TRANSFER-UPI/560327601679/rajeshverm312@ybl,560327601679,699.0,,1194400.79
12 Mar 2024,12 Mar 2024,ATM WDL/9826/MANGALURU,110827285379,850.0,,1193550.79
13 Mar 2024,13 Mar 2024,TO TRANSFER-UPI/171438641039/vikramnair49@okhdfcbank,171438641039,5200.0,,1188350.79
14 Mar 2024,14 Mar 2024,POS/5234/BOOKMYSHOW/MANGALURU,388921301079,699.0,,1187651.79
15 Mar 2024,15 Mar 2024,TO TRANSFER-UPI/035070230630/kiranreddy249@oksbi,035070230630,310.0,,1187341.79
17 Mar 2024,17 Mar 2024,POS/1878/BESCOM/JAYANAGAR,295102138719,449.0,,1186892.79
17 Mar 2024,17 Mar 2024,TO CLEARING-CIT AIRTEL 650300,289319376546,999.0,,1185893.79
19 Mar 2024,19 Mar 2024,BY TRANSFER-INB IMPS983402332365/2867936926/XX5985/Remitly Tr-,MAC5206162903,,11200.0,1197093.79
19 Mar 2024,19 Mar 2024,BY TRANSFER-INB IMPS248381252134/1857801306/XX5558/Remitly Tr-,MAC8247071537,,18500.0,1215593.79
21 Mar 2024,21 Mar 2024,ATM WDL/0901/MUMBAI,507874725122,310.0,,1215283.79
23 Mar 2024,23 Mar 2024,TO CLEARING-CIT MEDPLUS 748422,873367314762,1250.0,,1214033.79
24 Mar 2024,24 Mar 2024,TO TRANSFER-UPI/141582908767/poojasharm700@okaxis,141582908767,2380.0,,1211653.79
25 Mar 2024,25 Mar 2024,CREDIT INTEREST CAPITALISED,898499200698,,123.81,1211777.6
25 Mar 2024,25 Mar 2024,GST ON BANK CHARGES,095075059323,17.7,,1211759.9
26 Mar 2024,26 Mar 2024,ATM WDL/2810/KORAMANGALA,195556454659,1680.0,,1210079.9
28 Mar 2024,28 Mar 2024,TO TRANSFER-UPI/707319136322/harishmeno460@okhdfcbank,707319136322,999.0,,1209080.9
28 Mar 2024,28 Mar 2024,NEFT-461817807268-SOUTHERN RETAILS-REIMB-051322-HDFC0132033,577680399942,,18500.0,1227580.9
29 Mar 2024,29 Mar 2024,TO CLEARING-CIT BPCL 254489,620488737365,249.0,,1227331.9
30 Mar 2024,30 Mar 2024,ATM WDL/2169/BTM LAYOUT,904970186605,999.0,,1226332.9
30 Mar 2024,30 Mar 2024,POS/6925/UBER/MYSURU,430403895065,3499.0,,1222833.9
31 Mar 2024,31 Mar 2024,BY TRANSFER-INB IMPS385292076959/7824929502/XX5297/Remitly Tr-,MAC6198743811,,4800.0,1227633.9
1 Apr 2024,1 Apr 2024,BY TRANSFER-5398575674513 SALARY RAJENDRA PRA,078481942109,,78000.0,1305633.9
4 Apr 2024,4 Apr 2024,BY TRANSFER-INB IMPS071785657165/1715929012/XX4455/Remitly Tr-,MAC4900309843,,4800.0,1310433.9
5 Apr 2024,5 Apr 2024,NEFT DR-HDFC0771486-ANJALI RAO-341777715090-RENT,651578134050,31000.0,,1279433.9
6 Apr 2024,6 Apr 2024,TO CLEARING-CIT OLA 572073,638159416115,5200.0,,1274233.9
7 Apr 2024,7 Apr 2024,POS/4430/DMART/HYDERABAD,252042774917,79.0,,1274154.9
8 Apr 2024,8 Apr 2024,TO TRANSFER-UPI/724148367163/rajeshverm794@paytm,724148367163,79.0,,1274075.9
8 Apr 2024,8 Apr 2024,BY TRANSFER-INB IMPS961548711119/3261016668/XX3253/Remitly Tr-,MAC8416414867,,7500.0,1281575.9
9 Apr 2024,9 Apr 2024,BY TRANSFER-INB IMPS785011030853/1889019659/XX9423/Remitly Tr-,MAC2293859836,,24000.0,1305575.9
10 Apr 2024,10 Apr 2024,ATM WDL/2999/KUKATPALLY,559146701268,79.0,,1305496.9
12 Apr 2024,12 Apr 2024,POS/4166/JIO/PUNE,154897250815,1680.0,,1303816.9
13 Apr 2024,13 Apr 2024,BY TRANSFER-INB IMPS876036745606/4073982539/XX7582/Remitly Tr-,MAC9404242862,,7500.0,1311316.9
13 Apr 2024,13 Apr 2024,TO CLEARING-CIT FLIPKART 198545,422412921156,850.0,,1310466.9
13 Apr 2024,13 Apr 2024,POS/1890/SWIGGY/INDIRANAGAR,783567081244,2380.0,,1308086.9
14 Apr 2024,14 Apr 2024,TO TRANSFER-UPI/384978830528/naveenkuma831@okaxis,384978830528,5200.0,,1302886.9
15 Apr 2024,15 Apr 2024,TO CLEARING-CIT ZOMATO 822056,744992025244,999.0,,1301887.9
18 Apr 2024,18 Apr 2024,TO CLEARING-CIT JIO 081308,013742531333,120.0,,1301767.9
19 Apr 2024,19 Apr 2024,POS/3742/IRCTC/MARATHAHALLI,532984325612,3499.0,,1298268.9
20 Apr 2024,20 Apr 2024,POS/1135/BOOKMYSHOW/BTM LAYOUT,520359240610,310.0,,1297958.9
21 Apr 2024,21 Apr 2024,TO CLEARING-CIT AMAZON 761137,803116269959,3499.0,,1294459.9
21 Apr 2024,21 Apr 2024,TO CLEARING-CIT SWIGGY 287102,126039341638,79.0,,1294380.9
23 Apr 2024,23 Apr 2024,ATM WDL/7739/HYDERABAD,255719728198,7800.0,,1286580.9
23 Apr 2024,23 Apr 2024,ATM WDL/2034/WHITEFIELD,713182965876,5200.0,,1281380.9
25 Apr 2024,25 Apr 2024,TO CLEARING-CIT IOCL 923435,548332945216,999.0,,1280381.9
26 Apr 2024,26 Apr 2024,TO CLEARING-CIT IRCTC 196673,079383818491,850.0,,1279531.9
27 Apr 2024,27 Apr 2024,TO TRANSFER-UPI/725976276569/lathadevi400@oksbi,725976276569,850.0,,1278681.9
28 Apr 2024,28 Apr 2024,POS/3654/HPCL/KUKATPALLY,993073383219,120.0,,1278561.9
29 Apr 2024,29 Apr 2024,TO CLEARING-CIT ZOMATO 547628,034996031511,49.0,,1278512.9
29 Apr 2024,29 Apr 2024,TO TRANSFER-UPI/186397955333/sunilshett790@paytm,186397955333,3499.0,,1275013.9
29 Apr 2024,29 Apr 2024,ATM WDL/9200/BTM LAYOUT,668629635474,7800.0,,1267213.9
1 May 2024,1 May 2024,BY TRANSFER-8223220434717 SALARY RAJENDRA PRA,260585346516,,78000.0,1345213.9
1 May 2024,1 May 2024,TO TRANSFER-UPI/022790903498/gopalnaik657@paytm,022790903498,79.0,,1345134.9
2 May 2024,2 May 2024,TO TRANSFER-UPI/911883904725/lathadevi320@okhdfcbank,911883904725,1680.0,,1343454.9
2 May 2024,2 May 2024,ATM WDL/2127/HSR LAYOUT,950604580699,3499.0,,1339955.9
3 May 2024,3 May 2024,TO CLEARING-CIT IOCL 882694,281865700082,49.0,,1339906.9
4 May 2024,4 May 2024,BY TRANSFER-INB IMPS352225418176/3987336645/XX9788/Remitly Tr-,MAC8994844661,,2500.0,1342406.9
4 May 2024,4 May 2024,BY TRANSFER-INB IMPS863249902448/3617205582/XX0361/Remitly Tr-,MAC0340371596,,4800.0,1347206.9
4 May 2024,4 May 2024,NEFT-073321068877-SOUTHERN RETAILS-REIMB-051322-HDFC0554038,334881824419,,12000.0,1359206.9
4 May 2024,4 May 2024,TO TRANSFER-UPI/320847188634/rohitsharm857@paytm,320847188634,79.0,,1359127.9
4 May 2024,4 May 2024,NEFT DR-HDFC0043078-MEERA PILLAI-969181313304-RENT,150200115981,18000.0,,1341127.9
4 May 2024,4 May 2024,POS/3721/RELIANCE FRESH/MUMBAI,079478259786,999.0,,1340128.9
6 May 2024,6 May 2024,POS/1093/BESCOM/PUNE,464405488731,310.0,,1339818.9
6 May 2024,6 May 2024,TO CLEARING-CIT AMAZON 667226,053329128933,79.0,,1339739.9
7 May 2024,7 May 2024,ATM WDL/4473/INDIRANAGAR,072679893544,120.0,,1339619.9
7 May 2024,7 May 2024,ATM WDL/8769/MYSURU,802478281690,1680.0,,1337939.9
7 May 2024,7 May 2024,TO CLEARING-CIT UBER 801244,976644172416,5200.0,,1332739.9
8 May 2024,8 May 2024,BY TRANSFER-INB IMPS771298033779/9690678631/XX4762/Remitly Tr-,MAC9308185980,,850.0,1333589.9
8 May 2024,8 May 2024,TO TRANSFER-UPI/033056854022/farhankhan588@okhdfcbank,033056854022,310.0,,1333279.9
9 May 2024,9 May 2024,TO TRANSFER-UPI/438871322454/divyamenon592@oksbi,438871322454,7800.0,,1325479.9
10 May 2024,10 May 2024,TO TRANSFER-UPI/232024142008/poojasharm59@okhdfcbank,232024142008,249.0,,1325230.9
11 May 2024,11 May 2024,BY TRANSFER-INB IMPS826526984965/6285301366/XX9390/Remitly Tr-,MAC3185804272,,500.0,1325730.9
11 May 2024,11 May 2024,TO TRANSFER-UPI/830567450012/rajeshverm539@paytm,830567450012,79.0,,1325651.9
12 May 2024,12 May 2024,TO CLEARING-CIT AMAZON 850984,872719981209,850.0,,1324801.9
12 May 2024,12 May 2024,ATM WDL/3558/JAYANAGAR,043229460440,1250.0,,1323551.9
13 May 2024,13 May 2024,TO CLEARING-CIT FLIPKART 311486,383952103901,1250.0,,1322301.9
14 May 2024,14 May 2024,POS/8002/BOOKMYSHOW/HSR LAYOUT,319671788073,999.0,,1321302.9
14 May 2024,14 May 2024,TO TRANSFER-UPI/458835750518/anjalirao102@okhdfcbank,458835750518,79.0,,1321223.9
14 May 2024,14 May 2024,ATM WDL/5039/INDIRANAGAR,148366004024,1680.0,,1319543.9
15 May 2024,15 May 2024,ATM WDL/0432/SECUNDERABAD,355390154229,79.0,,1319464.9
16 May 2024,16 May 2024,POS/8898/OLA/HSR LAYOUT,384846980112,310.0,,1319154.9
16 May 2024,16 May 2024,TO CLEARING-CIT DMART 327863,774224170274,120.0,,1319034.9
18 May 2024,18 May 2024,TO CLEARING-CIT ZOMATO 129326,673488729696,850.0,,1318184.9
21 May 2024,21 May 2024,POS/6029/IOCL/INDIRANAGAR,598509501854,999.0,,1317185.9
21 May 2024,21 May 2024,POS/6864/HPCL/HSR LAYOUT,244269389857,49.0,,1317136.9
22 May 2024,22 May 2024,TO TRANSFER-UPI/541314948198/rajeshverm372@paytm,541314948198,1680.0,,1315456.9
23 May 2024,23 May 2024,ATM WDL/2984/MARATHAHALLI,475764221566,449.0,,1315007.9
25 May 2024,25 May 2024,ATM WDL/4693/PUNE,256130371985,310.0,,1314697.9
25 May 2024,25 May 2024,TO CLEARING-CIT AMAZON 252006,092057333897,2380.0,,1312317.9
28 May 2024,28 May 2024,TO TRANSFER-UPI/744905282230/tarageorge324@oksbi,744905282230,699.0,,1311618.9
28 May 2024,28 May 2024,BY TRANSFER-INB IMPS649170131364/6146115761/XX8363/Remitly Tr-,MAC9362565772,,24000.0,1335618.9
1 Jun 2024,1 Jun 2024,BY TRANSFER-2592717380574 SALARY RAJENDRA PRA,579711152709,,78500.0,1414118.9
4 Jun 2024,4 Jun 2024,ATM WDL/3185/MARATHAHALLI,101716823752,999.0,,1413119.9
5 Jun 2024,5 Jun 2024,TO TRANSFER-UPI/324274264683/tarageorge105@paytm,324274264683,3499.0,,1409620.9
5 Jun 2024,5 Jun 2024,POS/4848/OLA/MARATHAHALLI,953304664866,1680.0,,1407940.9
5 Jun 2024,5 Jun 2024,TO CLEARING-CIT PVR CINEMAS 549141,065774628654,249.0,,1407691.9
7 Jun 2024,7 Jun 2024,NEFT DR-HDFC0340794-TARA GEORGE-197921460178-RENT,348697875249,22000.0,,1385691.9
7 Jun 2024,7 Jun 2024,ATM WDL/5620/MYSURU,548998190414,120.0,,1385571.9
7 Jun 2024,7 Jun 2024,ATM WDL/3425/PUNE,823368552549,1680.0,,1383891.9
7 Jun 2024,7 Jun 2024,TO TRANSFER-UPI/916618619427/farhankhan951@okhdfcbank,916618619427,449.0,,1383442.9
8 Jun 2024,8 Jun 2024,POS/5534/AMAZON/KORAMANGALA,918529233956,3499.0,,1379943.9
8 Jun 2024,8 Jun 2024,ATM WDL/7170/JAYANAGAR,626618443133,3499.0,,1376444.9
9 Jun 2024,9 Jun 2024,ATM WDL/3742/INDIRANAGAR,099305044308,1250.0,,1375194.9
9 Jun 2024,9 Jun 2024,TO CLEARING-CIT BPCL 465940,797990680806,449.0,,1374745.9
11 Jun 2024,11 Jun 2024,TO TRANSFER-UPI/879495282760/mohandas705@paytm,879495282760,5200.0,,1369545.9
12 Jun 2024,12 Jun 2024,POS/2736/OLA/KUKATPALLY,498146093287,1680.0,,1367865.9
12 Jun 2024,12 Jun 2024,TO CLEARING-CIT SWIGGY 980729,453508990475,2380.0,,1365485.9
12 Jun 2024,12 Jun 2024,BY TRANSFER-INB IMPS846264432641/9854411297/XX3195/Remitly Tr-,MAC9005848890,,500.0,1365985.9
13 Jun 2024,13 Jun 2024,BY TRANSFER-INB IMPS581646038778/9989006034/XX9265/Remitly Tr-,MAC2820910606,,500.0,1366485.9
14 Jun 2024,14 Jun 2024,POS/4199/HPCL/KUKATPALLY,217140306314,3499.0,,1362986.9
14 Jun 2024,14 Jun 2024,ATM WDL/5604/SECUNDERABAD,437996378091,2380.0,,1360606.9
14 Jun 2024,14 Jun 2024,TO CLEARING-CIT BPCL 997677,357351937324,2380.0,,1358226.9
16 Jun 2024,16 Jun 2024,ATM WDL/7880/MYSURU,441826762415,449.0,,1357777.9
16 Jun 2024,16 Jun 2024,BY TRANSFER-INB IMPS439274871638/2138691933/XX3942/Remitly Tr-,MAC4488904337,,500.0,1358277.9
16 Jun 2024,16 Jun 2024,TO TRANSFER-UPI/622203216387/farhankhan261@paytm,622203216387,449.0,,1357828.9
17 Jun 2024,17 Jun 2024,BY TRANSFER-INB IMPS089922028066/9656453448/XX6612/Remitly Tr-,MAC9549978391,,500.0,1358328.9
17 Jun 2024,17 Jun 2024,TO TRANSFER-UPI/187069251716/vinaypatil949@oksbi,187069251716,3499.0,,1354829.9
18 Jun 2024,18 Jun 2024,TO CLEARING-CIT SWIGGY 663897,242899794279,49.0,,1354780.9
18 Jun 2024,18 Jun 2024,TO CLEARING-CIT BESCOM 739443,832625746598,310.0,,1354470.9
20 Jun 2024,20 Jun 2024,ATM WDL/0796/WHITEFIELD,798491822043,5200.0,,1349270.9
20 Jun 2024,20 Jun 2024,TO CLEARING-CIT PVR CINEMAS 414607,281428582501,850.0,,1348420.9
21 Jun 2024,21 Jun 2024,TO TRANSFER-UPI/248947246680/vikramnair985@paytm,248947246680,5200.0,,1343220.9
22 Jun 2024,22 Jun 2024,POS/7431/RELIANCE FRESH/KORAMANGALA,771132241313,1680.0,,1341540.9
23 Jun 2024,23 Jun 2024,ATM WDL/5439/MYSURU,828872257768,449.0,,1341091.9
25 Jun 2024,25 Jun 2024,POS/0125/IOCL/BANJARA HILLS,260431381660,5200.0,,1335891.9
25 Jun 2024,25 Jun 2024,CREDIT INTEREST CAPITALISED,523529411830,,80.4,1335972.3
25 Jun 2024,25 Jun 2024,GST ON BANK CHARGES,366977177997,17.7,,1335954.6
26 Jun 2024,26 Jun 2024,ATM WDL/4280/HSR LAYOUT,111145004680,999.0,,1334955.6
26 Jun 2024,26 Jun 2024,BY TRANSFER-INB IMPS614366945855/2548031922/XX2626/Remitly Tr-,MAC2590092863,,2500.0,1337455.6
27 Jun 2024,27 Jun 2024,ATM WDL/3395/WHITEFIELD,831807178891,449.0,,1337006.6
27 Jun 2024,27 Jun 2024,POS/7723/ZOMATO/MUMBAI,833280898183,3499.0,,1333507.6
1 Jul 2024,1 Jul 2024,TO CLEARING-CIT OLA 175834,685077545874,249.0,,1333258.6
1 Jul 2024,1 Jul 2024,POS/5062/AMAZON/MYSURU,157004754014,79.0,,1333179.6
1 Jul 2024,1 Jul 2024,POS/5320/OLA/HYDERABAD,068429120789,850.0,,1332329.6
3 Jul 2024,3 Jul 2024,BY TRANSFER-8889256881873 SALARY RAJENDRA PRA,725388841632,,77250.0,1409579.6
3 Jul 2024,3 Jul 2024,TO TRANSFER-UPI/666390766235/poojasharm772@paytm,666390766235,7800.0,,1401779.6
4 Jul 2024,4 Jul 2024,TO CLEARING-CIT APOLLO PHARMACY 916670,930819889387,449.0,,1401330.6
4 Jul 2024,4 Jul 2024,POS/7792/UBER/WHITEFIELD,224037816696,5200.0,,1396130.6
6 Jul 2024,6 Jul 2024,NEFT DR-HDFC0158346-KIRAN REDDY-292813851868-RENT,420469133468,22000.0,,1374130.6
6 Jul 2024,6 Jul 2024,TO CLEARING-CIT ZOMATO 857362,509891851226,999.0,,1373131.6
8 Jul 2024,8 Jul 2024,BY TRANSFER-INB IMPS771794823729/1739266736/XX6757/Remitly Tr-,MAC7013962512,,18500.0,1391631.6
9 Jul 2024,9 Jul 2024,ATM WDL/2936/SECUNDERABAD,133849789358,449.0,,1391182.6
10 Jul 2024,10 Jul 2024,TO TRANSFER-UPI/761213658354/tarageorge86@oksbi,761213658354,79.0,,1391103.6
11 Jul 2024,11 Jul 2024,POS/2700/MEDPLUS/INDIRANAGAR,626121968265,850.0,,1390253.6
11 Jul 2024,11 Jul 2024,POS/1240/BESCOM/BTM LAYOUT,925347281665,5200.0,,1385053.6
13 Jul 2024,13 Jul 2024,BY TRANSFER-INB IMPS708072933333/2635593134/XX6472/Remitly Tr-,MAC7722126631,,7500.0,1392553.6
15 Jul 2024,15 Jul 2024,BY TRANSFER-INB IMPS034846568485/7011464561/XX9443/Remitly Tr-,MAC8666666438,,11200.0,1403753.6
15 Jul 2024,15 Jul 2024,POS/9743/BOOKMYSHOW/INDIRANAGAR,355659180700,850.0,,1402903.6
17 Jul 2024,17 Jul 2024,POS/2277/FLIPKART/WHITEFIELD,059147356964,5200.0,,1397703.6
17 Jul 2024,17 Jul 2024,BY TRANSFER-INB IMPS891507096091/6140985508/XX2739/Remitly Tr-,MAC4595569802,,1200.0,1398903.6
18 Jul 2024,18 Jul 2024,TO CLEARING-CIT MEDPLUS 716190,447796441466,1250.0,,1397653.6
20 Jul 2024,20 Jul 2024,TO TRANSFER-UPI/786700469234/santoshiye683@okaxis,786700469234,310.0,,1397343.6
21 Jul 2024,21 Jul 2024,ATM WDL/4373/KUKATPALLY,567355145106,5200.0,,1392143.6
21 Jul 2024,21 Jul 2024,TO CLEARING-CIT BESCOM 364480,779514324072,2380.0,,1389763.6
22 Jul 2024,22 Jul 2024,ATM WDL/6229/WHITEFIELD,996590063216,1250.0,,1388513.6
22 Jul 2024,22 Jul 2024,ATM WDL/9180/MYSURU,292502767870,999.0,,1387514.6
24 Jul 2024,24 Jul 2024,ATM WDL/5925/HSR LAYOUT,877047532113,5200.0,,1382314.6
24 Jul 2024,24 Jul 2024,BY TRANSFER-INB IMPS931552383777/9314507041/XX1271/Remitly Tr-,MAC0797162973,,4800.0,1387114.6
25 Jul 2024,25 Jul 2024,TO TRANSFER-UPI/479255156624/priyanair802@paytm,479255156624,999.0,,1386115.6
26 Jul 2024,26 Jul 2024,POS/6291/JIO/PUNE,223779811073,850.0,,1385265.6
28 Jul 2024,28 Jul 2024,TO TRANSFER-UPI/497368358015/anjalirao148@okhdfcbank,497368358015,249.0,,1385016.6
28 Jul 2024,28 Jul 2024,TO CLEARING-CIT OLA 066407,530072922671,310.0,,1384706.6
31 Jul 2024,31 Jul 2024,TO TRANSFER-UPI/040188816178/smitharao33@paytm,040188816178,120.0,,1384586.6
2 Aug 2024,2 Aug 2024,BY TRANSFER-4988275991173 SALARY RAJENDRA PRA,076246251691,,78000.0,1462586.6
2 Aug 2024,2 Aug 2024,TO CLEARING-CIT IRCTC 874951,746096616551,850.0,,1461736.6
4 Aug 2024,4 Aug 2024,ATM WDL/4217/HSR LAYOUT,238353807062,850.0,,1460886.6
5 Aug 2024,5 Aug 2024,POS/6297/MEDPLUS/BTM LAYOUT,383157783110,699.0,,1460187.6
7 Aug 2024,7 Aug 2024,NEFT DR-HDFC0846792-HARISH MENON-812954257721-RENT,312788005685,22000.0,,1438187.6
7 Aug 2024,7 Aug 2024,TO TRANSFER-UPI/831531167412/santoshiye297@oksbi,831531167412,3499.0,,1434688.6
7 Aug 2024,7 Aug 2024,TO TRANSFER-UPI/547231664597/tarageorge802@paytm,547231664597,310.0,,1434378.6
8 Aug 2024,8 Aug 2024,POS/7520/BESCOM/HSR LAYOUT,502689371392,249.0,,1434129.6
10 Aug 2024,10 Aug 2024,TO TRANSFER-UPI/492135292455/vikramnair601@okaxis,492135292455,120.0,,1434009.6
10 Aug 2024,10 Aug 2024,TO TRANSFER-UPI/866457937315/reshmakhan103@okaxis,866457937315,5200.0,,1428809.6
11 Aug 2024,11 Aug 2024,POS/6417/ZOMATO/KORAMANGALA,725854062777,1250.0,,1427559.6
11 Aug 2024,11 Aug 2024,ATM WDL/8746/MARATHAHALLI,416881209994,449.0,,1427110.6
12 Aug 2024,12 Aug 2024,TO CLEARING-CIT JIO 386602,605237046183,2380.0,,1424730.6
12 Aug 2024,12 Aug 2024,BY TRANSFER-INB IMPS616309479163/8966939621/XX6492/Remitly Tr-,MAC2962710798,,18500.0,1443230.6
