Txn Date,Value Date,Particulars,Instrument ID,Debit,Credit,Balance
14/06/2024,14/06/2024,BIL/INFT/149521440635/AMAZON/PAYMENT,149521440635,699.0,,1311222.62
15/06/2024,15/06/2024,POS/4709/FLIPKART/KORAMANGALA,236243386564,1250.0,,1309972.62
15/06/2024,15/06/2024,BY TRANSFER/IMPS/619430047732/KAVITHA RAO/CNRB,619430047732,,24000.0,1333972.62
16/06/2024,16/06/2024,BY TRANSFER/IMPS/912008887078/MOHAN DAS/CNRB,912008887078,,18500.0,1352472.62
17/06/2024,17/06/2024,BY TRANSFER/IMPS/544706567167/FARHAN KHAN/CNRB,544706567167,,500.0,1352972.62
17/06/2024,17/06/2024,ATM WDL/5920/KORAMANGALA,728955424943,249.0,,1352723.62
18/06/2024,18/06/2024,POS/0219/PVR CINEMAS/KUKATPALLY,411416440501,310.0,,1352413.62
21/06/2024,21/06/2024,BY TRANSFER/IMPS/335563121106/RAHUL SINGH/CNRB,335563121106,,24000.0,1376413.62
24/06/2024,24/06/2024,UPI/826338804524/gopalnaik738@paytm/CNRB,826338804524,1250.0,,1375163.62
24/06/2024,24/06/2024,POS/0768/RELIANCE FRESH/MARATHAHALLI,606935515950,1680.0,,1373483.62
25/06/2024,25/06/2024,CREDIT INTEREST CAPITALISED,218170580912,,42.42,1373526.04
25/06/2024,25/06/2024,GST ON BANK CHARGES,102886545156,17.7,,1373508.34
28/06/2024,28/06/2024,ATM WDL/2899/MARATHAHALLI,577033469636,1250.0,,1372258.34
01/07/2024,01/07/2024,ATM WDL/8208/BTM LAYOUT,899343248415,249.0,,1372009.34
03/07/2024,03/07/2024,NEFT CR-HDFC0542308-TECHNOVA SOLUTIONS-254862575369-SALARY SURESH NAIR,052029620122,,78000.0,1450009.34
03/07/2024,03/07/2024,UPI/785804505307/harishmeno592@ybl/CNRB,785804505307,1680.0,,1448329.34
04/07/2024,04/07/2024,NEFT DR-HDFC0659928-ARJUN MEHTA-851612958625-RENT,101220044430,18000.0,,1430329.34
04/07/2024,04/07/2024,BIL/INFT/452247308098/DMART/PAYMENT,452247308098,5200.0,,1425129.34
04/07/2024,04/07/2024,POS/2969/APOLLO PHARMACY/BANJARA HILLS,507832289625,120.0,,1425009.34
06/07/2024,06/07/2024,ATM WDL/7046/KORAMANGALA,361824316765,79.0,,1424930.34
07/07/2024,07/07/2024,UPI/045428257644/rajeshverm825@okhdfcbank/CNRB,045428257644,850.0,,1424080.34
10/07/2024,10/07/2024,BY TRANSFER/IMPS/468609448809/KAVITHA RAO/CNRB,468609448809,,850.0,1424930.34
11/07/2024,11/07/2024,POS/5161/DMART/HYDERABAD,801329488137,3499.0,,1421431.34
12/07/2024,12/07/2024,POS/1070/SWIGGY/BANJARA HILLS,985924353082,1250.0,,1420181.34
15/07/2024,15/07/2024,BIL/INFT/003211955054/IOCL/PAYMENT,003211955054,2380.0,,1417801.34
15/07/2024,15/07/2024,BY TRANSFER/IMPS/750191699640/LATHA DEVI/CNRB,750191699640,,11200.0,1429001.34
16/07/2024,16/07/2024,POS/1686/AMAZON/MARATHAHALLI,440828003401,699.0,,1428302.34
18/07/2024,18/07/2024,BY TRANSFER/IMPS/915822091008/RAMESH GOWDA/CNRB,915822091008,,4800.0,1433102.34
18/07/2024,18/07/2024,POS/3768/BESCOM/WHITEFIELD,761460494650,2380.0,,1430722.34
18/07/2024,18/07/2024,UPI/689294061065/farhankhan234@okaxis/CNRB,689294061065,1250.0,,1429472.34
19/07/2024,19/07/2024,POS/5072/RELIANCE FRESH/PUNE,027494793272,699.0,,1428773.34
20/07/2024,20/07/2024,BIL/INFT/010106046322/BPCL/PAYMENT,010106046322,850.0,,1427923.34
22/07/2024,22/07/2024,UPI/901192235543/reshmakhan430@paytm/CNRB,901192235543,310.0,,1427613.34
25/07/2024,25/07/2024,UPI/525643429175/lathadevi308@okaxis/CNRB,525643429175,699.0,,1426914.34
26/07/2024,26/07/2024,UPI/173970072828/vikramnair140@ybl/CNRB,173970072828,49.0,,1426865.34
26/07/2024,26/07/2024,POS/4059/SWIGGY/MANGALURU,150174414231,449.0,,1426416.34
29/07/2024,29/07/2024,UPI/561698474278/sunilshett313@oksbi/CNRB,561698474278,5200.0,,1421216.34
30/07/2024,30/07/2024,POS/3814/RELIANCE FRESH/MANGALURU,961815809342,49.0,,1421167.34
01/08/2024,01/08/2024,ATM WDL/2249/MARATHAHALLI,172918191972,79.0,,1421088.34
01/08/2024,01/08/2024,UPI/526376586208/santoshiye547@ybl/CNRB,526376586208,1250.0,,1419838.34
01/08/2024,01/08/2024,NEFT CR-HDFC0086445-TECHNOVA SOLUTIONS-766143175373-SALARY SURESH NAIR,271269772744,,77250.0,1497088.34
01/08/2024,01/08/2024,ATM WDL/0947/MANGALURU,539711140208,999.0,,1496089.34
01/08/2024,01/08/2024,UPI/005481322143/santoshiye521@ybl/CNRB,005481322143,79.0,,1496010.34
03/08/2024,03/08/2024,ATM WDL/3865/WHITEFIELD,924928156301,5200.0,,1490810.34
04/08/2024,04/08/2024,POS/1696/UBER/HSR LAYOUT,170618657512,249.0,,1490561.34
04/08/2024,04/08/2024,NEFT DR-HDFC0917045-RAHUL SINGH-931483189618-RENT,885675440383,22000.0,,1468561.34
04/08/2024,04/08/2024,POS/6028/UBER/SECUNDERABAD,360818323611,120.0,,1468441.34
05/08/2024,05/08/2024,BIL/INFT/272160712356/JIO/PAYMENT,272160712356,7800.0,,1460641.34
05/08/2024,05/08/2024,POS/1428/IOCL/WHITEFIELD,782609828418,2380.0,,1458261.34
06/08/2024,06/08/2024,ATM WDL/6855/INDIRANAGAR,188909335971,310.0,,1457951.34
07/08/2024,07/08/2024,ATM WDL/6789/KUKATPALLY,289124328960,249.0,,1457702.34
07/08/2024,07/08/2024,ATM WDL/7282/HYDERABAD,849510612062,850.0,,1456852.34
08/08/2024,08/08/2024,ATM WDL/5620/MYSURU,411243523197,699.0,,1456153.34
09/08/2024,09/08/2024,POS/5232/PVR CINEMAS/MANGALURU,726369955623,120.0,,1456033.34
09/08/2024,09/08/2024,POS/4039/PVR CINEMAS/MARATHAHALLI,543678125657,7800.0,,1448233.34
11/08/2024,11/08/2024,POS/1735/OLA/WHITEFIELD,771761949559,3499.0,,1444734.34
11/08/2024,11/08/2024,POS/2429/AIRTEL/KUKATPALLY,180861910566,120.0,,1444614.34
13/08/2024,13/08/2024,POS/1220/HPCL/WHITEFIELD,938684723505,2380.0,,1442234.34
14/08/2024,14/08/2024,BIL/INFT/537649518927/UBER/PAYMENT,537649518927,1250.0,,1440984.34
14/08/2024,14/08/2024,UPI/363599896220/priyanair296@okaxis/CNRB,363599896220,850.0,,1440134.34
14/08/2024,14/08/2024,POS/3185/BOOKMYSHOW/INDIRANAGAR,782983779586,120.0,,1440014.34
15/08/2024,15/08/2024,POS/2420/AIRTEL/MYSURU,847766502465,449.0,,1439565.34
16/08/2024,16/08/2024,ATM WDL/0108/MYSURU,500850721423,3499.0,,1436066.34
16/08/2024,16/08/2024,POS/0347/ZOMATO/MARATHAHALLI,852484325325,1250.0,,1434816.34
16/08/2024,16/08/2024,ATM WDL/3441/MANGALURU,070469156355,249.0,,1434567.34
19/08/2024,19/08/2024,BY TRANSFER/IMPS/631033385815/RAHUL SINGH/CNRB,631033385815,,24000.0,1458567.34
19/08/2024,19/08/2024,ATM WDL/4777/WHITEFIELD,650153700110,1680.0,,1456887.34
19/08/2024,19/08/2024,BY TRANSFER/IMPS/521994833995/ANJALI RAO/CNRB,521994833995,,4800.0,1461687.34
20/08/2024,20/08/2024,UPI/652188144712/divyamenon265@ybl/CNRB,652188144712,449.0,,1461238.34
20/08/2024,20/08/2024,UPI/544909017626/reshmakhan452@ybl/CNRB,544909017626,2380.0,,1458858.34
21/08/2024,21/08/2024,POS/8920/IOCL/MANGALURU,924637299262,5200.0,,1453658.34
21/08/2024,21/08/2024,UPI/589195262175/reshmakhan952@okhdfcbank/CNRB,589195262175,310.0,,1453348.34
21/08/2024,21/08/2024,UPI/164719902912/divyamenon238@ybl/CNRB,164719902912,249.0,,1453099.34
22/08/2024,22/08/2024,BY TRANSFER/IMPS/738228457511/CHANDAN SHARMA/CNRB,738228457511,,500.0,1453599.34
24/08/2024,24/08/2024,BY TRANSFER/IMPS/386282179366/BABU LAL/CNRB,386282179366,,11200.0,1464799.34
25/08/2024,25/08/2024,POS/0990/MEDPLUS/BTM LAYOUT,766569845917,7800.0,,1456999.34
25/08/2024,25/08/2024,BIL/INFT/435158658987/JIO/PAYMENT,435158658987,999.0,,1456000.34
27/08/2024,27/08/2024,POS/6832/BPCL/BTM LAYOUT,297261001100,310.0,,1455690.34
27/08/2024,27/08/2024,BY TRANSFER/IMPS/422260703973/FARHAN KHAN/CNRB,422260703973,,2500.0,1458190.34
28/08/2024,28/08/2024,BIL/INFT/651251345680/UBER/PAYMENT,651251345680,1250.0,,1456940.34
29/08/2024,29/08/2024,POS/8454/DMART/HYDERABAD,832806644771,49.0,,1456891.34
30/08/2024,30/08/2024,BY TRANSFER/IMPS/914034665187/CHANDAN SHARMA/CNRB,914034665187,,850.0,1457741.34
02/09/2024,02/09/2024,NEFT CR-HDFC0240898-TECHNOVA SOLUTIONS-506737106554-SALARY SURESH NAIR,738256932851,,77250.0,1534991.34
04/09/2024,04/09/2024,NEFT DR-HDFC0214475-KAVYA REDDY-948077815630-RENT,025895786132,18000.0,,1516991.34
04/09/2024,04/09/2024,UPI/883282807084/santoshiye961@paytm/CNRB,883282807084,1680.0,,1515311.34
05/09/2024,05/09/2024,POS/5068/PVR CINEMAS/MUMBAI,176492759998,850.0,,1514461.34
05/09/2024,05/09/2024,POS/9388/IRCTC/INDIRANAGAR,128159643035,2380.0,,1512081.34
05/09/2024,05/09/2024,ATM WDL/4656/MANGALURU,906910459674,1680.0,,1510401.34
07/09/2024,07/09/2024,BY TRANSFER/IMPS/016305516295/DEEPAK JOSHI/CNRB,016305516295,,18500.0,1528901.34
07/09/2024,07/09/2024,POS/2649/MEDPLUS/HSR LAYOUT,364507282700,1680.0,,1527221.34
09/09/2024,09/09/2024,ATM WDL/3356/PUNE,507399066806,310.0,,1526911.34
11/09/2024,11/09/2024,UPI/584029790560/tarageorge41@okhdfcbank/CNRB,584029790560,999.0,,1525912.34
12/09/2024,12/09/2024,BIL/INFT/324099263775/APOLLO PHARMACY/PAYMENT,324099263775,449.0,,1525463.34
14/09/2024,14/09/2024,POS/6698/BOOKMYSHOW/MYSURU,660457267821,1250.0,,1524213.34
17/09/2024,17/09/2024,ATM WDL/3719/INDIRANAGAR,933017236365,999.0,,1523214.34
19/09/2024,19/09/2024,ATM WDL/6194/HYDERABAD,017207936855,999.0,,1522215.34
20/09/2024,20/09/2024,UPI/894732465688/rahulsingh514@oksbi/CNRB,894732465688,449.0,,1521766.34
22/09/2024,22/09/2024,BY TRANSFER/IMPS/013320449827/MOHAN DAS/CNRB,013320449827,,2500.0,1524266.34
23/09/2024,23/09/2024,POS/7288/JIO/MARATHAHALLI,302221143633,2380.0,,1521886.34
25/09/2024,25/09/2024,CREDIT INTEREST CAPITALISED,526572083703,,161.15,1522047.49
25/09/2024,25/09/2024,GST ON BANK CHARGES,437834652901,17.7,,1522029.79
28/09/2024,28/09/2024,ATM WDL/0356/MANGALURU,350901076697,850.0,,1521179.79
02/10/2024,02/10/2024,BIL/INFT/788050252092/BPCL/PAYMENT,788050252092,2380.0,,1518799.79
03/10/2024,03/10/2024,NEFT CR-HDFC0445505-TECHNOVA SOLUTIONS-538416268077-SALARY SURESH NAIR,990220635225,,77250.0,1596049.79
03/10/2024,03/10/2024,BIL/INFT/633342022040/RELIANCE FRESH/PAYMENT,633342022040,449.0,,1595600.79
04/10/2024,04/10/2024,BIL/INFT/465776502408/MEDPLUS/PAYMENT,465776502408,1680.0,,1593920.79
06/10/2024,06/10/2024,BIL/INFT/357781987395/FLIPKART/PAYMENT,357781987395,449.0,,1593471.79
07/10/2024,07/10/2024,NEFT DR-HDFC0185971-POOJA SHARMA-887747293002-RENT,124938881501,26500.0,,1566971.79
08/10/2024,08/10/2024,BIL/INFT/979145317611/IOCL/PAYMENT,979145317611,3499.0,,1563472.79
10/10/2024,10/10/2024,POS/5161/MEDPLUS/MANGALURU,244990706270,120.0,,1563352.79
11/10/2024,11/10/2024,POS/1301/AIRTEL/SECUNDERABAD,340658819044,850.0,,1562502.79
12/10/2024,12/10/2024,ATM WDL/6469/SECUNDERABAD,096283389415,850.0,,1561652.79
14/10/2024,14/10/2024,BY TRANSFER/IMPS/410338212512/LATHA DEVI/CNRB,410338212512,,2500.0,1564152.79
15/10/2024,15/10/2024,BY TRANSFER/IMPS/970651451340/SNEHA PATIL/CNRB,970651451340,,850.0,1565002.79
15/10/2024,15/10/2024,BIL/INFT/947934125086/PVR CINEMAS/PAYMENT,947934125086,249.0,,1564753.79
17/10/2024,17/10/2024,BY TRANSFER/IMPS/662495822058/GEETA DEVI/CNRB,662495822058,,1200.0,1565953.79
20/10/2024,20/10/2024,POS/1813/DMART/KUKATPALLY,061488130602,1250.0,,1564703.79
23/10/2024,23/10/2024,POS/8030/UBER/WHITEFIELD,911945088333,5200.0,,1559503.79
23/10/2024,23/10/2024,ATM WDL/9292/HYDERABAD,168875002845,2380.0,,1557123.79
25/10/2024,25/10/2024,UPI/103245743161/vinaypatil248@oksbi/CNRB,103245743161,249.0,,1556874.79
25/10/2024,25/10/2024,POS/9994/IOCL/MUMBAI,684912897212,249.0,,1556625.79
26/10/2024,26/10/2024,UPI/798580778498/kavyareddy998@paytm/CNRB,798580778498,1250.0,,1555375.79
27/10/2024,27/10/2024,BY TRANSFER/IMPS/829770723950/SANTOSH KUMAR/CNRB,829770723950,,1200.0,1556575.79
30/10/2024,30/10/2024,ATM WDL/6801/INDIRANAGAR,388466389312,850.0,,1555725.79
31/10/2024,31/10/2024,BY TRANSFER/IMPS/195576230389/KIRAN REDDY/CNRB,195576230389,,1200.0,1556925.79
01/11/2024,01/11/2024,NEFT CR-HDFC0031251-TECHNOVA SOLUTIONS-823435287041-SALARY SURESH NAIR,444551148679,,77250.0,1634175.79
03/11/2024,03/11/2024,POS/2241/RELIANCE FRESH/KORAMANGALA,858856730518,120.0,,1634055.79
04/11/2024,04/11/2024,ATM WDL/4012/WHITEFIELD,656755021373,249.0,,1633806.79
04/11/2024,04/11/2024,BIL/INFT/935022536915/IRCTC/PAYMENT,935022536915,3499.0,,1630307.79
06/11/2024,06/11/2024,NEFT DR-HDFC0352858-HARISH MENON-779514342989-RENT,140547873207,18000.0,,1612307.79
07/11/2024,07/11/2024,ATM WDL/1869/KORAMANGALA,379967043329,3499.0,,1608808.79
08/11/2024,08/11/2024,BIL/INFT/942481356647/BOOKMYSHOW/PAYMENT,942481356647,850.0,,1607958.79
08/11/2024,08/11/2024,UPI/782210347314/gopalnaik842@ybl/CNRB,782210347314,1250.0,,1606708.79
12/11/2024,12/11/2024,UPI/570846270143/smitharao809@okhdfcbank/CNRB,570846270143,249.0,,1606459.79
15/11/2024,15/11/2024,UPI/835342313985/gopalnaik302@okaxis/CNRB,835342313985,249.0,,1606210.79
15/11/2024,15/11/2024,BIL/INFT/568433619453/AIRTEL/PAYMENT,568433619453,850.0,,1605360.79
16/11/2024,16/11/2024,BIL/INFT/772155753654/BOOKMYSHOW/PAYMENT,772155753654,850.0,,1604510.79
17/11/2024,17/11/2024,BIL/INFT/394773577977/MEDPLUS/PAYMENT,394773577977,999.0,,1603511.79
18/11/2024,18/11/2024,BIL/INFT/265903200731/HPCL/PAYMENT,265903200731,999.0,,1602512.79
19/11/2024,19/11/2024,UPI/926904380070/harishmeno285@paytm/CNRB,926904380070,49.0,,1602463.79
19/11/2024,19/11/2024,BY TRANSFER/IMPS/905621388195/KIRAN REDDY/CNRB,905621388195,,2500.0,1604963.79
20/11/2024,20/11/2024,ATM WDL/2506/PUNE,100454317786,5200.0,,1599763.79
22/11/2024,22/11/2024,POS/1822/UBER/SECUNDERABAD,941882102614,1250.0,,1598513.79
22/11/2024,22/11/2024,UPI/482787103759/vikramnair475@paytm/CNRB,482787103759,999.0,,1597514.79
22/11/2024,22/11/2024,UPI/581217750016/harishmeno62@paytm/CNRB,581217750016,449.0,,1597065.79
24/11/2024,24/11/2024,UPI/297195356110/kavyareddy859@paytm/CNRB,297195356110,249.0,,1596816.79
26/11/2024,26/11/2024,BY TRANSFER/IMPS/989307242179/SMITHA PILLAI/CNRB,989307242179,,500.0,1597316.79
27/11/2024,27/11/2024,BIL/INFT/364868031804/JIO/PAYMENT,364868031804,1680.0,,1595636.79
28/11/2024,28/11/2024,ATM WDL/6149/WHITEFIELD,982754175501,449.0,,1595187.79
