Date,Narration,Ref,Withdrawal,Deposit,Balance
17/07/2023,UPI/DR/0438803365/SUNIL YADAV/KKBK0283526/sunil388@paytm,TXN0274657,79.00,,3563466.50
17/07/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274658,,18500.00,3581966.50
17/07/2023,UPI/CR/475561869920/FATIMA SHEIKH/KKBK0283526/fatima560@okhdfc,TXN0274659,,18500.00,3600466.50
17/07/2023,NEFT/264068074766/FARHAN KHAN/KKBK0283526/56895322013608,TXN0274660,,2500.00,3602966.50
18/07/2023,CHQ NO 686258 CLEARING,TXN0274661,79.00,,3602887.50
18/07/2023,IMPS/P2P/91603338/GEETA DEVI/9023714970,TXN0274662,,32000.00,3634887.50
19/07/2023,UPI/CR/338745135385/RANJIT SINGH/KKBK0283526/ranjit446@oksbi,TXN0274663,,2500.00,3637387.50
19/07/2023,ATM/WDL/34550180/HDFC ATM KORAMANGALA,TXN0274664,850.00,,3636537.50
20/07/2023,NEFT/324811561804/NAVEEN KUMAR/KKBK0283526/58474066944466,TXN0274665,,18500.00,3655037.50
20/07/2023,NEFT/37611341/GANESH KUMAR/KKBK0283526/81672762376223,TXN0274666,,24000.00,3679037.50
20/07/2023,UPI/DR/130449966651/SANTOSH KUMAR/KKBK0283526/santosh612@okaxis,TXN0274667,2380.00,,3676657.50
20/07/2023,IMPS/P2P/662900697398/SUNITA DEVI/7946041327,TXN0274668,,500.00,3677157.50
21/07/2023,UPI/CR/823418223346/SMITHA PILLAI/KKBK0283526/smitha702@ybl,TXN0274669,,7600.00,3684757.50
21/07/2023,ATM/WDL/40734823/CANARA ATM MYSURU,TXN0274670,310.00,,3684447.50
21/07/2023,CHQ NO 645128 CLEARING,TXN0274671,2380.00,,3682067.50
22/07/2023,NEFT/12159845/FARHAN KHAN/KKBK0283526/00271114424100,TXN0274672,699.00,,3681368.50
22/07/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274673,,500.00,3681868.50
22/07/2023,UPI/DR/707399822003/RESHMA KHAN/KKBK0283526/reshma87@paytm,TXN0274674,850.00,,3681018.50
22/07/2023,UPI/DR/18459567/FARHAN KHAN/KKBK0283526/farhan726@ybl,TXN0274675,249.00,,3680769.50
23/07/2023,CHQ NO 335919 CLEARING,TXN0274676,7800.00,,3672969.50
23/07/2023,UPI/CR/13543786/MALLIKA DAS/KKBK0283526/mallika447@okhdfc,TXN0274677,,24000.00,3696969.50
24/07/2023,UPI/CR/7673434111/ARUN SHARMA/KKBK0283526/arun726@okaxis,TXN0274678,,24000.00,3720969.50
24/07/2023,IMPS/P2P/23869354/ROHIT SHARMA/8561977355,TXN0274679,,1200.00,3722169.50
24/07/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274680,,500.00,3722669.50
25/07/2023,UPI/CR/177714028833/REKHA PILLAI/KKBK0283526/rekha907@okaxis,TXN0274681,,18500.00,3741169.50
25/07/2023,CHQ NO 641923 CLEARING,TXN0274682,79.00,,3741090.50
25/07/2023,NEFT/780702999521/MOHAN DAS/KKBK0283526/99556434618328,TXN0274683,699.00,,3740391.50
25/07/2023,UPI/DR/72496656/AYESHA KHAN/KKBK0283526/ayesha804@okhdfc,TXN0274684,699.00,,3739692.50
26/07/2023,UPI/DR/50221481/AYESHA KHAN/KKBK0283526/ayesha902@paytm,TXN0274685,449.00,,3739243.50
27/07/2023,IMPS/P2P/4117938826/SUNIL YADAV/8144145106,TXN0274686,,24000.00,3763243.50
27/07/2023,UPI/CR/06427292/SUNIL YADAV/KKBK0283526/sunil822@okhdfc,TXN0274687,,24000.00,3787243.50
27/07/2023,CHQ NO 755597 CLEARING,TXN0274688,120.00,,3787123.50
27/07/2023,IMPS/P2P/27512483/RAHUL SINGH/8801348230,TXN0274689,,2500.00,3789623.50
28/07/2023,UPI/DR/56326612/ARCHANA PILLAI/KKBK0283526/archana608@ybl,TXN0274690,7800.00,,3781823.50
28/07/2023,NEFT/11149950/SANTOSH KUMAR/KKBK0283526/84039670098298,TXN0274691,7800.00,,3774023.50
28/07/2023,UPI/DR/59026544/ADITYA KUMAR/KKBK0283526/aditya671@oksbi,TXN0274692,79.00,,3773944.50
29/07/2023,UPI/DR/9333133531/RAHUL SINGH/KKBK0283526/rahul928@paytm,TXN0274693,249.00,,3773695.50
29/07/2023,UPI/DR/7150785687/RAJENDRA PRASAD/KKBK0283526/rajendra132@ybl,TXN0274694,49.00,,3773646.50
29/07/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274695,,18500.00,3792146.50
29/07/2023,ATM/WDL/56801659/HDFC ATM KORAMANGALA,TXN0274696,1680.00,,3790466.50
30/07/2023,UPI/DR/074764127445/SUNIL YADAV/KKBK0283526/sunil308@okaxis,TXN0274697,850.00,,3789616.50
30/07/2023,UPI/DR/98009493/ROHIT SHARMA/KKBK0283526/rohit575@okhdfc,TXN0274698,1680.00,,3787936.50
30/07/2023,NEFT/2312200972/GANESH KUMAR/KKBK0283526/35752729363485,TXN0274699,,4800.00,3792736.50
30/07/2023,ATM/WDL/512995749276/HDFC ATM KORAMANGALA,TXN0274700,310.00,,3792426.50
31/07/2023,UPI/CR/85609708/VIKRAM NAIR/KKBK0283526/vikram860@ybl,TXN0274701,,500.00,3792926.50
31/07/2023,UPI/DR/14498560/KARTHIK MENON/KKBK0283526/karthik668@paytm,TXN0274702,7800.00,,3785126.50
31/07/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274703,,18500.00,3803626.50
01/08/2023,UPI/DR/8528328228/AYESHA KHAN/KKBK0283526/ayesha564@okaxis,TXN0274704,449.00,,3803177.50
01/08/2023,UPI/DR/567176969695/SHAHID KHAN/KKBK0283526/shahid262@ybl,TXN0274705,79.00,,3803098.50
01/08/2023,NEFT/529865880255/ROHIT SHARMA/KKBK0283526/52240339905222,TXN0274706,,500.00,3803598.50
01/08/2023,UPI/DR/8164777685/VENKAT RAO/KKBK0283526/venkat352@okaxis,TXN0274707,7800.00,,3795798.50
01/08/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274708,,2500.00,3798298.50
01/08/2023,UPI/CR/55995295/GANESH KUMAR/KKBK0283526/ganesh302@paytm,TXN0274709,,18500.00,3816798.50
01/08/2023,UPI/DR/8344190100/ROHIT SHARMA/KKBK0283526/rohit668@oksbi,TXN0274710,7800.00,,3808998.50
02/08/2023,IMPS/P2P/445899313529/ANAND KUMAR/9360687315,TXN0274711,,850.00,3809848.50
02/08/2023,UPI/CR/752479696371/MOHAMMED IRFAN/KKBK0283526/mohammed568@ybl,TXN0274712,,500.00,3810348.50
02/08/2023,ATM/WDL/351819220782/HDFC ATM KORAMANGALA,TXN0274713,79.00,,3810269.50
02/08/2023,NEFT/43645514/NADIA HUSSAIN/KKBK0283526/83694164080374,TXN0274714,79.00,,3810190.50
02/08/2023,IMPS/P2P/41823734/MEERA PILLAI/8281423932,TXN0274715,,24000.00,3834190.50
02/08/2023,NEFT/29042220/ANAND KUMAR/KKBK0283526/96013426358397,TXN0274716,3499.00,,3830691.50
03/08/2023,UPI/CR/6783831159/MOHAN DAS/KKBK0283526/mohan543@oksbi,TXN0274717,,11200.00,3841891.50
03/08/2023,ATM/WDL/05305211/HDFC ATM KORAMANGALA,TXN0274718,1250.00,,3840641.50
04/08/2023,UPI/DR/0857832342/SAVITHA DEVI/KKBK0283526/savitha679@ybl,TXN0274719,999.00,,3839642.50
04/08/2023,UPI/DR/901952915863/SANJANA HEGDE/KKBK0283526/sanjana674@paytm,TXN0274720,2380.00,,3837262.50
04/08/2023,NEFT/57517453/CHANDAN SHARMA/KKBK0283526/67588680222650,TXN0274721,,1200.00,3838462.50
04/08/2023,UPI/CR/884021982716/ARJUN MEHTA/KKBK0283526/arjun732@paytm,TXN0274722,,24000.00,3862462.50
05/08/2023,UPI/DR/6250058408/USHA RANI/KKBK0283526/usha920@ybl,TXN0274723,310.00,,3862152.50
06/08/2023,NEFT/16526340/LAKSHMI VENKAT/KKBK0283526/49716622338303,TXN0274724,999.00,,3861153.50
06/08/2023,NEFT/568561958074/KIRAN REDDY/KKBK0283526/09017384334178,TXN0274725,,500.00,3861653.50
06/08/2023,UPI/DR/411593839493/RESHMA KHAN/KKBK0283526/reshma907@okaxis,TXN0274726,699.00,,3860954.50
06/08/2023,NEFT/7089959581/SURESH NAIR/KKBK0283526/85625750449845,TXN0274727,1250.00,,3859704.50
06/08/2023,IMPS/P2P/390595937097/NIKHIL GUPTA/9409237016,TXN0274728,,18500.00,3878204.50
06/08/2023,NEFT/75732594/RAJENDRA PRASAD/KKBK0283526/30615828917143,TXN0274729,310.00,,3877894.50
06/08/2023,UPI/DR/527989303976/KAVYA REDDY/KKBK0283526/kavya105@okaxis,TXN0274730,79.00,,3877815.50
07/08/2023,CHQ NO 440374 CLEARING,TXN0274731,249.00,,3877566.50
07/08/2023,UPI/CR/711025911756/ARUN SHARMA/KKBK0283526/arun369@okaxis,TXN0274732,,2500.00,3880066.50
08/08/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274733,,18500.00,3898566.50
08/08/2023,UPI/DR/201185885287/MALLIKA DAS/KKBK0283526/mallika977@paytm,TXN0274734,5200.00,,3893366.50
08/08/2023,ATM/WDL/677532703371/HDFC ATM KORAMANGALA,TXN0274735,999.00,,3892367.50
08/08/2023,UPI/CR/15934644/RAJENDRA PRASAD/KKBK0283526/rajendra460@paytm,TXN0274736,,24000.00,3916367.50
08/08/2023,IMPS/P2P/982154748209/NAVEEN KUMAR/7230794384,TXN0274737,,2500.00,3918867.50
08/08/2023,NEFT/770813000489/TANVI RAO/KKBK0283526/31884615246236,TXN0274738,,850.00,3919717.50
08/08/2023,NEFT/66887836/ADITYA KUMAR/KKBK0283526/51527348928037,TXN0274739,999.00,,3918718.50
09/08/2023,UPI/CR/88342423/DIVYA MENON/KKBK0283526/divya707@okaxis,TXN0274740,,850.00,3919568.50
09/08/2023,UPI/DR/2964921893/NILESH KULKARNI/KKBK0283526/nilesh741@okaxis,TXN0274741,850.00,,3918718.50
10/08/2023,ATM/WDL/4648892072/CANARA ATM MYSURU,TXN0274742,449.00,,3918269.50
10/08/2023,NEFT/352256801787/SHAHID KHAN/KKBK0283526/37004597813090,TXN0274743,,2500.00,3920769.50
11/08/2023,UPI/DR/2533260295/RAMESH PILLAI/KKBK0283526/ramesh526@oksbi,TXN0274744,3499.00,,3917270.50
11/08/2023,IMPS/P2P/8183709433/MEERA PILLAI/7546812621,TXN0274745,,500.00,3917770.50
12/08/2023,NEFT/51819942/RAVI KUMAR SHARMA/KKBK0283526/28481046198495,TXN0274746,850.00,,3916920.50
12/08/2023,NEFT/2857802906/SANTOSH KUMAR/KKBK0283526/89619618640528,TXN0274747,1680.00,,3915240.50
13/08/2023,UPI/CR/2799518656/SUSHMA RAO/KKBK0283526/sushma647@oksbi,TXN0274748,,18500.00,3933740.50
13/08/2023,IMPS/P2P/7418290854/NILESH KULKARNI/9522185744,TXN0274749,,4800.00,3938540.50
13/08/2023,IMPS/P2P/2652016191/BABU LAL/8015327698,TXN0274750,,11200.00,3949740.50
13/08/2023,UPI/DR/8207324589/ARJUN MEHTA/KKBK0283526/arjun883@paytm,TXN0274751,310.00,,3949430.50
13/08/2023,NEFT/095621574917/POOJA SHARMA/KKBK0283526/03217555929635,TXN0274752,,500.00,3949930.50
13/08/2023,NEFT/0508931119/HARISH MENON/KKBK0283526/64285705953798,TXN0274753,,1200.00,3951130.50
14/08/2023,UPI/DR/551989790863/LATHA MURTHY/KKBK0283526/latha622@okaxis,TXN0274754,249.00,,3950881.50
14/08/2023,CHQ NO 904184 CLEARING,TXN0274755,5200.00,,3945681.50
15/08/2023,CHQ NO 474563 CLEARING,TXN0274756,1250.00,,3944431.50
15/08/2023,IMPS/P2P/3145023237/PREETHI IYER/8222937703,TXN0274757,,1200.00,3945631.50
15/08/2023,ATM/WDL/24527677/SBI ATM JAYANAGAR BLR,TXN0274758,449.00,,3945182.50
15/08/2023,UPI/DR/310619823597/NAVEEN KUMAR/KKBK0283526/naveen289@oksbi,TXN0274759,1680.00,,3943502.50
15/08/2023,UPI/DR/182106233482/DEEPA NAIR/KKBK0283526/deepa856@okhdfc,TXN0274760,7800.00,,3935702.50
15/08/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274761,,32000.00,3967702.50
15/08/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274762,,18500.00,3986202.50
16/08/2023,CHQ NO 328633 CLEARING,TXN0274763,1250.00,,3984952.50
16/08/2023,UPI/DR/157598115603/RAVI KUMAR SHARMA/KKBK0283526/ravi82@ybl,TXN0274764,7800.00,,3977152.50
16/08/2023,UPI/DR/145848827429/SUSHMA RAO/KKBK0283526/sushma261@paytm,TXN0274765,7800.00,,3969352.50
16/08/2023,NEFT/96491214/MEERA PILLAI/KKBK0283526/13478911044084,TXN0274766,,850.00,3970202.50
17/08/2023,ATM/WDL/07990906/HDFC ATM KORAMANGALA,TXN0274767,3499.00,,3966703.50
18/08/2023,ATM/WDL/922325081978/CANARA ATM MYSURU,TXN0274768,850.00,,3965853.50
18/08/2023,NEFT/73976326/VIKRAM NAIR/KKBK0283526/46156518995302,TXN0274769,5200.00,,3960653.50
18/08/2023,UPI/DR/03272712/HARISH MENON/KKBK0283526/harish794@ybl,TXN0274770,7800.00,,3952853.50
18/08/2023,IMPS/P2P/722927248636/BABU LAL/7831661742,TXN0274771,,4800.00,3957653.50
19/08/2023,UPI/CR/203941853536/ARUN SHARMA/KKBK0283526/arun872@okaxis,TXN0274772,,24000.00,3981653.50
19/08/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274773,,7600.00,3989253.50
19/08/2023,UPI/DR/64577492/TANVI RAO/KKBK0283526/tanvi74@oksbi,TXN0274774,3499.00,,3985754.50
19/08/2023,IMPS/P2P/893384654107/SUNIL YADAV/7497436741,TXN0274775,,2500.00,3988254.50
21/08/2023,NEFT/575927533461/PRIYA NAIR,TXN0274776,18500.00,,3969754.50
22/08/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274777,,4800.00,3974554.50
23/08/2023,UPI/CR/147589554519/GOPAL VERMA/KKBK0283526/gopal737@okhdfc,TXN0274778,,500.00,3975054.50
23/08/2023,UPI/DR/40130661/BINDHU NAIR/KKBK0283526/bindhu976@okhdfc,TXN0274779,79.00,,3974975.50
23/08/2023,REVERSAL-NEFT/PENDING_REV_49221811,TXN0274780,,18500.00,3993475.50
23/08/2023,CHQ NO 251067 CLEARING,TXN0274781,49.00,,3993426.50
23/08/2023,ATM/WDL/764096552908/SBI ATM JAYANAGAR BLR,TXN0274782,120.00,,3993306.50
24/08/2023,NEFT/24461010/ARCHANA PILLAI/KKBK0283526/03963867332516,TXN0274783,449.00,,3992857.50
24/08/2023,NEFT/65761445/REKHA PILLAI/KKBK0283526/27105393022393,TXN0274784,,1200.00,3994057.50
24/08/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274785,,1200.00,3995257.50
24/08/2023,UPI/DR/02882012/SMITHA PILLAI/KKBK0283526/smitha755@okaxis,TXN0274786,79.00,,3995178.50
25/08/2023,UPI/CR/391107556935/ROHIT SHARMA/KKBK0283526/rohit107@okhdfc,TXN0274787,,850.00,3996028.50
25/08/2023,UPI/CR/18385833/MOHAMMED IRFAN/KKBK0283526/mohammed211@oksbi,TXN0274788,,32000.00,4028028.50
25/08/2023,IMPS/P2P/058534285509/MEERA PILLAI/9515648534,TXN0274789,,2500.00,4030528.50
26/08/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274790,,32000.00,4062528.50
26/08/2023,UPI/CR/7842305860/SHEELA DEVI/KKBK0283526/sheela714@okhdfc,TXN0274791,,850.00,4063378.50
27/08/2023,UPI/CR/3886066011/KARTHIK MENON/KKBK0283526/karthik133@okhdfc,TXN0274792,,1200.00,4064578.50
27/08/2023,NEFT/990976494066/KARTHIK MENON/KKBK0283526/30479385017857,TXN0274793,449.00,,4064129.50
27/08/2023,NEFT/075435752427/PADMA RAO/KKBK0283526/07927736277739,TXN0274794,,24000.00,4088129.50
28/08/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274795,,7600.00,4095729.50
28/08/2023,NEFT/42817843/ANITHA KRISHNAN/KKBK0283526/25640883046571,TXN0274796,79.00,,4095650.50
28/08/2023,UPI/DR/4182407826/MALLIKA DAS/KKBK0283526/mallika677@ybl,TXN0274797,7800.00,,4087850.50
29/08/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274798,,500.00,4088350.50
29/08/2023,NEFT/9035316659/IMRAN KHAN/KKBK0283526/66611638543368,TXN0274799,,500.00,4088850.50
29/08/2023,UPI/DR/235986654956/FARHAN KHAN/KKBK0283526/farhan754@paytm,TXN0274800,999.00,,4087851.50
29/08/2023,UPI/CR/50700409/KIRAN REDDY/KKBK0283526/kiran890@oksbi,TXN0274801,,32000.00,4119851.50
29/08/2023,NEFT/771953055445/ARUN SHARMA/KKBK0283526/52714219360150,TXN0274802,1250.00,,4118601.50
30/08/2023,UPI/CR/619798569791/TANVI RAO/KKBK0283526/tanvi698@paytm,TXN0274803,,32000.00,4150601.50
30/08/2023,UPI/DR/5073632158/LAKSHMI VENKAT/KKBK0283526/lakshmi224@ybl,TXN0274804,120.00,,4150481.50
31/08/2023,UPI/CR/581960640227/SAVITHA DEVI/KKBK0283526/savitha494@paytm,TXN0274805,,4800.00,4155281.50
31/08/2023,NEFT/1759460636/NADIA HUSSAIN/KKBK0283526/86638144200894,TXN0274806,120.00,,4155161.50
31/08/2023,CHQ NO 443771 CLEARING,TXN0274807,1250.00,,4153911.50
31/08/2023,UPI/CR/68343337/RAHUL SINGH/KKBK0283526/rahul795@ybl,TXN0274808,,18500.00,4172411.50
01/09/2023,NEFT/852141565214/ANITHA KRISHNAN/KKBK0283526/00135530082416,TXN0274809,120.00,,4172291.50
01/09/2023,UPI/DR/4570870314/RESHMA KHAN/KKBK0283526/reshma135@okhdfc,TXN0274810,699.00,,4171592.50
02/09/2023,IMPS/P2P/30322659/RAMESH PILLAI/9360649288,TXN0274811,,24000.00,4195592.50
03/09/2023,IMPS/P2P/50110491/SNEHA PATIL/8563965181,TXN0274812,,2500.00,4198092.50
03/09/2023,UPI/DR/3514823783/PADMA RAO/KKBK0283526/padma961@okaxis,TXN0274813,3499.00,,4194593.50
04/09/2023,UPI/DR/467202934470/LALITHA DEVI/KKBK0283526/lalitha160@okaxis,TXN0274814,2380.00,,4192213.50
04/09/2023,UPI/CR/754638737832/PREETHI IYER/KKBK0283526/preethi537@ybl,TXN0274815,,500.00,4192713.50
05/09/2023,UPI/DR/32070942/TARA SINGH/KKBK0283526/tara414@okhdfc,TXN0274816,5200.00,,4187513.50
05/09/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274817,,850.00,4188363.50
05/09/2023,UPI/DR/5384915388/VENKAT RAO/KKBK0283526/venkat926@ybl,TXN0274818,249.00,,4188114.50
06/09/2023,IMPS/P2P/46491699/ARJUN MEHTA/7721732715,TXN0274819,,1200.00,4189314.50
06/09/2023,UPI/CR/9743935447/KAVYA REDDY/KKBK0283526/kavya400@paytm,TXN0274820,,18500.00,4207814.50
06/09/2023,UPI/DR/6853913569/SUSHMA RAO/KKBK0283526/sushma868@ybl,TXN0274821,3499.00,,4204315.50
07/09/2023,UPI/DR/536486713214/GANESH KUMAR/KKBK0283526/ganesh318@okhdfc,TXN0274822,1250.00,,4203065.50
07/09/2023,UPI/DR/05439965/NIKHIL GUPTA/KKBK0283526/nikhil536@okhdfc,TXN0274823,49.00,,4203016.50
07/09/2023,ATM/WDL/6689472643/SBI ATM JAYANAGAR BLR,TXN0274824,449.00,,4202567.50
07/09/2023,UPI/DR/26028742/ARCHANA PILLAI/KKBK0283526/archana526@oksbi,TXN0274825,5200.00,,4197367.50
08/09/2023,UPI/DR/452974493029/SANTOSH KUMAR/KKBK0283526/santosh153@paytm,TXN0274826,249.00,,4197118.50
08/09/2023,CHQ NO 767818 CLEARING,TXN0274827,2380.00,,4194738.50
08/09/2023,UPI/DR/1717977115/SANTOSH KUMAR/KKBK0283526/santosh240@okhdfc,TXN0274828,79.00,,4194659.50
08/09/2023,NEFT/0011390559/REKHA PILLAI/KKBK0283526/66252961199996,TXN0274829,249.00,,4194410.50
09/09/2023,CHQ NO 380895 CLEARING,TXN0274830,699.00,,4193711.50
10/09/2023,UPI/DR/091509592419/PREETHI IYER/KKBK0283526/preethi242@okaxis,TXN0274831,49.00,,4193662.50
10/09/2023,UPI/DR/77892237/LALITHA DEVI/KKBK0283526/lalitha149@paytm,TXN0274832,49.00,,4193613.50
11/09/2023,NEFT/91014596/ROHIT SHARMA/KKBK0283526/85982442391090,TXN0274833,,32000.00,4225613.50
11/09/2023,UPI/DR/7423492471/SNEHA PATIL/KKBK0283526/sneha769@oksbi,TXN0274834,120.00,,4225493.50
11/09/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274835,,24000.00,4249493.50
12/09/2023,ATM/WDL/79032516/CANARA ATM MYSURU,TXN0274836,7800.00,,4241693.50
12/09/2023,IMPS/P2P/149835037499/RAJENDRA PRASAD/7402543943,TXN0274837,,850.00,4242543.50
12/09/2023,IMPS/P2P/135966771754/ADITYA KUMAR/8218589152,TXN0274838,,850.00,4243393.50
13/09/2023,CHQ NO 010355 CLEARING,TXN0274839,1680.00,,4241713.50
13/09/2023,CHQ NO 377502 CLEARING,TXN0274840,49.00,,4241664.50
14/09/2023,ATM/WDL/2491288227/SBI ATM JAYANAGAR BLR,TXN0274841,999.00,,4240665.50
14/09/2023,NEFT/96006312/KAVYA REDDY/KKBK0283526/28978573588114,TXN0274842,120.00,,4240545.50
14/09/2023,CHQ NO 542367 CLEARING,TXN0274843,999.00,,4239546.50
14/09/2023,NEFT/59696611/KIRAN REDDY/KKBK0283526/50373113195188,TXN0274844,,11200.00,4250746.50
15/09/2023,UPI/DR/52178733/PRIYA NAIR/KKBK0283526/priya864@okaxis,TXN0274845,120.00,,4250626.50
15/09/2023,CHQ NO 095647 CLEARING,TXN0274846,999.00,,4249627.50
16/09/2023,UPI/DR/5299048122/RAMESH PILLAI/KKBK0283526/ramesh770@oksbi,TXN0274847,120.00,,4249507.50
16/09/2023,NEFT/135298530740/DIVYA MENON/KKBK0283526/12593239190989,TXN0274848,,4800.00,4254307.50
16/09/2023,UPI/DR/990381179705/CHANDAN SHARMA/KKBK0283526/chandan544@ybl,TXN0274849,850.00,,4253457.50
16/09/2023,UPI/DR/78045836/FATIMA SHEIKH/KKBK0283526/fatima161@ybl,TXN0274850,1680.00,,4251777.50
16/09/2023,UPI/DR/0705384662/ANITHA KRISHNAN/KKBK0283526/anitha221@paytm,TXN0274851,49.00,,4251728.50
17/09/2023,NEFT/25698989/RAMESH PILLAI/KKBK0283526/60345190358961,TXN0274852,310.00,,4251418.50
18/09/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274853,,850.00,4252268.50
18/09/2023,IMPS/P2P/44718959/RANJIT SINGH/9716973817,TXN0274854,,4800.00,4257068.50
19/09/2023,UPI/DR/3385866945/POOJA SHARMA/KKBK0283526/pooja316@okhdfc,TXN0274855,5200.00,,4251868.50
19/09/2023,UPI/CR/01465716/FATIMA SHEIKH/KKBK0283526/fatima771@okaxis,TXN0274856,,850.00,4252718.50
20/09/2023,IMPS/P2P/6970056452/POOJA SHARMA/8853003095,TXN0274857,,1200.00,4253918.50
20/09/2023,UPI/DR/67345994/KARTHIK MENON/KKBK0283526/karthik936@oksbi,TXN0274858,1250.00,,4252668.50
20/09/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274859,,11200.00,4263868.50
20/09/2023,NEFT/452725630035/MEERA PILLAI/KKBK0283526/83797583545698,TXN0274860,,32000.00,4295868.50
20/09/2023,UPI/DR/886093904606/GEETA DEVI/KKBK0283526/geeta523@paytm,TXN0274861,3499.00,,4292369.50
20/09/2023,IMPS/P2P/26480316/VIKRAM NAIR/8756364138,TXN0274862,,11200.00,4303569.50
20/09/2023,NEFT/2950300756/KIRAN REDDY/KKBK0283526/83494992286405,TXN0274863,,32000.00,4335569.50
21/09/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274864,,32000.00,4367569.50
21/09/2023,ATM/WDL/60235178/SBI ATM JAYANAGAR BLR,TXN0274865,2380.00,,4365189.50
21/09/2023,CHQ NO 088698 CLEARING,TXN0274866,79.00,,4365110.50
21/09/2023,NEFT/64655457/IMRAN KHAN/KKBK0283526/00230466706137,TXN0274867,,7600.00,4372710.50
22/09/2023,UPI/CR/6648166172/BINDHU NAIR/KKBK0283526/bindhu639@oksbi,TXN0274868,,24000.00,4396710.50
22/09/2023,IMPS/P2P/3012612334/PREETHI IYER/8189477230,TXN0274869,,7600.00,4404310.50
22/09/2023,UPI/CR/71200156/FARHAN KHAN/KKBK0283526/farhan364@okhdfc,TXN0274870,,1200.00,4405510.50
23/09/2023,UPI/DR/2130654253/NILESH KULKARNI/KKBK0283526/nilesh821@okaxis,TXN0274871,999.00,,4404511.50
23/09/2023,UPI/DR/099726769101/SUNITA DEVI/KKBK0283526/sunita252@okaxis,TXN0274872,449.00,,4404062.50
23/09/2023,NEFT/4440415027/SHAHID KHAN/KKBK0283526/10667782343933,TXN0274873,7800.00,,4396262.50
23/09/2023,UPI/DR/527434561270/GANESH KUMAR/KKBK0283526/ganesh975@okaxis,TXN0274874,999.00,,4395263.50
23/09/2023,UPI/DR/755548171361/NIKHIL GUPTA/KKBK0283526/nikhil820@ybl,TXN0274875,3499.00,,4391764.50
23/09/2023,IMPS/P2P/355237233130/NADIA HUSSAIN/7669890088,TXN0274876,,4800.00,4396564.50
25/09/2023,UPI/DR/4471158705/FATIMA SHEIKH/KKBK0283526/fatima816@okaxis,TXN0274877,850.00,,4395714.50
25/09/2023,IMPS/P2P/45820092/RESHMA KHAN/7333700013,TXN0274878,,4800.00,4400514.50
25/09/2023,UPI/DR/023323821555/REKHA PILLAI/KKBK0283526/rekha619@paytm,TXN0274879,120.00,,4400394.50
25/09/2023,NEFT/836413056549/TARA SINGH/KKBK0283526/37819275485040,TXN0274880,1250.00,,4399144.50
25/09/2023,CHQ NO 851012 CLEARING,TXN0274881,310.00,,4398834.50
25/09/2023,UPI/DR/554521977457/SMITHA PILLAI/KKBK0283526/smitha517@ybl,TXN0274882,49.00,,4398785.50
26/09/2023,UPI/CR/2203609004/SAVITHA DEVI/KKBK0283526/savitha368@okhdfc,TXN0274883,,1200.00,4399985.50
26/09/2023,ATM/WDL/3711214234/SBI ATM JAYANAGAR BLR,TXN0274884,1250.00,,4398735.50
27/09/2023,IMPS/P2P/4590125701/GEETA DEVI/7119474372,TXN0274885,,18500.00,4417235.50
28/09/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274886,,24000.00,4441235.50
29/09/2023,UPI/DR/105267883038/REKHA PILLAI/KKBK0283526/rekha281@paytm,TXN0274887,79.00,,4441156.50
29/09/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274888,,24000.00,4465156.50
29/09/2023,UPI/DR/7125053688/MEERA PILLAI/KKBK0283526/meera163@oksbi,TXN0274889,449.00,,4464707.50
29/09/2023,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,TXN0274890,,7600.00,4472307.50
29/09/2023,CHQ NO 795053 CLEARING,TXN0274891,79.00,,4472228.50
