Txn Date,Value Date,Description,Ref No./Cheque No.,Debit,Credit,Balance
6 May 2024,6 May 2024,TO TRANSFER-UPI/943973534201/sunilshett794@oksbi,943973534201,999.0,,503632.44
6 May 2024,6 May 2024,NEFT DR-HDFC0509155-DIVYA MENON-184665074494-RENT,966768324932,18000.0,,485632.44
7 May 2024,7 May 2024,BY TRANSFER-INB IMPS461597189924/9548105495/XX7125/Remitly Tr-,MAC6299551726,,18500.0,504132.44
7 May 2024,7 May 2024,NEFT-039975699357-NEXA INFOTECH-REIMB-284450-HDFC0417767,414935798893,,24000.0,528132.44
8 May 2024,8 May 2024,TO CLEARING-CIT DMART 080635,759671885199,2380.0,,525752.44
12 May 2024,12 May 2024,TO CLEARING-CIT IRCTC 422949,661668754854,999.0,,524753.44
14 May 2024,14 May 2024,TO CLEARING-CIT IOCL 599743,762227435184,1680.0,,523073.44
15 May 2024,15 May 2024,POS/6262/IOCL/HSR LAYOUT,356019796989,449.0,,522624.44
15 May 2024,15 May 2024,TO TRANSFER-UPI/631695039696/smitharao909@okaxis,631695039696,2380.0,,520244.44
16 May 2024,16 May 2024,BY TRANSFER-INB IMPS408736014126/3074051813/XX3718/Remitly Tr-,MAC4008364933,,7500.0,527744.44
17 May 2024,17 May 2024,TO TRANSFER-UPI/321200537001/smitharao204@okaxis,321200537001,1680.0,,526064.44
18 May 2024,18 May 2024,TO TRANSFER-UPI/948205081834/harishmeno597@oksbi,948205081834,5200.0,,520864.44
18 May 2024,18 May 2024,POS/9861/UBER/INDIRANAGAR,023144984085,449.0,,520415.44
23 May 2024,23 May 2024,POS/4224/ZOMATO/SECUNDERABAD,454100046866,79.0,,520336.44
24 May 2024,24 May 2024,POS/2644/ZOMATO/MUMBAI,523003067445,120.0,,520216.44
25 May 2024,25 May 2024,TO CLEARING-CIT JIO 454606,928098276677,5200.0,,515016.44
27 May 2024,27 May 2024,ATM WDL/2631/MYSURU,980317692501,999.0,,514017.44
28 May 2024,28 May 2024,TO TRANSFER-UPI/769870198788/naveenkuma752@okaxis,769870198788,699.0,,513318.44
28 May 2024,28 May 2024,POS/3510/IRCTC/KUKATPALLY,774850503522,3499.0,,509819.44
2 Jun 2024,2 Jun 2024,BY TRANSFER-3959769082577 SALARY VINAY PATIL,303332393953,,32000.0,541819.44
2 Jun 2024,2 Jun 2024,TO TRANSFER-UPI/183981813911/mohandas721@ybl,183981813911,3499.0,,538320.44
4 Jun 2024,4 Jun 2024,ATM WDL/5377/SECUNDERABAD,407555525588,1680.0,,536640.44
4 Jun 2024,4 Jun 2024,TO TRANSFER-UPI/513329968414/reshmakhan987@oksbi,513329968414,1680.0,,534960.44
5 Jun 2024,5 Jun 2024,NEFT DR-HDFC0771209-NAVEEN KUMAR-654804066648-RENT,000075168233,26500.0,,508460.44
6 Jun 2024,6 Jun 2024,POS/5841/BPCL/BANJARA HILLS,071688821909,850.0,,507610.44
7 Jun 2024,7 Jun 2024,ATM WDL/2023/JAYANAGAR,421648926987,249.0,,507361.44
9 Jun 2024,9 Jun 2024,ATM WDL/6567/KORAMANGALA,297230790512,310.0,,507051.44
10 Jun 2024,10 Jun 2024,TO CLEARING-CIT SWIGGY 021530,768470293055,850.0,,506201.44
12 Jun 2024,12 Jun 2024,BY TRANSFER-INB IMPS175763929023/1405089840/XX0449/Remitly Tr-,MAC1963297288,,500.0,506701.44
14 Jun 2024,14 Jun 2024,TO CLEARING-CIT OLA 573310,029934244571,1680.0,,505021.44
16 Jun 2024,16 Jun 2024,BY TRANSFER-INB IMPS687197557901/1106124287/XX0929/Remitly Tr-,MAC4426683818,,2500.0,507521.44
16 Jun 2024,16 Jun 2024,ATM WDL/7991/SECUNDERABAD,513202286937,310.0,,507211.44
17 Jun 2024,17 Jun 2024,TO TRANSFER-UPI/066225631795/vikramnair886@oksbi,066225631795,699.0,,506512.44
17 Jun 2024,17 Jun 2024,POS/4220/ZOMATO/JAYANAGAR,415988302580,850.0,,505662.44
19 Jun 2024,19 Jun 2024,TO TRANSFER-UPI/447039431662/kiranreddy444@paytm,447039431662,2380.0,,503282.44
20 Jun 2024,20 Jun 2024,POS/2852/IOCL/KORAMANGALA,675545362039,3499.0,,499783.44
22 Jun 2024,22 Jun 2024,BY TRANSFER-INB IMPS012751184524/4342040631/XX1717/Remitly Tr-,MAC4186428784,,850.0,500633.44
22 Jun 2024,22 Jun 2024,ATM WDL/9001/HSR LAYOUT,043513266154,5200.0,,495433.44
25 Jun 2024,25 Jun 2024,CREDIT INTEREST CAPITALISED,105260569572,,47.2,495480.64
25 Jun 2024,25 Jun 2024,GST ON BANK CHARGES,122751687622,17.7,,495462.94
26 Jun 2024,26 Jun 2024,TO CLEARING-CIT ZOMATO 504101,091818585155,1680.0,,493782.94
27 Jun 2024,27 Jun 2024,TO TRANSFER-UPI/708041674940/mohandas518@ybl,708041674940,310.0,,493472.94
1 Jul 2024,1 Jul 2024,BY TRANSFER-0074166328000 SALARY VINAY PATIL,198079733204,,32000.0,525472.94
1 Jul 2024,1 Jul 2024,TO TRANSFER-UPI/875834893639/gopalnaik124@oksbi,875834893639,310.0,,525162.94
2 Jul 2024,2 Jul 2024,TO TRANSFER-UPI/240500574631/kiranreddy693@paytm,240500574631,5200.0,,519962.94
3 Jul 2024,3 Jul 2024,POS/2670/BESCOM/INDIRANAGAR,045004513784,699.0,,519263.94
5 Jul 2024,5 Jul 2024,TO CLEARING-CIT PVR CINEMAS 813658,094235768216,1680.0,,517583.94
6 Jul 2024,6 Jul 2024,NEFT DR-HDFC0528707-GOPAL NAIK-811904629425-RENT,820974777490,31000.0,,486583.94
6 Jul 2024,6 Jul 2024,ATM WDL/8150/PUNE,487636784002,850.0,,485733.94
6 Jul 2024,6 Jul 2024,BY TRANSFER-INB IMPS753392764227/2753881643/XX7220/Remitly Tr-,MAC6351395023,,1200.0,486933.94
7 Jul 2024,7 Jul 2024,TO TRANSFER-UPI/377357516201/vikramnair233@ybl,377357516201,1680.0,,485253.94
8 Jul 2024,8 Jul 2024,TO TRANSFER-UPI/254785042195/lathadevi593@ybl,254785042195,999.0,,484254.94
8 Jul 2024,8 Jul 2024,POS/5936/AIRTEL/PUNE,365441189599,2380.0,,481874.94
11 Jul 2024,11 Jul 2024,POS/5078/RELIANCE FRESH/WHITEFIELD,870917624311,1250.0,,480624.94
11 Jul 2024,11 Jul 2024,ATM WDL/1172/JAYANAGAR,983677449752,2380.0,,478244.94
11 Jul 2024,11 Jul 2024,TO CLEARING-CIT RELIANCE FRESH 514272,435833922254,5200.0,,473044.94
15 Jul 2024,15 Jul 2024,BY TRANSFER-INB IMPS336338750273/6961587439/XX2984/Remitly Tr-,MAC7352686012,,24000.0,497044.94
16 Jul 2024,16 Jul 2024,TO CLEARING-CIT BOOKMYSHOW 459044,733764280210,1250.0,,495794.94
17 Jul 2024,17 Jul 2024,POS/8470/SWIGGY/KORAMANGALA,558574764498,850.0,,494944.94
17 Jul 2024,17 Jul 2024,POS/5530/RELIANCE FRESH/BTM LAYOUT,677233666066,850.0,,494094.94
21 Jul 2024,21 Jul 2024,BY TRANSFER-INB IMPS173844603080/7614382128/XX6423/Remitly Tr-,MAC0683033873,,500.0,494594.94
21 Jul 2024,21 Jul 2024,ATM WDL/3498/HSR LAYOUT,189053279568,49.0,,494545.94
23 Jul 2024,23 Jul 2024,TO CLEARING-CIT APOLLO PHARMACY 461059,957005927695,249.0,,494296.94
23 Jul 2024,23 Jul 2024,TO TRANSFER-UPI/201631906978/tarageorge207@okaxis,201631906978,120.0,,494176.94
24 Jul 2024,24 Jul 2024,ATM WDL/1743/JAYANAGAR,743725010531,120.0,,494056.94
24 Jul 2024,24 Jul 2024,NEFT-534351810583-NEXA INFOTECH-REIMB-284450-HDFC0283845,684925721964,,12000.0,506056.94
27 Jul 2024,27 Jul 2024,ATM WDL/2848/BANJARA HILLS,774105669447,1250.0,,504806.94
28 Jul 2024,28 Jul 2024,TO TRANSFER-UPI/129044762374/kavyareddy948@paytm,129044762374,850.0,,503956.94
31 Jul 2024,31 Jul 2024,ATM WDL/9038/MUMBAI,553995499938,79.0,,503877.94
1 Aug 2024,1 Aug 2024,TO CLEARING-CIT BESCOM 539313,538908179992,2380.0,,501497.94
2 Aug 2024,2 Aug 2024,TO CLEARING-CIT SWIGGY 089578,159217424185,699.0,,500798.94
3 Aug 2024,3 Aug 2024,BY TRANSFER-5783475046905 SALARY VINAY PATIL,394952230269,,32500.0,533298.94
3 Aug 2024,3 Aug 2024,ATM WDL/7337/WHITEFIELD,966605840638,999.0,,532299.94
4 Aug 2024,4 Aug 2024,POS/0158/APOLLO PHARMACY/HSR LAYOUT,152847404972,999.0,,531300.94
6 Aug 2024,6 Aug 2024,NEFT DR-HDFC0759116-AYESHA KHAN-440159093958-RENT,036896579201,22000.0,,509300.94
7 Aug 2024,7 Aug 2024,ATM WDL/9172/BTM LAYOUT,451507702055,249.0,,509051.94
8 Aug 2024,8 Aug 2024,POS/9552/SWIGGY/BANJARA HILLS,448486709939,850.0,,508201.94
9 Aug 2024,9 Aug 2024,TO CLEARING-CIT JIO 348563,769331325935,310.0,,507891.94
13 Aug 2024,13 Aug 2024,TO TRANSFER-UPI/195357575886/vikramnair448@ybl,195357575886,79.0,,507812.94
15 Aug 2024,15 Aug 2024,BY TRANSFER-INB IMPS500444168507/2902631561/XX5859/Remitly Tr-,MAC9708412235,,1200.0,509012.94
15 Aug 2024,15 Aug 2024,ATM WDL/9367/BTM LAYOUT,096634520148,449.0,,508563.94
16 Aug 2024,16 Aug 2024,TO TRANSFER-UPI/651693088818/meerapilla102@ybl,651693088818,999.0,,507564.94
16 Aug 2024,16 Aug 2024,POS/1722/PVR CINEMAS/BTM LAYOUT,221236564532,850.0,,506714.94
17 Aug 2024,17 Aug 2024,BY TRANSFER-INB IMPS917240893233/1959840098/XX6591/Remitly Tr-,MAC6046459068,,850.0,507564.94
17 Aug 2024,17 Aug 2024,TO CLEARING-CIT BOOKMYSHOW 856852,758174104276,999.0,,506565.94
19 Aug 2024,19 Aug 2024,BY TRANSFER-INB IMPS778024074700/0037571581/XX1414/Remitly Tr-,MAC4145146536,,500.0,507065.94
19 Aug 2024,19 Aug 2024,POS/2295/IRCTC/JAYANAGAR,019310336729,249.0,,506816.94
21 Aug 2024,21 Aug 2024,POS/9086/AMAZON/MUMBAI,533360879693,79.0,,506737.94
21 Aug 2024,21 Aug 2024,POS/4747/RELIANCE FRESH/SECUNDERABAD,828008549005,120.0,,506617.94
23 Aug 2024,23 Aug 2024,POS/1621/AIRTEL/KUKATPALLY,960908078731,449.0,,506168.94
24 Aug 2024,24 Aug 2024,POS/2455/APOLLO PHARMACY/INDIRANAGAR,778540547546,120.0,,506048.94
24 Aug 2024,24 Aug 2024,POS/2084/IRCTC/HYDERABAD,178611835689,699.0,,505349.94
27 Aug 2024,27 Aug 2024,TO CLEARING-CIT BESCOM 248940,438678298103,3499.0,,501850.94
27 Aug 2024,27 Aug 2024,POS/6146/HPCL/INDIRANAGAR,297837794424,699.0,,501151.94
3 Sep 2024,3 Sep 2024,BY TRANSFER-6843811847449 SALARY VINAY PATIL,954832563997,,32000.0,533151.94
3 Sep 2024,3 Sep 2024,NEFT DR-HDFC0801645-GOPAL NAIK-474604763774-RENT,493773885581,18000.0,,515151.94
3 Sep 2024,3 Sep 2024,POS/9116/DMART/KUKATPALLY,808278452761,79.0,,515072.94
4 Sep 2024,4 Sep 2024,TO CLEARING-CIT MEDPLUS 354389,320643973460,310.0,,514762.94
5 Sep 2024,5 Sep 2024,BY TRANSFER-INB IMPS887308985361/1609566081/XX6062/Remitly Tr-,MAC9421913846,,500.0,515262.94
7 Sep 2024,7 Sep 2024,POS/5932/FLIPKART/HSR LAYOUT,486852359271,850.0,,514412.94
8 Sep 2024,8 Sep 2024,TO TRANSFER-UPI/588446635570/kavyareddy383@oksbi,588446635570,999.0,,513413.94
8 Sep 2024,8 Sep 2024,TO CLEARING-CIT MEDPLUS 893749,648590824565,310.0,,513103.94
9 Sep 2024,9 Sep 2024,TO TRANSFER-UPI/635324737895/santoshiye644@okaxis,635324737895,449.0,,512654.94
9 Sep 2024,9 Sep 2024,ATM WDL/2439/KUKATPALLY,630814932962,2380.0,,510274.94
11 Sep 2024,11 Sep 2024,ATM WDL/2848/WHITEFIELD,264433630833,79.0,,510195.94
11 Sep 2024,11 Sep 2024,TO CLEARING-CIT PVR CINEMAS 903793,359731610833,310.0,,509885.94
12 Sep 2024,12 Sep 2024,TO TRANSFER-UPI/355141215534/vinaypatil315@ybl,355141215534,1250.0,,508635.94
14 Sep 2024,14 Sep 2024,TO CLEARING-CIT SWIGGY 066236,378402154440,5200.0,,503435.94
16 Sep 2024,16 Sep 2024,TO TRANSFER-UPI/650874599513/divyamenon780@paytm,650874599513,850.0,,502585.94
16 Sep 2024,16 Sep 2024,ATM WDL/0529/PUNE,204443189586,850.0,,501735.94
16 Sep 2024,16 Sep 2024,NEFT-448924347456-NEXA INFOTECH-REIMB-284450-HDFC0668618,003283333184,,12000.0,513735.94
17 Sep 2024,17 Sep 2024,TO CLEARING-CIT AIRTEL 665288,711024139484,850.0,,512885.94
17 Sep 2024,17 Sep 2024,TO CLEARING-CIT SWIGGY 871656,791488060983,79.0,,512806.94
19 Sep 2024,19 Sep 2024,ATM WDL/6638/BANJARA HILLS,585753540867,310.0,,512496.94
21 Sep 2024,21 Sep 2024,POS/3288/APOLLO PHARMACY/SECUNDERABAD,576420553062,120.0,,512376.94
25 Sep 2024,25 Sep 2024,CREDIT INTEREST CAPITALISED,045779159462,,147.5,512524.44
25 Sep 2024,25 Sep 2024,GST ON BANK CHARGES,593219793613,17.7,,512506.74
25 Sep 2024,25 Sep 2024,TO CLEARING-CIT IOCL 448264,525805836343,850.0,,511656.74
28 Sep 2024,28 Sep 2024,TO CLEARING-CIT UBER 959580,045150789755,310.0,,511346.74
1 Oct 2024,1 Oct 2024,TO TRANSFER-UPI/812451167947/ayeshakhan525@okaxis,812451167947,2380.0,,508966.74
2 Oct 2024,2 Oct 2024,TO TRANSFER-UPI/852800409780/divyamenon389@okhdfcbank,852800409780,1250.0,,507716.74
3 Oct 2024,3 Oct 2024,BY TRANSFER-3231534434874 SALARY VINAY PATIL,083722350509,,32500.0,540216.74
4 Oct 2024,4 Oct 2024,NEFT DR-HDFC0978943-SUNIL SHETTY-598354715282-RENT,600365671498,18000.0,,522216.74
6 Oct 2024,6 Oct 2024,ATM WDL/2797/MUMBAI,710093486477,120.0,,522096.74
7 Oct 2024,7 Oct 2024,POS/4962/IRCTC/HSR LAYOUT,633010519846,5200.0,,516896.74
7 Oct 2024,7 Oct 2024,TO TRANSFER-UPI/547383027336/priyanair707@okhdfcbank,547383027336,79.0,,516817.74
7 Oct 2024,7 Oct 2024,TO CLEARING-CIT MEDPLUS 371162,651661126315,310.0,,516507.74
8 Oct 2024,8 Oct 2024,TO CLEARING-CIT BPCL 867839,204918656396,2380.0,,514127.74
8 Oct 2024,8 Oct 2024,TO TRANSFER-UPI/902509971617/poojasharm118@okaxis,902509971617,999.0,,513128.74
8 Oct 2024,8 Oct 2024,TO TRANSFER-UPI/022315259730/santoshiye749@ybl,022315259730,850.0,,512278.74
10 Oct 2024,10 Oct 2024,BY TRANSFER-INB IMPS252772055870/3694448526/XX4475/Remitly Tr-,MAC7110184846,,24000.0,536278.74
13 Oct 2024,13 Oct 2024,BY TRANSFER-INB IMPS799300805203/3356492392/XX5201/Remitly Tr-,MAC4293246430,,4800.0,541078.74
14 Oct 2024,14 Oct 2024,ATM WDL/6567/MANGALURU,200645655779,1250.0,,539828.74
15 Oct 2024,15 Oct 2024,TO CLEARING-CIT UBER 308450,359078021492,120.0,,539708.74
15 Oct 2024,15 Oct 2024,TO TRANSFER-UPI/001969694859/mohandas174@okaxis,001969694859,449.0,,539259.74
18 Oct 2024,18 Oct 2024,TO TRANSFER-UPI/698226590629/sunilshett108@ybl,698226590629,449.0,,538810.74
19 Oct 2024,19 Oct 2024,ATM WDL/9120/HSR LAYOUT,436214666960,699.0,,538111.74
19 Oct 2024,19 Oct 2024,POS/5313/AMAZON/HYDERABAD,062291049891,449.0,,537662.74
20 Oct 2024,20 Oct 2024,TO TRANSFER-UPI/353102978062/reshmakhan137@okaxis,353102978062,449.0,,537213.74
21 Oct 2024,21 Oct 2024,ATM WDL/1484/MARATHAHALLI,254068887493,1250.0,,535963.74
23 Oct 2024,23 Oct 2024,ATM WDL/2025/JAYANAGAR,835310838804,699.0,,535264.74
25 Oct 2024,25 Oct 2024,BY TRANSFER-INB IMPS268685501102/1494907051/XX2365/Remitly Tr-,MAC9902477470,,2500.0,537764.74
25 Oct 2024,25 Oct 2024,ATM WDL/9183/MYSURU,558108358164,449.0,,537315.74
25 Oct 2024,25 Oct 2024,POS/1177/IOCL/SECUNDERABAD,569231573630,449.0,,536866.74
26 Oct 2024,26 Oct 2024,BY TRANSFER-INB IMPS792813895634/4875346961/XX8802/Remitly Tr-,MAC0892383282,,500.0,537366.74
27 Oct 2024,27 Oct 2024,TO TRANSFER-UPI/210846902897/mohandas268@ybl,210846902897,120.0,,537246.74
29 Oct 2024,29 Oct 2024,TO CLEARING-CIT JIO 007208,290263498938,120.0,,537126.74
2 Nov 2024,2 Nov 2024,POS/7496/UBER/MANGALURU,980161914291,1680.0,,535446.74
2 Nov 2024,2 Nov 2024,ATM WDL/0603/KORAMANGALA,074297641303,999.0,,534447.74
3 Nov 2024,3 Nov 2024,BY TRANSFER-9238457051199 SALARY VINAY PATIL,989588602259,,31250.0,565697.74
3 Nov 2024,3 Nov 2024,NEFT DR-HDFC0032444-LATHA DEVI-105259930509-RENT,277558037767,18000.0,,547697.74
3 Nov 2024,3 Nov 2024,POS/2520/BPCL/PUNE,699125673673,850.0,,546847.74
3 Nov 2024,3 Nov 2024,TO CLEARING-CIT DMART 800730,036372163085,850.0,,545997.74
3 Nov 2024,3 Nov 2024,TO CLEARING-CIT OLA 500967,872740337155,79.0,,545918.74
6 Nov 2024,6 Nov 2024,ATM WDL/5831/INDIRANAGAR,309143961118,999.0,,544919.74
8 Nov 2024,8 Nov 2024,TO TRANSFER-UPI/885662610349/harishmeno371@paytm,885662610349,5200.0,,539719.74
9 Nov 2024,9 Nov 2024,BY TRANSFER-INB IMPS202270923882/4479670698/XX6630/Remitly Tr-,MAC9481948033,,500.0,540219.74
9 Nov 2024,9 Nov 2024,TO CLEARING-CIT MEDPLUS 963440,580391989649,120.0,,540099.74
9 Nov 2024,9 Nov 2024,TO CLEARING-CIT SWIGGY 116834,803161159278,699.0,,539400.74
11 Nov 2024,11 Nov 2024,BY TRANSFER-INB IMPS647273144615/2179675318/XX5350/Remitly Tr-,MAC2560555098,,24000.0,563400.74
12 Nov 2024,12 Nov 2024,BY TRANSFER-INB IMPS009928399559/2390138269/XX3430/Remitly Tr-,MAC9292516909,,18500.0,581900.74
17 Nov 2024,17 Nov 2024,POS/3708/IRCTC/PUNE,488134639111,3499.0,,578401.74
18 Nov 2024,18 Nov 2024,POS/4987/PVR CINEMAS/MARATHAHALLI,169301402075,2380.0,,576021.74
18 Nov 2024,18 Nov 2024,TO CLEARING-CIT IRCTC 241850,672049664581,2380.0,,573641.74
19 Nov 2024,19 Nov 2024,POS/8670/HPCL/MANGALURU,397372922802,1250.0,,572391.74
20 Nov 2024,20 Nov 2024,ATM WDL/6595/MYSURU,473666324953,120.0,,572271.74
22 Nov 2024,22 Nov 2024,TO CLEARING-CIT BESCOM 979899,982753848630,3499.0,,568772.74
24 Nov 2024,24 Nov 2024,ATM WDL/7091/SECUNDERABAD,260777151308,120.0,,568652.74
24 Nov 2024,24 Nov 2024,POS/9417/UBER/MARATHAHALLI,984404535188,449.0,,568203.74
25 Nov 2024,25 Nov 2024,TO CLEARING-CIT APOLLO PHARMACY 800172,081613098174,699.0,,567504.74
25 Nov 2024,25 Nov 2024,BY TRANSFER-INB IMPS765002005866/5492907878/XX0389/Remitly Tr-,MAC3362531216,,7500.0,575004.74
27 Nov 2024,27 Nov 2024,TO CLEARING-CIT MEDPLUS 681757,906476718960,1250.0,,573754.74
30 Nov 2024,30 Nov 2024,TO CLEARING-CIT RELIANCE FRESH 749764,089107382631,449.0,,573305.74
